County,state,value,range,year
Blaine,ID,11.2,11.2 - 31.8 (631),2013-2015
Hood River,OR,13.7,11.2 - 31.8 (631),2013-2015
Dawes,NE,14.0,11.2 - 31.8 (631),2013-2015
Perkins,SD,14.1,11.2 - 31.8 (631),2013-2015
Valley,ID,14.3,11.2 - 31.8 (631),2013-2015
Idaho,ID,14.4,11.2 - 31.8 (631),2013-2015
Scott,KS,14.6,11.2 - 31.8 (631),2013-2015
Fallon,MT,14.6,11.2 - 31.8 (631),2013-2015
Grant,OR,14.7,11.2 - 31.8 (631),2013-2015
Mitchell,KS,14.7,11.2 - 31.8 (631),2013-2015
Kit Carson,CO,14.7,11.2 - 31.8 (631),2013-2015
Cheyenne,NE,14.9,11.2 - 31.8 (631),2013-2015
Richland,MT,15.0,11.2 - 31.8 (631),2013-2015
Fergus,MT,15.4,11.2 - 31.8 (631),2013-2015
Foster,ND,15.4,11.2 - 31.8 (631),2013-2015
Lemhi,ID,15.4,11.2 - 31.8 (631),2013-2015
Chaffee,CO,15.5,11.2 - 31.8 (631),2013-2015
Adams,ND,15.5,11.2 - 31.8 (631),2013-2015
Park,MT,15.6,11.2 - 31.8 (631),2013-2015
Deuel,NE,15.8,11.2 - 31.8 (631),2013-2015
Sedgwick,CO,15.9,11.2 - 31.8 (631),2013-2015
Johnson,WY,15.9,11.2 - 31.8 (631),2013-2015
Stanley,SD,16.0,11.2 - 31.8 (631),2013-2015
Teton,ID,16.0,11.2 - 31.8 (631),2013-2015
Essex,VT,16.1,11.2 - 31.8 (631),2013-2015
Dawson,MT,16.3,11.2 - 31.8 (631),2013-2015
Beaverhead,MT,16.3,11.2 - 31.8 (631),2013-2015
Cherokee,IA,16.4,11.2 - 31.8 (631),2013-2015
Minidoka,ID,16.5,11.2 - 31.8 (631),2013-2015
Grand,UT,16.5,11.2 - 31.8 (631),2013-2015
Wallowa,OR,16.6,11.2 - 31.8 (631),2013-2015
Mono,CA,16.7,11.2 - 31.8 (631),2013-2015
Baker,OR,16.8,11.2 - 31.8 (631),2013-2015
Madison,MT,16.8,11.2 - 31.8 (631),2013-2015
Yuma,CO,17.0,11.2 - 31.8 (631),2013-2015
Gem,ID,17.0,11.2 - 31.8 (631),2013-2015
Gunnison,CO,17.1,11.2 - 31.8 (631),2013-2015
Towner,ND,17.1,11.2 - 31.8 (631),2013-2015
Orleans,VT,17.1,11.2 - 31.8 (631),2013-2015
Harney,OR,17.4,11.2 - 31.8 (631),2013-2015
Cloud,KS,17.4,11.2 - 31.8 (631),2013-2015
Whitman,WA,17.5,11.2 - 31.8 (631),2013-2015
Decatur,KS,17.7,11.2 - 31.8 (631),2013-2015
Cassia,ID,18.0,11.2 - 31.8 (631),2013-2015
Bear Lake,ID,18.0,11.2 - 31.8 (631),2013-2015
Wasatch,UT,18.1,11.2 - 31.8 (631),2013-2015
Lincoln,WY,18.2,11.2 - 31.8 (631),2013-2015
Winneshiek,IA,18.2,11.2 - 31.8 (631),2013-2015
Republic,KS,18.2,11.2 - 31.8 (631),2013-2015
Inyo,CA,18.3,11.2 - 31.8 (631),2013-2015
Lake,OR,18.3,11.2 - 31.8 (631),2013-2015
Union,OR,18.3,11.2 - 31.8 (631),2013-2015
Marion,GA,18.4,11.2 - 31.8 (631),2013-2015
Montezuma,CO,18.4,11.2 - 31.8 (631),2013-2015
Custer,ID,18.4,11.2 - 31.8 (631),2013-2015
Ceiba,PR,18.4,11.2 - 31.8 (631),2013-2015
Pitkin,CO,18.5,11.2 - 31.8 (631),2013-2015
Ellsworth,KS,18.6,11.2 - 31.8 (631),2013-2015
Sioux,IA,18.8,11.2 - 31.8 (631),2013-2015
Adair,IA,18.9,11.2 - 31.8 (631),2013-2015
Deer Lodge,MT,19.0,11.2 - 31.8 (631),2013-2015
Latah,ID,19.1,11.2 - 31.8 (631),2013-2015
Chouteau,MT,19.2,11.2 - 31.8 (631),2013-2015
Colfax,NM,19.2,11.2 - 31.8 (631),2013-2015
Sheridan,NE,19.2,11.2 - 31.8 (631),2013-2015
Bowman,ND,19.3,11.2 - 31.8 (631),2013-2015
Bonner,ID,19.3,11.2 - 31.8 (631),2013-2015
Eddy,ND,19.4,11.2 - 31.8 (631),2013-2015
Pipestone,MN,19.4,11.2 - 31.8 (631),2013-2015
Merrick,NE,19.5,11.2 - 31.8 (631),2013-2015
Hot Springs,WY,19.5,11.2 - 31.8 (631),2013-2015
Jerauld,SD,19.6,11.2 - 31.8 (631),2013-2015
Huerfano,CO,19.6,11.2 - 31.8 (631),2013-2015
Siskiyou,CA,19.6,11.2 - 31.8 (631),2013-2015
Trujillo Alto,PR,19.8,11.2 - 31.8 (631),2013-2015
Teller,CO,19.9,11.2 - 31.8 (631),2013-2015
Gosper,NE,19.9,11.2 - 31.8 (631),2013-2015
Custer,MT,19.9,11.2 - 31.8 (631),2013-2015
Lincoln,MN,19.9,11.2 - 31.8 (631),2013-2015
Cavalier,ND,19.9,11.2 - 31.8 (631),2013-2015
Brown,NE,20.0,11.2 - 31.8 (631),2013-2015
Franklin,ID,20.0,11.2 - 31.8 (631),2013-2015
Wayne,NE,20.1,11.2 - 31.8 (631),2013-2015
Park,WY,20.1,11.2 - 31.8 (631),2013-2015
Juab,UT,20.1,11.2 - 31.8 (631),2013-2015
Washakie,WY,20.2,11.2 - 31.8 (631),2013-2015
Lac qui Parle,MN,20.3,11.2 - 31.8 (631),2013-2015
Pershing,NV,20.4,11.2 - 31.8 (631),2013-2015
Osceola,IA,20.5,11.2 - 31.8 (631),2013-2015
Sierra,CA,20.5,11.2 - 31.8 (631),2013-2015
Roberts,SD,20.5,11.2 - 31.8 (631),2013-2015
Vieques,PR,20.6,11.2 - 31.8 (631),2013-2015
Kodiak Island,AK,20.6,11.2 - 31.8 (631),2013-2015
Boundary,ID,20.7,11.2 - 31.8 (631),2013-2015
Sheridan,MT,20.7,11.2 - 31.8 (631),2013-2015
Door,WI,20.7,11.2 - 31.8 (631),2013-2015
Hutchinson,SD,20.8,11.2 - 31.8 (631),2013-2015
Wayne,UT,20.8,11.2 - 31.8 (631),2013-2015
Chippewa,MN,20.8,11.2 - 31.8 (631),2013-2015
Archuleta,CO,20.8,11.2 - 31.8 (631),2013-2015
Jewell,KS,20.8,11.2 - 31.8 (631),2013-2015
Gregory,SD,20.9,11.2 - 31.8 (631),2013-2015
Hand,SD,21.0,11.2 - 31.8 (631),2013-2015
Deuel,SD,21.0,11.2 - 31.8 (631),2013-2015
Union,IA,21.0,11.2 - 31.8 (631),2013-2015
Elmore,ID,21.0,11.2 - 31.8 (631),2013-2015
Buena Vista,IA,21.0,11.2 - 31.8 (631),2013-2015
Wheatland,MT,21.0,11.2 - 31.8 (631),2013-2015
Yates,NY,21.0,11.2 - 31.8 (631),2013-2015
Powell,MT,21.1,11.2 - 31.8 (631),2013-2015
Lyon,MN,21.1,11.2 - 31.8 (631),2013-2015
Millard,UT,21.1,11.2 - 31.8 (631),2013-2015
Presidio,TX,21.1,11.2 - 31.8 (631),2013-2015
Chase,NE,21.2,11.2 - 31.8 (631),2013-2015
Toole,MT,21.3,11.2 - 31.8 (631),2013-2015
Lake,CO,21.3,11.2 - 31.8 (631),2013-2015
Allamakee,IA,21.4,11.2 - 31.8 (631),2013-2015
Nuckolls,NE,21.4,11.2 - 31.8 (631),2013-2015
Platte,WY,21.4,11.2 - 31.8 (631),2013-2015
Garfield,NE,21.5,11.2 - 31.8 (631),2013-2015
Cuming,NE,21.5,11.2 - 31.8 (631),2013-2015
Perkins,NE,21.5,11.2 - 31.8 (631),2013-2015
Ringgold,IA,21.5,11.2 - 31.8 (631),2013-2015
Moffat,CO,21.5,11.2 - 31.8 (631),2013-2015
Santa Fe,NM,21.6,11.2 - 31.8 (631),2013-2015
Jefferson,WA,21.6,11.2 - 31.8 (631),2013-2015
Sanders,MT,21.7,11.2 - 31.8 (631),2013-2015
Gove,KS,21.7,11.2 - 31.8 (631),2013-2015
Butte,ID,21.8,11.2 - 31.8 (631),2013-2015
Nome,AK,21.8,11.2 - 31.8 (631),2013-2015
Cook,MN,21.8,11.2 - 31.8 (631),2013-2015
Carolina,PR,21.8,11.2 - 31.8 (631),2013-2015
Bingham,ID,21.9,11.2 - 31.8 (631),2013-2015
Kauai,HI,21.9,11.2 - 31.8 (631),2013-2015
Delaware,IA,21.9,11.2 - 31.8 (631),2013-2015
Richland,WI,22.0,11.2 - 31.8 (631),2013-2015
Washington,ID,22.1,11.2 - 31.8 (631),2013-2015
Todd,MN,22.1,11.2 - 31.8 (631),2013-2015
Traverse,MN,22.1,11.2 - 31.8 (631),2013-2015
Lake,MT,22.2,11.2 - 31.8 (631),2013-2015
Polk,NE,22.2,11.2 - 31.8 (631),2013-2015
Clatsop,OR,22.2,11.2 - 31.8 (631),2013-2015
Jefferson,IA,22.2,11.2 - 31.8 (631),2013-2015
Caledonia,VT,22.2,11.2 - 31.8 (631),2013-2015
Waupaca,WI,22.3,11.2 - 31.8 (631),2013-2015
Adams,IA,22.3,11.2 - 31.8 (631),2013-2015
Lincoln,OR,22.3,11.2 - 31.8 (631),2013-2015
Williams,ND,22.3,11.2 - 31.8 (631),2013-2015
Wadena,MN,22.3,11.2 - 31.8 (631),2013-2015
Liberty,MT,22.4,11.2 - 31.8 (631),2013-2015
Dundy,NE,22.4,11.2 - 31.8 (631),2013-2015
Socorro,NM,22.4,11.2 - 31.8 (631),2013-2015
Lincoln,NM,22.4,11.2 - 31.8 (631),2013-2015
Loiza,PR,22.4,11.2 - 31.8 (631),2013-2015
Osborne,KS,22.5,11.2 - 31.8 (631),2013-2015
Thomas,KS,22.5,11.2 - 31.8 (631),2013-2015
Meade,KS,22.6,11.2 - 31.8 (631),2013-2015
Monona,IA,22.6,11.2 - 31.8 (631),2013-2015
Goshen,WY,22.6,11.2 - 31.8 (631),2013-2015
Piute,UT,22.7,11.2 - 31.8 (631),2013-2015
Sanpete,UT,22.7,11.2 - 31.8 (631),2013-2015
Beadle,SD,22.7,11.2 - 31.8 (631),2013-2015
La Plata,CO,22.7,11.2 - 31.8 (631),2013-2015
Sweet Grass,MT,22.7,11.2 - 31.8 (631),2013-2015
Wilkin,MN,22.8,11.2 - 31.8 (631),2013-2015
Burke,ND,22.8,11.2 - 31.8 (631),2013-2015
Burt,NE,22.9,11.2 - 31.8 (631),2013-2015
Polk,WI,22.9,11.2 - 31.8 (631),2013-2015
Green Lake,WI,22.9,11.2 - 31.8 (631),2013-2015
Arlington,VA,23.0,11.2 - 31.8 (631),2013-2015
Wayne,IA,23.0,11.2 - 31.8 (631),2013-2015
Power,ID,23.0,11.2 - 31.8 (631),2013-2015
Power,ID,23.0,11.2 - 31.8 (631),2013-2015
Cheyenne,KS,23.1,11.2 - 31.8 (631),2013-2015
Ravalli,MT,23.1,11.2 - 31.8 (631),2013-2015
Arroyo,PR,23.2,11.2 - 31.8 (631),2013-2015
San Juan,WA,23.3,11.2 - 31.8 (631),2013-2015
Cottonwood,MN,23.3,11.2 - 31.8 (631),2013-2015
Macon,NC,23.3,11.2 - 31.8 (631),2013-2015
Shelby,IA,23.3,11.2 - 31.8 (631),2013-2015
Nemaha,KS,23.3,11.2 - 31.8 (631),2013-2015
Garfield,CO,23.3,11.2 - 31.8 (631),2013-2015
Jefferson,NE,23.4,11.2 - 31.8 (631),2013-2015
Pacific,WA,23.4,11.2 - 31.8 (631),2013-2015
Grant,WI,23.4,11.2 - 31.8 (631),2013-2015
Douglas,SD,23.4,11.2 - 31.8 (631),2013-2015
Crawford,WI,23.5,11.2 - 31.8 (631),2013-2015
Pondera,MT,23.5,11.2 - 31.8 (631),2013-2015
McIntosh,ND,23.5,11.2 - 31.8 (631),2013-2015
Rawlins,KS,23.5,11.2 - 31.8 (631),2013-2015
Madison,IA,23.6,11.2 - 31.8 (631),2013-2015
Caribou,ID,23.6,11.2 - 31.8 (631),2013-2015
Pope,MN,23.6,11.2 - 31.8 (631),2013-2015
Pennington,MN,23.6,11.2 - 31.8 (631),2013-2015
Kimble,TX,23.6,11.2 - 31.8 (631),2013-2015
Fall River,SD,23.7,11.2 - 31.8 (631),2013-2015
Transylvania,NC,23.7,11.2 - 31.8 (631),2013-2015
Phillips,CO,23.7,11.2 - 31.8 (631),2013-2015
Santa Cruz,AZ,23.7,11.2 - 31.8 (631),2013-2015
Wichita,KS,23.7,11.2 - 31.8 (631),2013-2015
Lyon,IA,23.7,11.2 - 31.8 (631),2013-2015
Lincoln,KS,23.8,11.2 - 31.8 (631),2013-2015
Summit,CO,23.8,11.2 - 31.8 (631),2013-2015
Catron,NM,23.8,11.2 - 31.8 (631),2013-2015
Tillamook,OR,23.8,11.2 - 31.8 (631),2013-2015
Aitkin,MN,23.8,11.2 - 31.8 (631),2013-2015
Catano,PR,23.8,11.2 - 31.8 (631),2013-2015
Skamania,WA,23.9,11.2 - 31.8 (631),2013-2015
Dunn,ND,23.9,11.2 - 31.8 (631),2013-2015
Rio Blanco,CO,23.9,11.2 - 31.8 (631),2013-2015
Rio Blanco,CO,23.9,11.2 - 31.8 (631),2013-2015
Monroe,IN,23.9,11.2 - 31.8 (631),2013-2015
Lucas,IA,24.0,11.2 - 31.8 (631),2013-2015
Lewis,ID,24.0,11.2 - 31.8 (631),2013-2015
Costilla,CO,24.0,11.2 - 31.8 (631),2013-2015
Stevens,MN,24.0,11.2 - 31.8 (631),2013-2015
Carbon,WY,24.0,11.2 - 31.8 (631),2013-2015
Guaynabo,PR,24.0,11.2 - 31.8 (631),2013-2015
Grant,SD,24.1,11.2 - 31.8 (631),2013-2015
Roseau,MN,24.1,11.2 - 31.8 (631),2013-2015
Franklin,NE,24.1,11.2 - 31.8 (631),2013-2015
Red Willow,NE,24.2,11.2 - 31.8 (631),2013-2015
Stark,ND,24.2,11.2 - 31.8 (631),2013-2015
San Luis Obispo,CA,24.2,11.2 - 31.8 (631),2013-2015
Clayton,IA,24.2,11.2 - 31.8 (631),2013-2015
Addison,VT,24.2,11.2 - 31.8 (631),2013-2015
Niobrara,WY,24.2,11.2 - 31.8 (631),2013-2015
Okanogan,WA,24.3,11.2 - 31.8 (631),2013-2015
San Juan,PR,24.3,11.2 - 31.8 (631),2013-2015
Mesa,CO,24.3,11.2 - 31.8 (631),2013-2015
Sargent,ND,24.3,11.2 - 31.8 (631),2013-2015
White Pine,NV,24.3,11.2 - 31.8 (631),2013-2015
Brown,MN,24.3,11.2 - 31.8 (631),2013-2015
Boone,NE,24.4,11.2 - 31.8 (631),2013-2015
Kiowa,CO,24.4,11.2 - 31.8 (631),2013-2015
Marion,IA,24.4,11.2 - 31.8 (631),2013-2015
Comanche,KS,24.4,11.2 - 31.8 (631),2013-2015
Campbell,SD,24.4,11.2 - 31.8 (631),2013-2015
Honolulu,HI,24.5,11.2 - 31.8 (631),2013-2015
Roosevelt,MT,24.5,11.2 - 31.8 (631),2013-2015
Los Alamos,NM,24.5,11.2 - 31.8 (631),2013-2015
Benton,OR,24.5,11.2 - 31.8 (631),2013-2015
Rio Arriba,NM,24.6,11.2 - 31.8 (631),2013-2015
Bottineau,ND,24.6,11.2 - 31.8 (631),2013-2015
Yoakum,TX,24.6,11.2 - 31.8 (631),2013-2015
Bayfield,WI,24.6,11.2 - 31.8 (631),2013-2015
Garfield,WA,24.7,11.2 - 31.8 (631),2013-2015
Asotin,WA,24.7,11.2 - 31.8 (631),2013-2015
Stevens,WA,24.7,11.2 - 31.8 (631),2013-2015
Howard,NE,24.7,11.2 - 31.8 (631),2013-2015
Worth,MO,24.7,11.2 - 31.8 (631),2013-2015
Kimball,NE,24.7,11.2 - 31.8 (631),2013-2015
Greeley,NE,24.8,11.2 - 31.8 (631),2013-2015
Oxford,ME,24.8,11.2 - 31.8 (631),2013-2015
Randolph,GA,24.8,11.2 - 31.8 (631),2013-2015
Las Animas,CO,24.8,11.2 - 31.8 (631),2013-2015
Dillingham,AK,24.8,11.2 - 31.8 (631),2013-2015
Norton,KS,24.8,11.2 - 31.8 (631),2013-2015
Smith,KS,24.8,11.2 - 31.8 (631),2013-2015
Ida,IA,24.8,11.2 - 31.8 (631),2013-2015
Kossuth,IA,24.8,11.2 - 31.8 (631),2013-2015
Sac,IA,24.9,11.2 - 31.8 (631),2013-2015
Maui,HI,24.9,11.2 - 31.8 (631),2013-2015
Prowers,CO,24.9,11.2 - 31.8 (631),2013-2015
Adams,WA,24.9,11.2 - 31.8 (631),2013-2015
Fajardo,PR,24.9,11.2 - 31.8 (631),2013-2015
Motley,TX,24.9,11.2 - 31.8 (631),2013-2015
Lawrence,SD,24.9,11.2 - 31.8 (631),2013-2015
Marshall,SD,25.0,11.2 - 31.8 (631),2013-2015
Ferry,WA,25.0,11.2 - 31.8 (631),2013-2015
Lincoln,ID,25.0,11.2 - 31.8 (631),2013-2015
Washington,KS,25.1,11.2 - 31.8 (631),2013-2015
Delta,CO,25.1,11.2 - 31.8 (631),2013-2015
Santa Barbara,CA,25.1,11.2 - 31.8 (631),2013-2015
Marin,CA,25.1,11.2 - 31.8 (631),2013-2015
Baraga,MI,25.1,11.2 - 31.8 (631),2013-2015
Golden Valley,ND,25.1,11.2 - 31.8 (631),2013-2015
Crook,OR,25.1,11.2 - 31.8 (631),2013-2015
Gurabo,PR,25.1,11.2 - 31.8 (631),2013-2015
San Mateo,CA,25.2,11.2 - 31.8 (631),2013-2015
Juneau,AK,25.2,11.2 - 31.8 (631),2013-2015
Ness,KS,25.2,11.2 - 31.8 (631),2013-2015
Hamilton,KS,25.4,11.2 - 31.8 (631),2013-2015
Fremont,CO,25.4,11.2 - 31.8 (631),2013-2015
Butler,NE,25.4,11.2 - 31.8 (631),2013-2015
Sawyer,WI,25.4,11.2 - 31.8 (631),2013-2015
Weston,WY,25.5,11.2 - 31.8 (631),2013-2015
Island,WA,25.5,11.2 - 31.8 (631),2013-2015
Meade,SD,25.5,11.2 - 31.8 (631),2013-2015
Kearney,NE,25.5,11.2 - 31.8 (631),2013-2015
Humboldt,NV,25.5,11.2 - 31.8 (631),2013-2015
Lincoln,CO,25.5,11.2 - 31.8 (631),2013-2015
Saguache,CO,25.5,11.2 - 31.8 (631),2013-2015
Oneida,ID,25.5,11.2 - 31.8 (631),2013-2015
Cass,IA,25.5,11.2 - 31.8 (631),2013-2015
Greene,IA,25.6,11.2 - 31.8 (631),2013-2015
Washington,CO,25.6,11.2 - 31.8 (631),2013-2015
Eagle,CO,25.6,11.2 - 31.8 (631),2013-2015
Mendocino,CA,25.6,11.2 - 31.8 (631),2013-2015
Traill,ND,25.6,11.2 - 31.8 (631),2013-2015
Cherry,NE,25.6,11.2 - 31.8 (631),2013-2015
Ramsey,ND,25.7,11.2 - 31.8 (631),2013-2015
Audubon,IA,25.7,11.2 - 31.8 (631),2013-2015
Jeff Davis,TX,25.7,11.2 - 31.8 (631),2013-2015
Mineral,NV,25.8,11.2 - 31.8 (631),2013-2015
Coos,NH,25.8,11.2 - 31.8 (631),2013-2015
Broadwater,MT,25.8,11.2 - 31.8 (631),2013-2015
Dukes,MA,25.8,11.2 - 31.8 (631),2013-2015
Flathead,MT,25.9,11.2 - 31.8 (631),2013-2015
Morrill,NE,25.9,11.2 - 31.8 (631),2013-2015
Mora,NM,25.9,11.2 - 31.8 (631),2013-2015
Neosho,KS,25.9,11.2 - 31.8 (631),2013-2015
Morris,KS,25.9,11.2 - 31.8 (631),2013-2015
Cache,UT,25.9,11.2 - 31.8 (631),2013-2015
Klickitat,WA,25.9,11.2 - 31.8 (631),2013-2015
Taylor,WI,26.0,11.2 - 31.8 (631),2013-2015
Custer,SD,26.0,11.2 - 31.8 (631),2013-2015
Montgomery,IA,26.0,11.2 - 31.8 (631),2013-2015
Adams,IN,26.0,11.2 - 31.8 (631),2013-2015
Ketchikan Gateway,AK,26.0,11.2 - 31.8 (631),2013-2015
Pawnee,NE,26.0,11.2 - 31.8 (631),2013-2015
Box Butte,NE,26.0,11.2 - 31.8 (631),2013-2015
Ontonagon,MI,26.1,11.2 - 31.8 (631),2013-2015
Redwood,MN,26.1,11.2 - 31.8 (631),2013-2015
Cibola,NM,26.1,11.2 - 31.8 (631),2013-2015
Polk,NC,26.1,11.2 - 31.8 (631),2013-2015
Plumas,CA,26.1,11.2 - 31.8 (631),2013-2015
Boise,ID,26.1,11.2 - 31.8 (631),2013-2015
Taylor,IA,26.1,11.2 - 31.8 (631),2013-2015
Plymouth,IA,26.2,11.2 - 31.8 (631),2013-2015
Custer,CO,26.2,11.2 - 31.8 (631),2013-2015
North Slope,AK,26.2,11.2 - 31.8 (631),2013-2015
Wells,ND,26.2,11.2 - 31.8 (631),2013-2015
Morrow,OR,26.2,11.2 - 31.8 (631),2013-2015
Montgomery,MD,26.2,11.2 - 31.8 (631),2013-2015
Gallatin,MT,26.2,11.2 - 31.8 (631),2013-2015
Lake,SD,26.2,11.2 - 31.8 (631),2013-2015
Butte,SD,26.2,11.2 - 31.8 (631),2013-2015
Big Horn,WY,26.2,11.2 - 31.8 (631),2013-2015
Grant,WV,26.2,11.2 - 31.8 (631),2013-2015
Rincon,PR,26.2,11.2 - 31.8 (631),2013-2015
Pend Oreille,WA,26.3,11.2 - 31.8 (631),2013-2015
Mason,WA,26.3,11.2 - 31.8 (631),2013-2015
Teton,WY,26.3,11.2 - 31.8 (631),2013-2015
Faulk,SD,26.3,11.2 - 31.8 (631),2013-2015
Walworth,SD,26.3,11.2 - 31.8 (631),2013-2015
Brewster,TX,26.3,11.2 - 31.8 (631),2013-2015
Davis,UT,26.3,11.2 - 31.8 (631),2013-2015
Kittson,MN,26.3,11.2 - 31.8 (631),2013-2015
LaMoure,ND,26.3,11.2 - 31.8 (631),2013-2015
Logan,ND,26.3,11.2 - 31.8 (631),2013-2015
Valley,NE,26.4,11.2 - 31.8 (631),2013-2015
Chickasaw,IA,26.4,11.2 - 31.8 (631),2013-2015
Sevier,UT,26.4,11.2 - 31.8 (631),2013-2015
Gillespie,TX,26.4,11.2 - 31.8 (631),2013-2015
Rio Grande,PR,26.5,11.2 - 31.8 (631),2013-2015
Monroe,IA,26.5,11.2 - 31.8 (631),2013-2015
Delta,MI,26.5,11.2 - 31.8 (631),2013-2015
Iron,MI,26.5,11.2 - 31.8 (631),2013-2015
Custer,NE,26.6,11.2 - 31.8 (631),2013-2015
Fillmore,NE,26.6,11.2 - 31.8 (631),2013-2015
Harper,OK,26.6,11.2 - 31.8 (631),2013-2015
Dickinson,KS,26.6,11.2 - 31.8 (631),2013-2015
Crawford,IA,26.6,11.2 - 31.8 (631),2013-2015
Benewah,ID,26.6,11.2 - 31.8 (631),2013-2015
Iowa,WI,26.6,11.2 - 31.8 (631),2013-2015
Lincoln,WA,26.7,11.2 - 31.8 (631),2013-2015
San Sebastian,PR,26.7,11.2 - 31.8 (631),2013-2015
Miner,SD,26.7,11.2 - 31.8 (631),2013-2015
Yolo,CA,26.7,11.2 - 31.8 (631),2013-2015
Dickinson,IA,26.7,11.2 - 31.8 (631),2013-2015
Hitchcock,NE,26.7,11.2 - 31.8 (631),2013-2015
Swift,MN,26.8,11.2 - 31.8 (631),2013-2015
York,NE,26.8,11.2 - 31.8 (631),2013-2015
Carroll,NH,26.8,11.2 - 31.8 (631),2013-2015
Carroll,IA,26.8,11.2 - 31.8 (631),2013-2015
Kearny,KS,26.8,11.2 - 31.8 (631),2013-2015
Sonoma,CA,26.8,11.2 - 31.8 (631),2013-2015
Santa Clara,CA,26.8,11.2 - 31.8 (631),2013-2015
Modoc,CA,26.8,11.2 - 31.8 (631),2013-2015
Kane,UT,26.8,11.2 - 31.8 (631),2013-2015
Toa Baja,PR,26.9,11.2 - 31.8 (631),2013-2015
Edwards,KS,26.9,11.2 - 31.8 (631),2013-2015
Watonwan,MN,26.9,11.2 - 31.8 (631),2013-2015
Union,NM,27.0,11.2 - 31.8 (631),2013-2015
Kittitas,WA,27.0,11.2 - 31.8 (631),2013-2015
Jackson,WI,27.0,11.2 - 31.8 (631),2013-2015
Tripp,SD,27.0,11.2 - 31.8 (631),2013-2015
Divide,ND,27.1,11.2 - 31.8 (631),2013-2015
Wilkinson,MS,27.1,11.2 - 31.8 (631),2013-2015
Wilkinson,MS,27.1,11.2 - 31.8 (631),2013-2015
Ada,ID,27.1,11.2 - 31.8 (631),2013-2015
Ouray,CO,27.2,11.2 - 31.8 (631),2013-2015
Jefferson,CO,27.2,11.2 - 31.8 (631),2013-2015
Emmet,IA,27.2,11.2 - 31.8 (631),2013-2015
Mahaska,IA,27.2,11.2 - 31.8 (631),2013-2015
Brule,SD,27.2,11.2 - 31.8 (631),2013-2015
Collingsworth,TX,27.2,11.2 - 31.8 (631),2013-2015
Box Elder,UT,27.2,11.2 - 31.8 (631),2013-2015
Box Elder,UT,27.2,11.2 - 31.8 (631),2013-2015
Dorado,PR,27.3,11.2 - 31.8 (631),2013-2015
Weber,UT,27.4,11.2 - 31.8 (631),2013-2015
Hansford,TX,27.4,11.2 - 31.8 (631),2013-2015
Adams,ID,27.4,11.2 - 31.8 (631),2013-2015
Sierra,NM,27.4,11.2 - 31.8 (631),2013-2015
Grafton,NH,27.4,11.2 - 31.8 (631),2013-2015
Stutsman,ND,27.4,11.2 - 31.8 (631),2013-2015
Sullivan,NH,27.5,11.2 - 31.8 (631),2013-2015
Thayer,NE,27.5,11.2 - 31.8 (631),2013-2015
Big Stone,MN,27.5,11.2 - 31.8 (631),2013-2015
El Paso,CO,27.5,11.2 - 31.8 (631),2013-2015
Decatur,IA,27.5,11.2 - 31.8 (631),2013-2015
Clarke,IA,27.5,11.2 - 31.8 (631),2013-2015
Graham,KS,27.5,11.2 - 31.8 (631),2013-2015
Hudspeth,TX,27.5,11.2 - 31.8 (631),2013-2015
San Juan,UT,27.5,11.2 - 31.8 (631),2013-2015
Crane,TX,27.5,11.2 - 31.8 (631),2013-2015
Charles Mix,SD,27.5,11.2 - 31.8 (631),2013-2015
Quebradillas,PR,27.5,11.2 - 31.8 (631),2013-2015
Monroe,WI,27.5,11.2 - 31.8 (631),2013-2015
Crook,WY,27.5,11.2 - 31.8 (631),2013-2015
Hanson,SD,27.6,11.2 - 31.8 (631),2013-2015
Clay,KS,27.6,11.2 - 31.8 (631),2013-2015
Gooding,ID,27.6,11.2 - 31.8 (631),2013-2015
Baca,CO,27.6,11.2 - 31.8 (631),2013-2015
Grand,CO,27.7,11.2 - 31.8 (631),2013-2015
Yellow Medicine,MN,27.7,11.2 - 31.8 (631),2013-2015
Keith,NE,27.7,11.2 - 31.8 (631),2013-2015
Lincoln,MT,27.7,11.2 - 31.8 (631),2013-2015
Vernon,WI,27.7,11.2 - 31.8 (631),2013-2015
Parmer,TX,27.8,11.2 - 31.8 (631),2013-2015
Cimarron,OK,27.8,11.2 - 31.8 (631),2013-2015
Calaveras,CA,27.8,11.2 - 31.8 (631),2013-2015
Fulton,IN,27.8,11.2 - 31.8 (631),2013-2015
Saline,KS,27.8,11.2 - 31.8 (631),2013-2015
Stewart,GA,27.9,11.2 - 31.8 (631),2013-2015
Seward,NE,27.9,11.2 - 31.8 (631),2013-2015
Taos,NM,27.9,11.2 - 31.8 (631),2013-2015
Briscoe,TX,27.9,11.2 - 31.8 (631),2013-2015
Caguas,PR,28.0,11.2 - 31.8 (631),2013-2015
Morrison,MN,28.0,11.2 - 31.8 (631),2013-2015
Mitchell,IA,28.0,11.2 - 31.8 (631),2013-2015
Clearwater,ID,28.0,11.2 - 31.8 (631),2013-2015
Sherman,KS,28.1,11.2 - 31.8 (631),2013-2015
Dolores,CO,28.1,11.2 - 31.8 (631),2013-2015
Phelps,NE,28.1,11.2 - 31.8 (631),2013-2015
Phelps,NE,28.1,11.2 - 31.8 (631),2013-2015
Moody,SD,28.2,11.2 - 31.8 (631),2013-2015
Washington,NE,28.2,11.2 - 31.8 (631),2013-2015
