County,state,value,range,year
Converse,WY,30.1,12.5 - 34.0 (634),2011-2013
Lucas,IA,30.2,12.5 - 34.0 (634),2011-2013
Grant,KS,30.2,12.5 - 34.0 (634),2011-2013
Eagle,CO,30.2,12.5 - 34.0 (634),2011-2013
Glenn,CA,30.2,12.5 - 34.0 (634),2011-2013
Watonwan,MN,30.2,12.5 - 34.0 (634),2011-2013
Steele,ND,30.2,12.5 - 34.0 (634),2011-2013
Sierra,NM,30.3,12.5 - 34.0 (634),2011-2013
Marquette,MI,30.3,12.5 - 34.0 (634),2011-2013
Gogebic,MI,30.3,12.5 - 34.0 (634),2011-2013
Teton,MT,30.3,12.5 - 34.0 (634),2011-2013
Wilkinson,MS,30.3,12.5 - 34.0 (634),2011-2013
Gooding,ID,30.3,12.5 - 34.0 (634),2011-2013
Kimble,TX,30.3,12.5 - 34.0 (634),2011-2013
Otoe,NE,30.4,12.5 - 34.0 (634),2011-2013
Sibley,MN,30.4,12.5 - 34.0 (634),2011-2013
Luce,MI,30.5,12.5 - 34.0 (634),2011-2013
Phelps,NE,30.5,12.5 - 34.0 (634),2011-2013
Keith,NE,30.5,12.5 - 34.0 (634),2011-2013
Douglas,NV,30.5,12.5 - 34.0 (634),2011-2013
Benson,ND,30.5,12.5 - 34.0 (634),2011-2013
Montrose,CO,30.5,12.5 - 34.0 (634),2011-2013
El Paso,CO,30.5,12.5 - 34.0 (634),2011-2013
Briscoe,TX,30.5,12.5 - 34.0 (634),2011-2013
Pacific,WA,30.5,12.5 - 34.0 (634),2011-2013
Mellette,SD,30.6,12.5 - 34.0 (634),2011-2013
Orange,VT,30.6,12.5 - 34.0 (634),2011-2013
Crawford,IA,30.6,12.5 - 34.0 (634),2011-2013
Northwest Arctic,AK,30.7,12.5 - 34.0 (634),2011-2013
Jerome,ID,30.7,12.5 - 34.0 (634),2011-2013
Sandoval,NM,30.7,12.5 - 34.0 (634),2011-2013
Benton,OR,30.7,12.5 - 34.0 (634),2011-2013
Stanley,SD,30.7,12.5 - 34.0 (634),2011-2013
Crook,WY,30.7,12.5 - 34.0 (634),2011-2013
Quebradillas,PR,30.7,12.5 - 34.0 (634),2011-2013
Hatillo,PR,30.8,12.5 - 34.0 (634),2011-2013
Burnett,WI,30.8,12.5 - 34.0 (634),2011-2013
Weber,UT,30.8,12.5 - 34.0 (634),2011-2013
Harper,OK,30.8,12.5 - 34.0 (634),2011-2013
Merrick,NE,30.8,12.5 - 34.0 (634),2011-2013
Merrick,NE,30.8,12.5 - 34.0 (634),2011-2013
Chickasaw,IA,30.8,12.5 - 34.0 (634),2011-2013
Norton,KS,30.8,12.5 - 34.0 (634),2011-2013
Stark,IL,30.9,12.5 - 34.0 (634),2011-2013
Douglas,CO,30.9,12.5 - 34.0 (634),2011-2013
Routt,CO,31.0,12.5 - 34.0 (634),2011-2013
Wayne,IA,31.0,12.5 - 34.0 (634),2011-2013
Phillips,MT,31.0,12.5 - 34.0 (634),2011-2013
Keweenaw,MI,31.1,12.5 - 34.0 (634),2011-2013
Alger,MI,31.1,12.5 - 34.0 (634),2011-2013
Walsh,ND,31.1,12.5 - 34.0 (634),2011-2013
Hidalgo,NM,31.2,12.5 - 34.0 (634),2011-2013
Chouteau,MT,31.2,12.5 - 34.0 (634),2011-2013
Kearney,NE,31.2,12.5 - 34.0 (634),2011-2013
Washington,KS,31.2,12.5 - 34.0 (634),2011-2013
Decatur,IA,31.2,12.5 - 34.0 (634),2011-2013
Jeff Davis,TX,31.2,12.5 - 34.0 (634),2011-2013
Windsor,VT,31.3,12.5 - 34.0 (634),2011-2013
Carroll,IA,31.3,12.5 - 34.0 (634),2011-2013
Hamilton,NE,31.3,12.5 - 34.0 (634),2011-2013
Houston,MN,31.3,12.5 - 34.0 (634),2011-2013
Lane,OR,31.3,12.5 - 34.0 (634),2011-2013
Eddy,ND,31.4,12.5 - 34.0 (634),2011-2013
Calumet,WI,31.4,12.5 - 34.0 (634),2011-2013
Klickitat,WA,31.4,12.5 - 34.0 (634),2011-2013
Fairfax City,VA,31.4,12.5 - 34.0 (634),2011-2013
Adams,WA,31.5,12.5 - 34.0 (634),2011-2013
Humacao,PR,31.5,12.5 - 34.0 (634),2011-2013
Mayaguez,PR,31.5,12.5 - 34.0 (634),2011-2013
Utuado,PR,31.5,12.5 - 34.0 (634),2011-2013
Marshall,MN,31.5,12.5 - 34.0 (634),2011-2013
Ontonagon,MI,31.5,12.5 - 34.0 (634),2011-2013
Worth,MO,31.5,12.5 - 34.0 (634),2011-2013
Missoula,MT,31.6,12.5 - 34.0 (634),2011-2013
Gilliam,OR,31.6,12.5 - 34.0 (634),2011-2013
Buena Vista,VA,31.6,12.5 - 34.0 (634),2011-2013
King,WA,31.6,12.5 - 34.0 (634),2011-2013
Teton,WY,31.6,12.5 - 34.0 (634),2011-2013
Juab,UT,31.6,12.5 - 34.0 (634),2011-2013
Faulk,SD,31.6,12.5 - 34.0 (634),2011-2013
Emery,UT,31.7,12.5 - 34.0 (634),2011-2013
Lavaca,TX,31.7,12.5 - 34.0 (634),2011-2013
Arroyo,PR,31.7,12.5 - 34.0 (634),2011-2013
Oconto,WI,31.7,12.5 - 34.0 (634),2011-2013
Juncos,PR,31.7,12.5 - 34.0 (634),2011-2013
Harlan,NE,31.7,12.5 - 34.0 (634),2011-2013
Calaveras,CA,31.7,12.5 - 34.0 (634),2011-2013
Coconino,AZ,31.7,12.5 - 34.0 (634),2011-2013
Denver,CO,31.8,12.5 - 34.0 (634),2011-2013
Broomfield,CO,31.8,12.5 - 34.0 (634),2011-2013
Orange,CA,31.8,12.5 - 34.0 (634),2011-2013
Rooks,KS,31.8,12.5 - 34.0 (634),2011-2013
Bayamon,PR,31.8,12.5 - 34.0 (634),2011-2013
Piute,UT,31.8,12.5 - 34.0 (634),2011-2013
Blanco,TX,31.9,12.5 - 34.0 (634),2011-2013
Pawnee,KS,31.9,12.5 - 34.0 (634),2011-2013
Brown,KS,31.9,12.5 - 34.0 (634),2011-2013
Larimer,CO,31.9,12.5 - 34.0 (634),2011-2013
Mariposa,CA,31.9,12.5 - 34.0 (634),2011-2013
Nez Perce,ID,32.0,12.5 - 34.0 (634),2011-2013
Rock,NE,32.0,12.5 - 34.0 (634),2011-2013
Ransom,ND,32.0,12.5 - 34.0 (634),2011-2013
Aguadilla,PR,32.0,12.5 - 34.0 (634),2011-2013
Comerio,PR,32.0,12.5 - 34.0 (634),2011-2013
Lafayette,WI,32.0,12.5 - 34.0 (634),2011-2013
Fond du Lac,WI,32.0,12.5 - 34.0 (634),2011-2013
Crawford,OH,32.1,12.5 - 34.0 (634),2011-2013
Meagher,MT,32.1,12.5 - 34.0 (634),2011-2013
Humboldt,CA,32.1,12.5 - 34.0 (634),2011-2013
Humboldt,CA,32.1,12.5 - 34.0 (634),2011-2013
Arapahoe,CO,32.3,12.5 - 34.0 (634),2011-2013
Bannock,ID,32.3,12.5 - 34.0 (634),2011-2013
Sherman,KS,32.3,12.5 - 34.0 (634),2011-2013
Haakon,SD,32.3,12.5 - 34.0 (634),2011-2013
Salt Lake,UT,32.3,12.5 - 34.0 (634),2011-2013
Reeves,TX,32.4,12.5 - 34.0 (634),2011-2013
Hughes,SD,32.4,12.5 - 34.0 (634),2011-2013
Crane,TX,32.4,12.5 - 34.0 (634),2011-2013
Sauk,WI,32.4,12.5 - 34.0 (634),2011-2013
Kiowa,KS,32.4,12.5 - 34.0 (634),2011-2013
Lake of the Woods,MN,32.4,12.5 - 34.0 (634),2011-2013
Cottonwood,MN,32.4,12.5 - 34.0 (634),2011-2013
Linn,OR,32.4,12.5 - 34.0 (634),2011-2013
Perkins,NE,32.5,12.5 - 34.0 (634),2011-2013
Wabash,IL,32.5,12.5 - 34.0 (634),2011-2013
Flathead,MT,32.6,12.5 - 34.0 (634),2011-2013
Carlton,MN,32.6,12.5 - 34.0 (634),2011-2013
Bottineau,ND,32.6,12.5 - 34.0 (634),2011-2013
Washington,NC,32.6,12.5 - 34.0 (634),2011-2013
Sublette,WY,32.6,12.5 - 34.0 (634),2011-2013
Charles Mix,SD,32.7,12.5 - 34.0 (634),2011-2013
Mitchell,IA,32.7,12.5 - 34.0 (634),2011-2013
Fulton,IN,32.8,12.5 - 34.0 (634),2011-2013
Trinity,CA,32.8,12.5 - 34.0 (634),2011-2013
Torrance,NM,32.8,12.5 - 34.0 (634),2011-2013
Delta,MI,32.8,12.5 - 34.0 (634),2011-2013
Pawnee,NE,32.8,12.5 - 34.0 (634),2011-2013
Cache,UT,32.8,12.5 - 34.0 (634),2011-2013
Naranjito,PR,32.8,12.5 - 34.0 (634),2011-2013
Catron,NM,32.9,12.5 - 34.0 (634),2011-2013
Malheur,OR,32.9,12.5 - 34.0 (634),2011-2013
Pueblo,CO,32.9,12.5 - 34.0 (634),2011-2013
Twin Falls,ID,32.9,12.5 - 34.0 (634),2011-2013
Harrison,IA,33.0,12.5 - 34.0 (634),2011-2013
Lajas,PR,33.0,12.5 - 34.0 (634),2011-2013
Aguas Buenas,PR,33.0,12.5 - 34.0 (634),2011-2013
Clallam,WA,33.1,12.5 - 34.0 (634),2011-2013
Guthrie,IA,33.1,12.5 - 34.0 (634),2011-2013
Kootenai,ID,33.1,12.5 - 34.0 (634),2011-2013
Dickey,ND,33.1,12.5 - 34.0 (634),2011-2013
Saline,NE,33.1,12.5 - 34.0 (634),2011-2013
White Pine,NV,33.2,12.5 - 34.0 (634),2011-2013
Grant,ND,33.3,12.5 - 34.0 (634),2011-2013
Wabasha,MN,33.3,12.5 - 34.0 (634),2011-2013
Holt,NE,33.4,12.5 - 34.0 (634),2011-2013
Sumner,KS,33.4,12.5 - 34.0 (634),2011-2013
Calhoun,TX,33.4,12.5 - 34.0 (634),2011-2013
Deuel,SD,33.5,12.5 - 34.0 (634),2011-2013
Morgan,UT,33.5,12.5 - 34.0 (634),2011-2013
Windham,VT,33.5,12.5 - 34.0 (634),2011-2013
San Miguel,CO,33.5,12.5 - 34.0 (634),2011-2013
Jackson,MN,33.5,12.5 - 34.0 (634),2011-2013
Garfield,NE,33.6,12.5 - 34.0 (634),2011-2013
Cedar,NE,33.6,12.5 - 34.0 (634),2011-2013
Washoe,NV,33.6,12.5 - 34.0 (634),2011-2013
Solano,CA,33.6,12.5 - 34.0 (634),2011-2013
Washburn,WI,33.6,12.5 - 34.0 (634),2011-2013
Sheridan,WY,33.7,12.5 - 34.0 (634),2011-2013
Langlade,WI,33.7,12.5 - 34.0 (634),2011-2013
Ochiltree,TX,33.7,12.5 - 34.0 (634),2011-2013
Wallace,KS,33.7,12.5 - 34.0 (634),2011-2013
Dickinson,IA,33.7,12.5 - 34.0 (634),2011-2013
Boone,IA,33.8,12.5 - 34.0 (634),2011-2013
Madison,ID,33.8,12.5 - 34.0 (634),2011-2013
Le Sueur,MN,33.8,12.5 - 34.0 (634),2011-2013
Reagan,TX,33.8,12.5 - 34.0 (634),2011-2013
McCormick,SC,33.9,12.5 - 34.0 (634),2011-2013
Kewaunee,WI,33.9,12.5 - 34.0 (634),2011-2013
Pine,MN,33.9,12.5 - 34.0 (634),2011-2013
Placer,CA,33.9,12.5 - 34.0 (634),2011-2013
Monterey,CA,33.9,12.5 - 34.0 (634),2011-2013
Monterey,CA,33.9,12.5 - 34.0 (634),2011-2013
Marshall,KS,34.0,12.5 - 34.0 (634),2011-2013
Menominee,WI,34.0,12.5 - 34.0 (634),2011-2013
Taylor,WI,34.0,12.5 - 34.0 (634),2011-2013
Rockbridge,VA,34.0,12.5 - 34.0 (634),2011-2013
Falls Church,VA,34.1,34.1 - 44.1 (633),2011-2013
Whatcom,WA,34.1,34.1 - 44.1 (633),2011-2013
Shawano,WI,34.1,34.1 - 44.1 (633),2011-2013
Gray,KS,34.1,34.1 - 44.1 (633),2011-2013
Madison,LA,34.1,34.1 - 44.1 (633),2011-2013
Adams,IN,34.1,34.1 - 44.1 (633),2011-2013
Montgomery,IL,34.1,34.1 - 44.1 (633),2011-2013
Stevens,MN,34.1,34.1 - 44.1 (633),2011-2013
Red Lake,MN,34.1,34.1 - 44.1 (633),2011-2013
Grundy,MO,34.1,34.1 - 44.1 (633),2011-2013
Silver Bow,MT,34.2,34.1 - 44.1 (633),2011-2013
Crawford,IL,34.2,34.1 - 44.1 (633),2011-2013
Bristol Bay,AK,34.3,34.1 - 44.1 (633),2011-2013
Taliaferro,GA,34.3,34.1 - 44.1 (633),2011-2013
Glacier,MT,34.3,34.1 - 44.1 (633),2011-2013
Scotland,MO,34.3,34.1 - 44.1 (633),2011-2013
Big Stone,MN,34.3,34.1 - 44.1 (633),2011-2013
Hansford,TX,34.3,34.1 - 44.1 (633),2011-2013
Iron,WI,34.4,34.1 - 44.1 (633),2011-2013
Rincon,PR,34.4,34.1 - 44.1 (633),2011-2013
Gage,NE,34.4,34.1 - 44.1 (633),2011-2013
Washington,OR,34.4,34.1 - 44.1 (633),2011-2013
Page,IA,34.4,34.1 - 44.1 (633),2011-2013
Pocahontas,IA,34.4,34.1 - 44.1 (633),2011-2013
Elbert,CO,34.5,34.1 - 44.1 (633),2011-2013
Hitchcock,NE,34.5,34.1 - 44.1 (633),2011-2013
Knox,NE,34.5,34.1 - 44.1 (633),2011-2013
Lewis and Clark,MT,34.5,34.1 - 44.1 (633),2011-2013
Arecibo,PR,34.5,34.1 - 44.1 (633),2011-2013
Grant,WV,34.5,34.1 - 44.1 (633),2011-2013
Cascade,MT,34.6,34.1 - 44.1 (633),2011-2013
Cheshire,NH,34.6,34.1 - 44.1 (633),2011-2013
McHenry,ND,34.6,34.1 - 44.1 (633),2011-2013
Hyde,NC,34.6,34.1 - 44.1 (633),2011-2013
Jo Daviess,IL,34.6,34.1 - 44.1 (633),2011-2013
Yavapai,AZ,34.7,34.1 - 44.1 (633),2011-2013
San Miguel,NM,34.7,34.1 - 44.1 (633),2011-2013
Furnas,NE,34.7,34.1 - 44.1 (633),2011-2013
Dundy,NE,34.7,34.1 - 44.1 (633),2011-2013
Roseau,MN,34.7,34.1 - 44.1 (633),2011-2013
Albany,WY,34.7,34.1 - 44.1 (633),2011-2013
Bennett,SD,34.7,34.1 - 44.1 (633),2011-2013
Spink,SD,34.7,34.1 - 44.1 (633),2011-2013
Naguabo,PR,34.8,34.1 - 44.1 (633),2011-2013
Kittson,MN,34.8,34.1 - 44.1 (633),2011-2013
Mercer,MO,34.8,34.1 - 44.1 (633),2011-2013
Avery,NC,34.9,34.1 - 44.1 (633),2011-2013
Jackson,OR,34.9,34.1 - 44.1 (633),2011-2013
Outagamie,WI,34.9,34.1 - 44.1 (633),2011-2013
Wayne,UT,34.9,34.1 - 44.1 (633),2011-2013
Putnam,MO,35.0,34.1 - 44.1 (633),2011-2013
Prairie,MT,35.0,34.1 - 44.1 (633),2011-2013
Stewart,GA,35.0,34.1 - 44.1 (633),2011-2013
Humboldt,IA,35.0,34.1 - 44.1 (633),2011-2013
Phillips,KS,35.1,34.1 - 44.1 (633),2011-2013
Canyon,ID,35.1,34.1 - 44.1 (633),2011-2013
Boise,ID,35.1,34.1 - 44.1 (633),2011-2013
Liberty,GA,35.1,34.1 - 44.1 (633),2011-2013
Anchorage,AK,35.1,34.1 - 44.1 (633),2011-2013
Oktibbeha,MS,35.1,34.1 - 44.1 (633),2011-2013
Josephine,OR,35.1,34.1 - 44.1 (633),2011-2013
Wyandot,OH,35.1,34.1 - 44.1 (633),2011-2013
Kitsap,WA,35.1,34.1 - 44.1 (633),2011-2013
Trempealeau,WI,35.2,34.1 - 44.1 (633),2011-2013
Sevier,UT,35.2,34.1 - 44.1 (633),2011-2013
Utah,UT,35.2,34.1 - 44.1 (633),2011-2013
Lancaster,VA,35.2,34.1 - 44.1 (633),2011-2013
Guadalupe,NM,35.2,34.1 - 44.1 (633),2011-2013
Perry,MO,35.2,34.1 - 44.1 (633),2011-2013
Waldo,ME,35.2,34.1 - 44.1 (633),2011-2013
Contra Costa,CA,35.2,34.1 - 44.1 (633),2011-2013
Greene,GA,35.2,34.1 - 44.1 (633),2011-2013
Neosho,KS,35.2,34.1 - 44.1 (633),2011-2013
Morris,KS,35.2,34.1 - 44.1 (633),2011-2013
Douglas,KS,35.3,34.1 - 44.1 (633),2011-2013
Douglas,KS,35.3,34.1 - 44.1 (633),2011-2013
Pierce,NE,35.3,34.1 - 44.1 (633),2011-2013
Grant,NM,35.3,34.1 - 44.1 (633),2011-2013
Eureka,NV,35.4,34.1 - 44.1 (633),2011-2013
McKenzie,ND,35.4,34.1 - 44.1 (633),2011-2013
Corson,SD,35.4,34.1 - 44.1 (633),2011-2013
Guanica,PR,35.4,34.1 - 44.1 (633),2011-2013
Snohomish,WA,35.4,34.1 - 44.1 (633),2011-2013
Jefferson,WV,35.5,34.1 - 44.1 (633),2011-2013
El Paso,TX,35.5,34.1 - 44.1 (633),2011-2013
Uintah,UT,35.5,34.1 - 44.1 (633),2011-2013
Butler,NE,35.5,34.1 - 44.1 (633),2011-2013
Boulder,CO,35.5,34.1 - 44.1 (633),2011-2013
Jones,IA,35.5,34.1 - 44.1 (633),2011-2013
Allen,KS,35.6,34.1 - 44.1 (633),2011-2013
Houghton,MI,35.6,34.1 - 44.1 (633),2011-2013
Edgefield,SC,35.6,34.1 - 44.1 (633),2011-2013
Beaufort,SC,35.6,34.1 - 44.1 (633),2011-2013
Cayey,PR,35.6,34.1 - 44.1 (633),2011-2013
Tipton,IN,35.7,34.1 - 44.1 (633),2011-2013
Hawaii,HI,35.7,34.1 - 44.1 (633),2011-2013
San Diego,CA,35.8,34.1 - 44.1 (633),2011-2013
Santa Cruz,CA,35.8,34.1 - 44.1 (633),2011-2013
Tuolumne,CA,35.8,34.1 - 44.1 (633),2011-2013
Pima,AZ,35.8,34.1 - 44.1 (633),2011-2013
Piscataquis,ME,35.8,34.1 - 44.1 (633),2011-2013
Leake,MS,35.9,34.1 - 44.1 (633),2011-2013
Barry,MO,35.9,34.1 - 44.1 (633),2011-2013
Valley,NE,35.9,34.1 - 44.1 (633),2011-2013
Valley,NE,35.9,34.1 - 44.1 (633),2011-2013
Pottawatomie,KS,35.9,34.1 - 44.1 (633),2011-2013
Rice,KS,35.9,34.1 - 44.1 (633),2011-2013
Sheboygan,WI,35.9,34.1 - 44.1 (633),2011-2013
Cleburne,AR,36.0,34.1 - 44.1 (633),2011-2013
Alameda,CA,36.0,34.1 - 44.1 (633),2011-2013
Logan,AR,36.0,34.1 - 44.1 (633),2011-2013
Polk,OR,36.0,34.1 - 44.1 (633),2011-2013
Carroll,MO,36.0,34.1 - 44.1 (633),2011-2013
Howard,MD,36.1,34.1 - 44.1 (633),2011-2013
Reno,KS,36.1,34.1 - 44.1 (633),2011-2013
Chautauqua,KS,36.2,34.1 - 44.1 (633),2011-2013
Atchison,KS,36.2,34.1 - 44.1 (633),2011-2013
Johnson,IA,36.2,34.1 - 44.1 (633),2011-2013
Fayette,OH,36.2,34.1 - 44.1 (633),2011-2013
Ciales,PR,36.2,34.1 - 44.1 (633),2011-2013
Poquoson,VA,36.2,34.1 - 44.1 (633),2011-2013
Las Piedras,PR,36.2,34.1 - 44.1 (633),2011-2013
McPherson,SD,36.2,34.1 - 44.1 (633),2011-2013
Coleman,TX,36.2,34.1 - 44.1 (633),2011-2013
Hancock,OH,36.3,34.1 - 44.1 (633),2011-2013
Wilkes,GA,36.3,34.1 - 44.1 (633),2011-2013
Effingham,GA,36.4,34.1 - 44.1 (633),2011-2013
Bent,CO,36.4,34.1 - 44.1 (633),2011-2013
Sherman,OR,36.4,34.1 - 44.1 (633),2011-2013
Orange,NC,36.4,34.1 - 44.1 (633),2011-2013
Washington,VT,36.4,34.1 - 44.1 (633),2011-2013
Runnels,TX,36.4,34.1 - 44.1 (633),2011-2013
Carbon,UT,36.5,34.1 - 44.1 (633),2011-2013
Price,WI,36.5,34.1 - 44.1 (633),2011-2013
McLean,ND,36.5,34.1 - 44.1 (633),2011-2013
Douglas,OR,36.5,34.1 - 44.1 (633),2011-2013
Major,OK,36.5,34.1 - 44.1 (633),2011-2013
Atchison,MO,36.5,34.1 - 44.1 (633),2011-2013
Bureau,IL,36.5,34.1 - 44.1 (633),2011-2013
Clay,IA,36.6,34.1 - 44.1 (633),2011-2013
Clay,KS,36.6,34.1 - 44.1 (633),2011-2013
Clear Creek,CO,36.6,34.1 - 44.1 (633),2011-2013
Olmsted,MN,36.6,34.1 - 44.1 (633),2011-2013
Beaver,OK,36.6,34.1 - 44.1 (633),2011-2013
Williamson,TX,36.6,34.1 - 44.1 (633),2011-2013
Dewey,SD,36.6,34.1 - 44.1 (633),2011-2013
Multnomah,OR,36.7,34.1 - 44.1 (633),2011-2013
Richardson,NE,36.7,34.1 - 44.1 (633),2011-2013
Logan,CO,36.7,34.1 - 44.1 (633),2011-2013
Franklin,IA,36.7,34.1 - 44.1 (633),2011-2013
Hamilton,IA,36.7,34.1 - 44.1 (633),2011-2013
Hamilton,IL,36.8,34.1 - 44.1 (633),2011-2013
Marion,KS,36.8,34.1 - 44.1 (633),2011-2013
Chicot,AR,36.8,34.1 - 44.1 (633),2011-2013
Fremont,ID,36.8,34.1 - 44.1 (633),2011-2013
Caddo,OK,36.8,34.1 - 44.1 (633),2011-2013
Grant,WA,36.8,34.1 - 44.1 (633),2011-2013
La Crosse,WI,36.9,34.1 - 44.1 (633),2011-2013
Barranquitas,PR,36.9,34.1 - 44.1 (633),2011-2013
Marion,OR,36.9,34.1 - 44.1 (633),2011-2013
Murray,MN,36.9,34.1 - 44.1 (633),2011-2013
Pembina,ND,37.0,34.1 - 44.1 (633),2011-2013
Finney,KS,37.0,34.1 - 44.1 (633),2011-2013
Dallas,IA,37.0,34.1 - 44.1 (633),2011-2013
Rusk,WI,37.0,34.1 - 44.1 (633),2011-2013
McCulloch,TX,37.0,34.1 - 44.1 (633),2011-2013
Keokuk,IA,37.1,34.1 - 44.1 (633),2011-2013
Owyhee,ID,37.1,34.1 - 44.1 (633),2011-2013
Graham,AZ,37.1,34.1 - 44.1 (633),2011-2013
Clackamas,OR,37.1,34.1 - 44.1 (633),2011-2013
Somerset,ME,37.1,34.1 - 44.1 (633),2011-2013
Nicollet,MN,37.2,34.1 - 44.1 (633),2011-2013
Polk,MN,37.2,34.1 - 44.1 (633),2011-2013
Lancaster,NE,37.2,34.1 - 44.1 (633),2011-2013
Lawrence,MO,37.2,34.1 - 44.1 (633),2011-2013
Thurston,NE,37.2,34.1 - 44.1 (633),2011-2013
Delta,CO,37.2,34.1 - 44.1 (633),2011-2013
Calhoun,GA,37.2,34.1 - 44.1 (633),2011-2013
Wabash,IN,37.2,34.1 - 44.1 (633),2011-2013
Benton,IA,37.2,34.1 - 44.1 (633),2011-2013
Harper,KS,37.2,34.1 - 44.1 (633),2011-2013
Kendall,TX,37.2,34.1 - 44.1 (633),2011-2013
Day,SD,37.2,34.1 - 44.1 (633),2011-2013
Northumberland,VA,37.2,34.1 - 44.1 (633),2011-2013
Calhoun,WV,37.3,34.1 - 44.1 (633),2011-2013
Aguada,PR,37.3,34.1 - 44.1 (633),2011-2013
Jackson,SD,37.3,34.1 - 44.1 (633),2011-2013
Parmer,TX,37.3,34.1 - 44.1 (633),2011-2013
Kearny,KS,37.3,34.1 - 44.1 (633),2011-2013
Stafford,KS,37.4,34.1 - 44.1 (633),2011-2013
Poweshiek,IA,37.4,34.1 - 44.1 (633),2011-2013
Jasper,GA,37.4,34.1 - 44.1 (633),2011-2013
Nemaha,NE,37.4,34.1 - 44.1 (633),2011-2013
Llano,TX,37.4,34.1 - 44.1 (633),2011-2013
Midland,TX,37.4,34.1 - 44.1 (633),2011-2013
Childress,TX,37.4,34.1 - 44.1 (633),2011-2013
Spokane,WA,37.4,34.1 - 44.1 (633),2011-2013
Thurston,WA,37.4,34.1 - 44.1 (633),2011-2013
Dallam,TX,37.5,34.1 - 44.1 (633),2011-2013
Franklin,NE,37.5,34.1 - 44.1 (633),2011-2013
Cedar,IA,37.5,34.1 - 44.1 (633),2011-2013
Fayette,IL,37.5,34.1 - 44.1 (633),2011-2013
Navajo,AZ,37.6,34.1 - 44.1 (633),2011-2013
Iron,UT,37.6,34.1 - 44.1 (633),2011-2013
Kerr,TX,37.7,34.1 - 44.1 (633),2011-2013
Floyd,TX,37.7,34.1 - 44.1 (633),2011-2013
Trego,KS,37.7,34.1 - 44.1 (633),2011-2013
Barton,MO,37.7,34.1 - 44.1 (633),2011-2013
Kanabec,MN,37.7,34.1 - 44.1 (633),2011-2013
Southeast Fairbanks,AK,37.8,34.1 - 44.1 (633),2011-2013
Bon Homme,SD,37.8,34.1 - 44.1 (633),2011-2013
Brookings,SD,37.8,34.1 - 44.1 (633),2011-2013
Pierce,WI,37.8,34.1 - 44.1 (633),2011-2013
Toa Alta,PR,37.8,34.1 - 44.1 (633),2011-2013
Alexandria,VA,37.9,34.1 - 44.1 (633),2011-2013
Kandiyohi,MN,37.9,34.1 - 44.1 (633),2011-2013
Mahnomen,MN,37.9,34.1 - 44.1 (633),2011-2013
Franklin,MS,37.9,34.1 - 44.1 (633),2011-2013
Nowata,OK,37.9,34.1 - 44.1 (633),2011-2013
Bristol,RI,37.9,34.1 - 44.1 (633),2011-2013
Kingfisher,OK,37.9,34.1 - 44.1 (633),2011-2013
Hardin,IL,38.0,34.1 - 44.1 (633),2011-2013
Logan,IL,38.0,34.1 - 44.1 (633),2011-2013
Charlottesville,VA,38.0,34.1 - 44.1 (633),2011-2013
Guayama,PR,38.0,34.1 - 44.1 (633),2011-2013
McCook,SD,38.1,34.1 - 44.1 (633),2011-2013
Warren,IN,38.1,34.1 - 44.1 (633),2011-2013
Stevens,KS,38.1,34.1 - 44.1 (633),2011-2013
Richmond,GA,38.1,34.1 - 44.1 (633),2011-2013
Owen,IN,38.2,34.1 - 44.1 (633),2011-2013
Lyon,NV,38.2,34.1 - 44.1 (633),2011-2013
Buncombe,NC,38.2,34.1 - 44.1 (633),2011-2013
Patrick,VA,38.2,34.1 - 44.1 (633),2011-2013
Turner,SD,38.3,34.1 - 44.1 (633),2011-2013
Alleghany,NC,38.3,34.1 - 44.1 (633),2011-2013
Carson City,NV,38.3,34.1 - 44.1 (633),2011-2013
Dona Ana,NM,38.3,34.1 - 44.1 (633),2011-2013
Fairbanks North Star,AK,38.3,34.1 - 44.1 (633),2011-2013
Sacramento,CA,38.3,34.1 - 44.1 (633),2011-2013
Van Buren,AR,38.4,34.1 - 44.1 (633),2011-2013
Nelson,ND,38.4,34.1 - 44.1 (633),2011-2013
Rockwall,TX,38.4,34.1 - 44.1 (633),2011-2013
Laramie,WY,38.4,34.1 - 44.1 (633),2011-2013
Abbeville,SC,38.5,34.1 - 44.1 (633),2011-2013
Scott,MS,38.5,34.1 - 44.1 (633),2011-2013
Yellowstone,MT,38.5,34.1 - 44.1 (633),2011-2013
Tehama,CA,38.5,34.1 - 44.1 (633),2011-2013
Russell,KS,38.5,34.1 - 44.1 (633),2011-2013
Steuben,IN,38.6,34.1 - 44.1 (633),2011-2013
Ventura,CA,38.6,34.1 - 44.1 (633),2011-2013
Costilla,CO,38.6,34.1 - 44.1 (633),2011-2013
Crowley,CO,38.6,34.1 - 44.1 (633),2011-2013
Merrimack,NH,38.6,34.1 - 44.1 (633),2011-2013
Wasco,OR,38.6,34.1 - 44.1 (633),2011-2013
Kingsbury,SD,38.6,34.1 - 44.1 (633),2011-2013
Young,TX,38.7,34.1 - 44.1 (633),2011-2013
Anasco,PR,38.7,34.1 - 44.1 (633),2011-2013
Ozaukee,WI,38.7,34.1 - 44.1 (633),2011-2013
Benton,WA,38.7,34.1 - 44.1 (633),2011-2013
Walla Walla,WA,38.7,34.1 - 44.1 (633),2011-2013
Cotton,OK,38.7,34.1 - 44.1 (633),2011-2013
