,state,fips,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65,per_high_65,per_bachelor_65,per_employment_65,per_veteran_65,per_stamp_house_all,per_insured_65
16,Kansas,20,2012,2885905,394224,36516,50241,0.13979481173232386,0.06684714757641823,0.4972347913524384,0.159,0.055,0.078,0.224,0.071,0.139,0.8554973223304302,0.058010918585331125,0.009039452095616454,0.024886820598737657,0.0007841560966144071,0.020077930493207503,0.03170339980006272,0.4047546572507001,0.871,0.23199999999999998,0.1972281051128293,0.2201777788389342,0.09923234441530787,0.9952031475018833
17,Kentucky,21,2012,4380415,613626,30023,41724,0.19382553236876995,0.12258421509517613,0.491869918699187,0.182,0.079,0.112,0.284,0.096,0.188,0.8776832788674133,0.07866469272888528,0.0018584997083609656,0.012646518651771578,0.0004905927862999284,0.008747116426183364,0.01990930083108564,0.40856156681757294,0.7020000000000001,0.154,0.13634677556035762,0.20927445404855724,0.18200308845204816,0.9978509434696602
18,Louisiana,22,2012,4601893,597750,30935,42944,0.19949735436718405,0.12639041597153094,0.4887525562372188,0.16399999999999998,0.091,0.12,0.29100000000000004,0.114,0.182,0.6283296895429772,0.32231062304143104,0.005552280333332392,0.015692672558879576,0.00048001985269974766,0.010581949645504579,0.01705276502517551,0.3266265161020493,0.741,0.18,0.16124909892931827,0.20836509250522792,0.17602835287323498,0.9931324636766292
19,Maine,23,2012,1329192,225973,33358,46709,0.1467277226842485,0.08244585104880127,0.4895354772843288,0.177,0.061,0.079,0.196,0.061,0.132,0.9512004285310174,0.010242312623007059,0.006068348289788082,0.010844182029383264,0.00011736453424335989,0.0018876129257473714,0.019639751066813524,0.43997734242586506,0.8440000000000001,0.258,0.16981574365079014,0.23922432609205524,0.17771570464328285,0.9983321257194416
20,Maryland,24,2012,5884563,762681,47949,71122,0.10284770765496057,0.07586027676115815,0.4842702423929861,0.122,0.053,0.083,0.213,0.077,0.151,0.5807890917303461,0.2924492438945764,0.0029179736881056423,0.05769791231736325,0.00044812163622005575,0.034493470458214145,0.031204186275174555,0.31375240762520634,0.818,0.297,0.20160164816876255,0.19538285187253912,0.11108268600562539,0.9877374017367954
21,Massachusetts,25,2012,6646144,961031,38233,65339,0.11888905621128265,0.09342432946035767,0.4845360824742268,0.139,0.06,0.087,0.207,0.08199999999999999,0.156,0.8010503534079308,0.07124838101612002,0.001990627949078443,0.05736589517169655,0.00013541686728424786,0.04055614804614525,0.027653177541744508,0.3842311018062893,0.816,0.27699999999999997,0.1912589276141977,0.26978601479452796,0.1289671637341351,0.9965041260640559
22,Michigan,26,2012,9883360,1442623,35504,46859,0.17438119324155402,0.08309487013310732,0.4908350305498982,0.15,0.059,0.091,0.225,0.085,0.157,0.793295599876965,0.1404744945038934,0.005702109404089298,0.02510209078693885,0.00018505852260769618,0.009506078904340224,0.025734568001165598,0.3850520891459515,0.825,0.20199999999999999,0.12402987436079974,0.23986599431729566,0.17791644453568253,0.9966862042688355
23,Minnesota,27,2012,5379139,729910,37428,58906,0.1138140727345974,0.07908996129621959,0.4964753272910373,0.145,0.048,0.068,0.181,0.066,0.123,0.8545408475222521,0.053384937626635036,0.010453345786379568,0.04218184359987723,0.00043427024287715936,0.013638428008645993,0.025366327213332842,0.4235796194051321,0.8640000000000001,0.239,0.16382603330547602,0.23996865931142194,0.09151335997230986,0.9968737057084506
24,Mississippi,28,2012,2984926,402724,28388,37095,0.2415353057362957,0.1511988440911358,0.483204134366925,0.158,0.094,0.128,0.316,0.117,0.198,0.592556063366395,0.3764314425215232,0.0042181950239302424,0.008014604047135505,0.00013367165551172793,0.0076400553983582845,0.01100596798714608,0.32356899514307563,0.721,0.17800000000000002,0.14590948946673157,0.20432220339984705,0.19361754610869483,0.9970253857742996
25,Missouri,29,2012,6021988,884325,33906,45321,0.1623485271003397,0.09035578867393863,0.4905756495160468,0.16399999999999998,0.066,0.092,0.243,0.08,0.153,0.8273013828655919,0.11485094291121138,0.004649627332369311,0.01696781860076772,0.0007439403731790897,0.011768871010702777,0.023717416906177825,0.3962626862296101,0.809,0.188,0.15606470583100104,0.22469286297232352,0.14688773639490746,0.9958508231108091
26,Montana,30,2012,1005141,158585,34941,45076,0.15521102515414126,0.08588107573994501,0.500998003992016,0.182,0.059,0.063,0.209,0.067,0.122,0.8918818354837779,0.003586561487393311,0.06481478717911217,0.006409051068457062,0.001176949303630038,0.0064926214332118575,0.02563819404441765,0.4488381624996059,0.885,0.26,0.1809171403600593,0.22360481343758865,0.1193799549075899,0.995449492618427
27,Nebraska,31,2012,1855525,256972,35655,50723,0.12991975141373446,0.07408073876254002,0.4974874371859296,0.165,0.056,0.069,0.19,0.061,0.121,0.8811263658533299,0.04606944126325434,0.008524811037307501,0.01976260088115224,0.0006612683741798142,0.023041457269505936,0.020814055321270262,0.4183218405118067,0.8740000000000001,0.192,0.2158853355618511,0.21246271033419983,0.09267418242294533,0.9956035776653566
28,Nevada,32,2012,2758931,359486,40181,49760,0.16436612698243375,0.08102493270003241,0.5044598612487611,0.14,0.071,0.079,0.233,0.069,0.139,0.6967202151847944,0.08253051634854225,0.01138665664346082,0.07529583016030485,0.006684110621106507,0.08589993733079951,0.04148273371099168,0.3970196335879561,0.835,0.231,0.15356984502873547,0.2220277669505906,0.1256520680902638,0.9809925159617201
29,New Hampshire,33,2012,1320718,194097,41445,63280,0.10036194549021232,0.06575666449065205,0.4908350305498982,0.14,0.055,0.07200000000000001,0.191,0.057,0.111,0.9403256410528212,0.012504561912535454,0.0017573774265210284,0.02252032606506461,0.00014461830610319542,0.004411994082006908,0.01833548115494753,0.4372710551940525,0.862,0.27699999999999997,0.18826476258777827,0.24188361213207832,0.08281243679414105,0.9946330918313838
30,New Jersey,34,2012,8864590,1250314,43254,69667,0.10756766850294527,0.07926549993686885,0.4874423372629421,0.115,0.058,0.08199999999999999,0.215,0.08,0.158,0.689448130144767,0.1362373217486652,0.002433727899429077,0.08744634551626189,0.0002939786273251216,0.059006338702636,0.02513415736091573,0.3460594698611709,0.7959999999999999,0.256,0.17882832118171918,0.2786539867345323,0.09280983269033159,0.984233715668823
31,New Mexico,35,2012,2085538,294258,34727,42558,0.20845539222350787,0.11918986117825815,0.4962216624685138,0.204,0.096,0.123,0.265,0.103,0.177,0.719168387245881,0.020542900680783568,0.0924955575012299,0.013288657411181192,0.0006861538845132527,0.12231616014668635,0.0315021831297248,0.3815801099715216,0.787,0.26899999999999996,0.15201156476289512,0.2034026434693364,0.1649263525560918,0.9844809724428483
32,New York,36,2012,19570261,2759461,37246,56448,0.15867634519061624,0.11436048892846808,0.4848016486347244,0.117,0.061,0.087,0.231,0.092,0.16399999999999998,0.6523876201753263,0.15567549150213172,0.0037501799286172015,0.07656239229512575,0.0003809862321202563,0.08400751528045539,0.027235814586223456,0.3287870348593439,0.774,0.245,0.1599259368224447,0.2620161301953534,0.1554971859069624,0.9903382895018656
33,North Carolina,37,2012,9752073,1346700,33749,45150,0.18034880118345176,0.10031159573041028,0.4871794871794872,0.145,0.071,0.096,0.242,0.08900000000000001,0.16,0.6990760836183241,0.21614973554853412,0.011615991799897314,0.02335165046447048,0.0005709555291474951,0.026244573845991517,0.02299100919363504,0.35726516670379443,0.772,0.21600000000000003,0.15098442269993315,0.20564295615504563,0.15342217576866127,0.9939098940267903
34,North Dakota,38,2012,699628,100962,34462,53585,0.11217718847984448,0.10571398505735033,0.511002444987775,0.156,0.046,0.066,0.17600000000000002,0.056,0.111,0.8950356475155369,0.014582035024327212,0.05331547622450788,0.009629403054194515,0.0017009039089344626,0.0055972602583087006,0.0201392740141904,0.4245062498761911,0.79,0.16399999999999998,0.21104841789980386,0.200071904439294,0.07697701275846898,0.9967483952436073
35,Ohio,39,2012,11544225,1707568,33901,46829,0.1625144444676019,0.0804868343318051,0.4887525562372188,0.142,0.058,0.083,0.224,0.079,0.151,0.8269954890865346,0.12240839034235733,0.0018790347554729747,0.0174007349995344,0.00035524255634310665,0.007921536525838676,0.02303957173391891,0.3859295793783908,0.809,0.179,0.14813879049033477,0.2284888053213693,0.15672478720750913,0.9955955847216772
36,Oklahoma,40,2012,3814820,536007,33397,44312,0.17229426651634627,0.09882694601863506,0.4954591321897074,0.183,0.08,0.1,0.265,0.09,0.154,0.7354506896786742,0.07151582512412119,0.07288102715200193,0.0184876350653504,0.0010288820966651113,0.023437016687550133,0.07719892419563702,0.3785864736841124,0.812,0.19899999999999998,0.16696736647096025,0.21550604674938947,0.14199881520764626,0.9930703387683997
37,Oregon,41,2012,3899353,581693,38428,49161,0.1720571148113709,0.07456973957277918,0.4957135653050933,0.17,0.061,0.104,0.23,0.087,0.159,0.8518313166312462,0.017879632851911586,0.012070207544687541,0.03832815341416897,0.004209672732886713,0.03558436489335538,0.04009665193174355,0.4236753751549357,0.882,0.265,0.1368309287476384,0.24169978282014742,0.20050733145369315,0.9950615256688864
38,Pennsylvania,42,2012,12763536,2041930,33942,51230,0.13706517967208162,0.08336759480395467,0.4879672299027138,0.14400000000000002,0.059,0.084,0.218,0.077,0.155,0.819272888014732,0.10968770723097424,0.0016696000230657087,0.028910170347778232,0.0005590143671784998,0.019248271012045563,0.020652349004225787,0.3881352445970234,0.802,0.19,0.15561796548167664,0.25498568709407277,0.1312287866139841,0.9947643711991446
39,Rhode Island,44,2012,1050292,158825,35510,54554,0.13747057001392451,0.09708289334741288,0.4826694257630626,0.14,0.057,0.077,0.2,0.058,0.132,0.8168176088173574,0.06459156120393186,0.004578726677914332,0.03219485628758478,0.00019137535085480992,0.053817414585658085,0.02780845707669867,0.38864158665197546,0.7609999999999999,0.24600000000000002,0.17961266181016844,0.26700198200535186,0.15433460103659555,0.9912024815205913
40,South Carolina,45,2012,4723723,694776,34541,43107,0.18270164742684147,0.10106323232084373,0.486125385405961,0.145,0.077,0.103,0.246,0.091,0.161,0.6702010257587077,0.276706953392483,0.003242569473273517,0.012692530870247895,0.00036793012630080134,0.016733834731630114,0.020055155647356968,0.35111316453072644,0.762,0.217,0.13904461160575496,0.2045181634987392,0.1625359472736021,0.9913643780223937
41,South Dakota,46,2012,833354,121092,34913,48362,0.13408511643520532,0.10009796375341123,0.5012468827930174,0.184,0.061,0.075,0.194,0.055,0.126,0.8538532244400339,0.015665611492834974,0.08796381849730127,0.011444116185918587,0.0005519863107394937,0.00930576921692342,0.02121547385624837,0.42724540019158985,0.8170000000000001,0.20199999999999999,0.20706533174776204,0.21506908676047964,0.10373882291167977,0.9957403260793506
42,Tennessee,47,2012,6456243,920721,32963,42764,0.17937278847470312,0.10034129157986996,0.4871794871794872,0.16399999999999998,0.071,0.114,0.267,0.104,0.179,0.7801075641050066,0.16910128692491902,0.002725114280859627,0.014882649243530641,0.0004054989875690863,0.014444623599204676,0.01833326285891036,0.3865970255919001,0.746,0.18100000000000002,0.14675048522190764,0.21448795116435923,0.17741170683321977,0.9955516800970705
43,Texas,48,2012,26059203,2837722,36675,50740,0.17926362048898178,0.1160958365693625,0.4967287367891294,0.162,0.08,0.107,0.264,0.103,0.175,0.7500678359196173,0.1189378278376357,0.0048367173777340774,0.04036969204315266,0.0008418523007015986,0.0613681086102288,0.023577965910929817,0.3744017208169088,0.758,0.233,0.17782235430109083,0.19938437082138416,0.14254797062387645,0.9798213385124324
44,Utah,49,2012,2855287,271882,42491,57049,0.12830165144938382,0.06783716095416185,0.5024875621890548,0.17,0.061,0.083,0.208,0.069,0.136,0.8807899170906462,0.01113618350799762,0.01101395411389468,0.02191548520341388,0.009023611286711284,0.041745365702291926,0.024375483095044385,0.4341515804650547,0.9,0.298,0.17468918118154197,0.22597012814014905,0.09819011243832973,0.9932778692226439
45,Vermont,50,2012,626011,98489,36848,52977,0.11815608424712977,0.07506558925385665,0.4939271255060729,0.159,0.057,0.069,0.188,0.067,0.12,0.9508650806455478,0.010241034103234608,0.003458405682967232,0.013153123507414408,0.0,0.002154914210772654,0.020127441850063342,0.4440597427123841,0.85,0.301,0.21838465146361521,0.24273506766237857,0.14673526226210737,0.9982684436981845
46,Virginia,51,2012,8185867,1062133,41982,61741,0.11740158598385288,0.07915186843730697,0.4905756495160468,0.128,0.063,0.08800000000000001,0.219,0.086,0.152,0.6915659636297535,0.1925584669284268,0.002812408264145997,0.057375596256328126,0.0006117861431171555,0.022862575216528683,0.032213203561699696,0.3533211000882187,0.7829999999999999,0.271,0.18387378500244322,0.17629008961966156,0.09715834360820634,0.9899610098826436
47,Washington,53,2012,6897012,907618,41474,57573,0.13535742880661064,0.07843680553443648,0.498997995991984,0.161,0.059,0.08800000000000001,0.21,0.079,0.14300000000000002,0.7833699578890105,0.03604908908379455,0.013776255572703077,0.07388199411571272,0.005967221747620564,0.0370118248308108,0.049943656760347815,0.40415350951611795,0.879,0.292,0.15012634067636388,0.2068834594510025,0.15071694395174182,0.9911007537496002
48,West Virginia,54,2012,1855413,311104,29897,40196,0.17769668058569865,0.08846869536189636,0.491353001017294,0.199,0.093,0.123,0.287,0.106,0.195,0.9367984378680112,0.033041700149777975,0.001420707950197611,0.006560803443761577,0.0003864368741622485,0.0023735955283271165,0.019418318185762416,0.4294351728039498,0.7390000000000001,0.131,0.11707260977036617,0.226308571082339,0.1572691573257959,0.9965262973502689
49,Wisconsin,55,2012,5726398,824030,34652,51059,0.13230544968055674,0.07480290677109493,0.4964753272910373,0.138,0.05,0.07,0.195,0.069,0.131,0.8674852848160397,0.06274747232029629,0.009108867389238402,0.023717352513744242,0.0001861554156731684,0.016789437269292145,0.01996543027571608,0.42113393929832654,0.838,0.192,0.14965924460031793,0.2356702248389015,0.13307466213824562,0.9965610173950588
50,Wyoming,56,2012,576412,75050,36362,54901,0.12649324510860369,0.048366748032143934,0.5078740157480316,0.18,0.068,0.073,0.214,0.059,0.125,0.908721539454418,0.009923457526907835,0.02146901868802176,0.009779463300555851,0.00013531987536692506,0.01936288626884937,0.03060831488588024,0.4463957361758827,0.8590000000000001,0.207,0.20386782315789473,0.2075313611192538,0.06986170826752806,0.9926222539151422
51,Puerto Rico,72,2012,3667084,582034,15731,19429,0.4492519315378663,0.3967471386545631,0.4791666666666667,0.149,0.172,0.2,0.35100000000000003,0.14,0.307,0.6917389947980466,0.08297846463293451,0.003556776992291423,0.003742210432049007,3.272354819251482e-05,0.0959727129239472,0.12197811667253873,0.32161007776178024,0.475,0.13,0.062091068253744615,0.2788333147273183,0.38037056439296224,0.9916251607033195
