,state,fips,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65,per_high_65,per_bachelor_65,per_employment_65,per_veteran_65,per_stamp_house_all,per_insured_65
28,Georgia,13,2019,10617423,1523192,47276,61980,0.1329693628555194,0.10405453388269184,0.486916367367881,0.134,0.066,0.09,0.227,0.07200000000000001,0.142,0.5775129238045804,0.31937768703384994,0.003985524547717464,0.0413863137976136,0.0006543018960438894,0.03029511021648097,0.026788138703713698,0.3177065005593517,0.8442868660024475,0.2679130405096665,0.17111461982468396,0.17010265285006748,0.11207242478938224,0.9903319599370247
29,Idaho,16,2019,1787065,288617,47372,60999,0.11173890188181393,0.06873216613238455,0.5024875621890548,0.188,0.056,0.071,0.192,0.05,0.11,0.8935981623499984,0.007111101163080245,0.012795841225696884,0.014531648261255187,0.0013849524219880082,0.03773114016557876,0.032847154412402456,0.4551325805479234,0.9130439301912223,0.28025029710654603,0.17519564682607056,0.2103479698008087,0.08340207270160202,0.9958607813435728
30,Hawaii,15,2019,1415872,269470,71099,83102,0.0933391729836891,0.08672324467604446,0.5,0.147,0.052000000000000005,0.09,0.199,0.064,0.146,0.2409900047461917,0.019015136961533247,0.004328781132757763,0.3869297507119288,0.10777881051394476,0.017442960945622202,0.22351455498802156,0.14275800645711953,0.868412068133744,0.3175084424982373,0.22106747318811004,0.16823022971017182,0.10401268861527749,0.9941865718846953
31,Illinois,17,2019,12671821,2045361,49190,69187,0.11480788855987158,0.08580707864748965,0.4905756495160468,0.123,0.056,0.073,0.207,0.07,0.14,0.7137142325479503,0.14127503852840093,0.002572637350227722,0.05666052258787431,0.00035598672045635747,0.05764869942528386,0.027772882839806532,0.3610741575692506,0.8684491392961927,0.27520814174123787,0.18426848414534158,0.14083430748899584,0.11848567387709756,0.9915773400118485
32,Indiana,18,2019,6732219,1084472,43592,57603,0.1190381791595767,0.07664855041339037,0.4931576279776989,0.141,0.06,0.077,0.218,0.07,0.129,0.8276467239107937,0.09552645271937826,0.0027355022170253225,0.02533577710410193,0.0004833473183210469,0.02238429855000261,0.02588789818037708,0.4044041708776253,0.8796769303402946,0.21705862392021186,0.18708066874940063,0.1692104544884515,0.08486641401358476,0.9953191724938387
33,Iowa,19,2019,3155070,553575,45150,61691,0.1116769937801943,0.07399177806417626,0.4977398292315419,0.146,0.047,0.063,0.17800000000000002,0.056,0.11,0.8987236416307719,0.04099275134941538,0.003751739264105076,0.02413068489764094,0.0006430919123822926,0.010126875156494151,0.021631215789190097,0.4353682879465294,0.9098333559138329,0.23571331797859368,0.18609658853813849,0.17691189089102652,0.09480112583620062,0.9962991881543918
34,Kansas,20,2019,2913314,477996,47329,62087,0.11432961018360575,0.07249621758864755,0.4964753272910373,0.154,0.057,0.07400000000000001,0.206,0.062,0.119,0.8364707683414833,0.05740438552109384,0.008189985700133937,0.029869076934377826,0.0008419964343012803,0.029887955778196237,0.0373358312904136,0.41479008192537176,0.917338220403518,0.3011154905061967,0.20899099155641468,0.18391576498548104,0.06989367748691283,0.994076396014121
35,Kentucky,21,2019,4467673,754559,40349,52295,0.16262534163069794,0.11646940455001545,0.4921279837480955,0.173,0.079,0.102,0.256,0.085,0.156,0.8670489089062695,0.08128773077170151,0.0018636099821987867,0.01635907551873201,0.0009427726693515842,0.009184199470283523,0.023313702681463037,0.4102475750736523,0.8137402111697031,0.20772000599025392,0.1578337545506713,0.1654635356546009,0.11874889920239351,0.9971073691002497
36,Louisiana,22,2019,4648794,742194,38662,51073,0.18997288676659851,0.1324625729861361,0.4879672299027138,0.156,0.085,0.098,0.253,0.087,0.152,0.6183935016264434,0.32352842479146204,0.006143743947354948,0.017532719238581018,0.0002088713761031356,0.014173138237573012,0.020019600782482508,0.32239549228368863,0.8286472270053382,0.22693527568263824,0.18609901454336736,0.15347335063339235,0.1441131805848797,0.9930652793535711
37,Maine,23,2019,1344212,285978,43117,58924,0.10873629322904683,0.0848103637097239,0.4882292732855681,0.165,0.039,0.08,0.187,0.062,0.116,0.939797442665294,0.016353819189235032,0.007007079240476949,0.011399243571698513,0.00016515252058455063,0.004048468545140201,0.021228794267570888,0.44490834959332537,0.895803173670702,0.31961199812572993,0.19913714341662647,0.18944114582240593,0.12265305482045542,0.9989912963283186
38,Maryland,24,2019,6045680,959887,63552,86738,0.09023542137136424,0.07832353195399061,0.4842702423929861,0.103,0.054000000000000006,0.076,0.203,0.07200000000000001,0.133,0.5453330311892128,0.3027052374588136,0.0031698667478265467,0.06387933201889613,0.0004057442669807201,0.05050598113032777,0.03400080718794247,0.29843200293367866,0.8651309997947675,0.35653050827857863,0.22062111790241976,0.1573768579009821,0.09768781376767305,0.9901996877644424
39,Massachusetts,25,2019,6892503,1172293,55593,85843,0.094008800513188,0.09075377715531424,0.48533196088522906,0.127,0.046,0.077,0.19,0.075,0.133,0.7697327081322997,0.07887250828907873,0.0025933974928991693,0.06861005356109384,0.0004349653529349208,0.04341847946964985,0.0363378877020438,0.38540023697147385,0.869338979248362,0.354110277891278,0.22415792212356472,0.13664160751620968,0.1118724251890081,0.9957895736965361
40,Michigan,26,2019,9986857,1766409,46380,59584,0.12986516479329885,0.08358521442118218,0.4921279837480955,0.139,0.053,0.081,0.205,0.07200000000000001,0.134,0.7822446040831464,0.13728733674668614,0.005786104677377477,0.03276606443849151,0.00020807347096288653,0.01143402774266218,0.030273788840673294,0.3919477312445759,0.8910258043295749,0.2549075553849646,0.1545462217413974,0.16291243987094722,0.11678489022338207,0.9970132654482732
41,Minnesota,27,2019,5639632,921491,50886,74593,0.08969096800676504,0.07448072813541991,0.4972347913524384,0.135,0.042,0.062,0.165,0.054000000000000006,0.109,0.8205478655344888,0.06565871673896452,0.01018045149045186,0.0506469216431143,0.0004881524184556723,0.019393641287232925,0.03308425088729194,0.428513137947088,0.9141912400663706,0.2978607495895239,0.1892343669118852,0.18006686988804013,0.07358784973058193,0.9970199187821357
42,Connecticut,9,2019,3565287,629032,58288,78833,0.1003191496125066,0.07276345146996291,0.4890137966274911,0.11,0.045,0.078,0.189,0.075,0.135,0.7461469441310055,0.11127996147294733,0.002538926038773316,0.046670296107999165,0.00032395708956950734,0.05627765731061763,0.036762257849087605,0.3864668252171591,0.8679129201694031,0.34240070457464805,0.223910087245164,0.1428369303946381,0.11133951898318721,0.9938121514307245
43,Florida,12,2019,21477737,4498198,48866,59227,0.12659920592464666,0.10725371516328652,0.4887525562372188,0.128,0.061,0.084,0.206,0.071,0.127,0.7454267179079435,0.16021529642531707,0.002773010955483811,0.027926545520135567,0.0007525001353727352,0.03350096893355198,0.02940496012219537,0.39265034576068014,0.8600770797550485,0.2921207559115895,0.15444436527693978,0.17036355447225757,0.11836312737229933,0.9887108722164506
44,Alabama,1,2019,4903185,854312,41644,51734,0.1545705198666245,0.1051951334329134,0.483204134366925,0.154,0.07400000000000001,0.099,0.256,0.092,0.163,0.6784110736184745,0.2691211936730921,0.004744875014913775,0.013486947769664005,0.0003858716324185198,0.015184211894921362,0.01866582639651573,0.3436824017454981,0.8375499817396923,0.23171042897676727,0.15176563831480772,0.17419163022408676,0.13042428867144187,0.9955021267573748
45,Alaska,2,2019,731545,90588,59826,75463,0.1007923219727486,0.06926406926406926,0.5201535508637236,0.181,0.061,0.085,0.197,0.064,0.111,0.6421628197855225,0.030826538353758138,0.15794517083706405,0.05970651156114797,0.01356444237880103,0.017226554757397015,0.07856796232630939,0.4013335099571687,0.9246037002693513,0.3075572923566035,0.2261863823022917,0.21744601934030997,0.10304561080733865,0.9916230955191994
46,Arizona,4,2019,7278717,1307241,50260,62055,0.13468327350326706,0.09011192848438608,0.4974874371859296,0.149,0.06,0.075,0.202,0.061,0.121,0.7833537146725171,0.04722384453194155,0.04564994077939834,0.033209286746551624,0.0019464968894930246,0.05006953835408081,0.038547178026017495,0.4168320914047218,0.8831554395861206,0.3101233819930678,0.15504638853891517,0.19598375509948052,0.0941466222245689,0.9921038446747092
47,Arkansas,5,2019,3017804,524237,37863,48952,0.16207580646317646,0.10538010590015127,0.4887525562372188,0.17600000000000002,0.079,0.098,0.27,0.092,0.157,0.7671207275223971,0.1549033668190512,0.005704810517846753,0.015268718578144902,0.004251104445484199,0.02504801504670284,0.027703257070373025,0.38789516955117626,0.8329839366546047,0.20472992177202295,0.15449999332363032,0.17877219654469256,0.10955899856227877,0.9945316439737771
48,California,6,2019,39512223,5834998,58371,80440,0.11754324025363708,0.10453311948442058,0.4969818913480885,0.13,0.06,0.092,0.21600000000000005,0.093,0.163,0.5943719744647118,0.05775792468067412,0.008126902907993812,0.14844608970748116,0.003944880550000945,0.13728809943191506,0.05006412825722309,0.3126631748631276,0.8107476643522414,0.3227397850007832,0.1827712578479033,0.13177605202263995,0.08414954301504506,0.9902175274904416
49,Colorado,8,2019,5758736,845378,56527,77127,0.09347072954771844,0.07175835213344603,0.5044598612487611,0.141,0.054000000000000006,0.067,0.172,0.055,0.111,0.8374023396800965,0.04176923547111727,0.009998374643324507,0.03272610517307965,0.0013468233306753426,0.036306752037252615,0.040450369664454144,0.4171625000887177,0.9180863471725075,0.3918933305574548,0.20743943419393454,0.18566014256344499,0.06871629629596489,0.994010893012387
50,Delaware,10,2019,973764,189638,58054,70176,0.1125799641252758,0.07285335113570902,0.4829369183040331,0.116,0.042,0.087,0.201,0.063,0.126,0.6774937253790446,0.22532975135659156,0.004470282327134706,0.03757789361693388,0.0004395315497389512,0.023709030114072813,0.030979785656483506,0.3707695714993831,0.897209420052943,0.29735074193990657,0.1703338202259041,0.1979244666153408,0.1007737103277438,0.996812800482387
51,District of Columbia,11,2019,705749,87537,63927,92266,0.13451483639183942,0.1325499412455934,0.4736842105263158,0.086,0.058,0.068,0.251,0.078,0.142,0.4251624869464923,0.4544165135196791,0.002672338182554988,0.04069718837717092,0.00026921752634435193,0.04373792949051292,0.03304432595724542,0.17554862515279254,0.8603333447570741,0.45519037664073475,0.23762380479111692,0.12265670516467322,0.11331069725966321,0.9919858989424207
