,county,state,fips,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65,per_high_65,per_bachelor_65,per_employment_65,per_veteran_65,per_stamp_house_all,per_insured_65
10,Cape May , New Jersey,34009,2013,198958.0,22735,41655,60560,0.0937380639137631,0.07916425357508798,0.4824016563146998,0.154,0.08,0.069,0.21,0.049,0.112,0.6320982317876135,0.07064807647845274,0.013570703364529195,0.0020506840639733007,0.0,0.07061289317343357,0.2110194111319977,0.4187376292060699,0.841,0.259,0.45998809562348797,0.6725629264130196,0.05553520020936927,1.0
11,Cumberland , New Jersey,34011,2013,139559.0,20856,32724,45978,0.2064316209888445,0.10243116726229426,0.5107632093933464,0.163,0.096,0.106,0.302,0.104,0.199,0.756110318933211,0.0769208721759256,0.004270595232124048,0.009236237003704526,0.0,0.13726810882852414,0.016193867826510652,0.3475738396624473,0.701,0.121,0.08295516508438819,0.20361722338895277,0.21899093196979985,0.9845472391402829
12,Essex , New Jersey,34013,2013,169597.0,96739,37325,53610,0.1783672082150696,0.13016074132136454,0.4805194805194805,0.127,0.109,0.115,0.277,0.113,0.19,0.5778875805586183,0.24571778981939535,0.03805491842426458,0.00878553276296161,0.0,0.04804919898347258,0.08150497945128746,0.23543762081476965,0.742,0.255,0.04267493124799719,0.04977865408987068,0.16486708865327568,0.9860089551277234
13,Gloucester , New Jersey,34015,2013,94645.0,39747,44625,71355,0.09841460812876196,0.049822983693826386,0.4863893168977915,0.154,0.065,0.094,0.263,0.102,0.174,0.776955993449205,0.044925775265465685,0.004448201172803635,0.0,0.0,0.1098103439167415,0.06385968619578425,0.3826452310866229,0.8059999999999999,0.168,0.05983444184466752,0.09451879714192267,0.09650119386890549,0.9896115977982789
14,Hudson , New Jersey,34017,2013,84170.0,70404,29532,56079,0.19674157097147196,0.17413125146748062,0.4974874371859296,0.086,0.07400000000000001,0.101,0.273,0.11,0.197,0.6168943804205774,0.0485683735297612,0.0023642628014732088,9.504574076274208e-05,0.0,0.3153974100035642,0.016680527503861238,0.2936622919152321,0.616,0.16399999999999998,0.021967839185273563,0.029947993011760692,0.15686290355165866,0.9585583470298192
15,Hunterdon , New Jersey,34019,2013,157118.0,19167,65348,110457,0.03277772216104381,0.02684238838084992,0.504950495049505,0.125,0.028,0.051,0.147,0.035,0.115,0.8713451036800367,0.046799220967680334,0.002857724767372293,0.0019539454422790514,0.0,0.013187540574599982,0.06385646456803168,0.4275577816037982,0.915,0.387,0.2640438200031304,0.4316625847550477,0.02797431865828092,0.9949973103819257
16,Mercer , New Jersey,34021,2013,374682.0,49964,47276,70857,0.11824853562184988,0.07459593866556154,0.4897959183673469,0.117,0.06,0.07400000000000001,0.188,0.061,0.132,0.7000416353067401,0.12717184172178006,0.006247964940936581,0.0043343421888428066,0.0,0.06251701442823514,0.09968720141346528,0.32141141621967817,0.81,0.312,0.19451008157873667,0.28987536446241297,0.10668348237010249,0.9955864069622876
17,Middlesex , New Jersey,34023,2013,75292.0,109072,45870,76848,0.09479111235180712,0.07405826789575509,0.4921279837480955,0.116,0.046,0.078,0.224,0.084,0.15,0.6733783137650746,0.06413696010200287,0.0026430430855867823,0.0,0.0,0.02006853317749562,0.2397731498698401,0.3265182631656154,0.8029999999999999,0.267,0.014893833357782013,0.029920203608625493,0.06109932170713708,0.9695762679716248
18,Monmouth , New Jersey,34025,2013,85971.0,95489,54847,83749,0.07694491948240292,0.05660823744488655,0.486916367367881,0.121,0.054000000000000006,0.073,0.203,0.077,0.136,0.3677402845145456,0.04881878773074642,0.00528085051936118,0.0006164869549033976,0.0004071140268229984,0.025985506740645103,0.5511509695129753,0.3816041638303889,0.875,0.353,0.028361993967891592,0.04334427895359675,0.05573359522394231,0.9926443703624046
19,Morris , New Jersey,34027,2013,72581.0,75996,62060,100176,0.043160204828090715,0.05533634354364127,0.4897959183673469,0.131,0.049,0.067,0.163,0.071,0.14400000000000002,0.7896556950166022,0.08736446177374244,0.0012951047794877448,0.0,0.0,0.030310962924181263,0.0913737755059864,0.38884941312700666,0.888,0.36700000000000005,0.03217417664087584,0.050651788712563824,0.03412107224882789,0.9969626706802804
20,Ocean , New Jersey,34029,2013,195540.0,126946,39743,60227,0.10204198841950828,0.06687831030628938,0.4786235662148071,0.14300000000000002,0.056,0.075,0.237,0.08,0.138,0.868523064334663,0.10279226756673826,0.002915004602638846,0.006857931880945075,0.0,0.007737547304899253,0.011174184310115578,0.4043293999023207,0.823,0.182,0.04193575614828353,0.10921780678398689,0.08181058163143437,0.9984288699201477
21,Passaic , New Jersey,34031,2013,116736.0,65242,43276,58898,0.16642864459991202,0.11392824984597888,0.4871794871794872,0.105,0.067,0.071,0.2,0.07400000000000001,0.16,0.7519274259868421,0.21122875548245612,0.0007538377192982456,0.010339569627192985,0.0,0.01050233004385965,0.015248081140350875,0.3307225406946446,0.725,0.188,0.03884877888476748,0.06764897900125687,0.19906899479951157,0.9661943351815869
22,Salem , New Jersey,34033,2013,,10517,40841,61943,0.18436624594756226,0.06796702191835914,0.4834710743801653,0.181,0.068,0.138,0.262,0.084,0.153,,,,,,,,0.3833792906722449,0.7659999999999999,0.141,,,0.1289126853377265,0.9995978282726724
23,Somerset , New Jersey,34035,2013,71013.0,45165,57545,97219,0.05270392309929437,0.050221361372440515,0.4897959183673469,0.126,0.05,0.061,0.2,0.084,0.16,0.9120020277977272,0.021770661709827777,0.018348753045217072,0.0016475856533310802,0.0,0.01725036260966302,0.028980609184233876,0.3488984833388686,0.875,0.369,0.046744525406841576,0.06448480391896379,0.023058402818347583,0.9858882125069175
24,Sussex , New Jersey,34037,2013,80902.0,20625,47973,88407,0.058149358743525115,0.037402857859112563,0.498997995991984,0.141,0.07400000000000001,0.08199999999999999,0.228,0.094,0.114,0.7588563941558923,0.21472893129959705,0.004029566636177103,0.00922103285456478,0.0,0.005648809670959928,0.007515265382808832,0.4407272727272728,0.884,0.273,0.1231200958060606,0.15950148004848488,0.04727471925499863,0.9994986212083229
25,Union , New Jersey,34039,2013,103931.0,70890,41791,64593,0.11479573915840614,0.08857686119643117,0.4884910485933504,0.108,0.061,0.08,0.207,0.09,0.155,0.8138572706892072,0.1580471659081506,0.007687792862572282,0.006725616033714675,0.0006831455484889012,0.002174519633218193,0.010824489324648084,0.2915643955423896,0.754,0.21600000000000003,0.03650559881506559,0.05957156613062492,0.09306181833742531,0.9765394178733363
26,Warren , New Jersey,34041,2013,106832.0,16723,45574,67208,0.0932381710646042,0.04433620581990758,0.4815966822187662,0.149,0.047,0.059,0.205,0.07400000000000001,0.138,0.94824584394189,0.013329339523738206,0.0038471618990564634,0.006187284708701514,0.0,0.0036786730567620186,0.02471169686985173,0.40961549961131377,0.8540000000000001,0.20199999999999999,0.20745454571548166,0.2732032118639,0.0849773107236685,0.9853253403272136
27,Bernalillo , New Mexico,35001,2013,103668.0,91920,38439,48257,0.1903817632683451,0.0995424988645553,0.4908350305498982,0.17800000000000002,0.08800000000000001,0.122,0.258,0.103,0.172,0.6918817764401745,0.26538565420380444,0.0067233861943897825,0.009462900798703554,0.0,0.00662692441254775,0.019919357950380055,0.3853894691035683,0.848,0.336,0.02406626906005222,0.03417254569190601,0.15907957650933297,0.9876485770939262
28,Chaves , New Mexico,35005,2013,659479.0,9349,33270,45753,0.18816669258280205,0.14419269687637484,0.4863893168977915,0.159,0.093,0.085,0.264,0.075,0.15,0.5284702014772267,0.42173442975439707,0.0031418741157792744,0.013753280999091708,1.8196182137717804e-05,0.01872690411673457,0.014155113354632974,0.3823938389132528,0.6970000000000001,0.203,2.040300630655685,2.3376269741148787,0.1828950684701336,0.9835019797624285
29,Do?a Ana , New Mexico,35013,2013,92797.0,28715,34457,36343,0.27826872528243496,0.1286688093808498,0.4921279837480955,0.183,0.076,0.073,0.266,0.081,0.159,0.8662241236246861,0.10115628737997996,0.0036746877593025642,0.009289093397415864,0.0004957056801405216,0.006056230266064636,0.013103871892410315,0.4294619536827442,0.72,0.262,0.056828669510708696,0.08513474379244297,0.21275601484685838,0.9706495249532017
30,Lea , New Mexico,35025,2013,185220.0,7099,32565,56191,0.12207906651675833,0.08381586566299942,0.5145631067961165,0.235,0.075,0.098,0.393,0.083,0.181,0.7509232264334306,0.1623744735989634,0.0034121585141993305,0.021325990713745812,0.0040492387431162935,0.018766871828096318,0.03914804016844834,0.43175095083814624,0.605,0.134,0.48552739540780393,0.5268294464009013,0.08881256133464181,0.976693688477128
31,McKinley , New Mexico,35031,2013,107604.0,7210,23017,24945,0.4239061770441374,0.3394274376417233,0.4916115912557194,0.306,0.219,0.119,0.28800000000000003,0.095,0.183,0.9268986283037806,0.00930262815508717,0.0007992267945429537,0.01104977510129735,0.0,0.0013847068882197687,0.05056503475707223,0.14119278779472955,0.556,0.10300000000000001,0.20222388349514564,0.3123351611650485,0.22631053973179652,0.9683956916099773
32,Otero , New Mexico,35035,2013,140352.0,10624,40580,44102,0.2191023906179522,0.09939700447383776,0.513145082765336,0.213,0.097,0.156,0.289,0.119,0.151,0.7497506269949841,0.1170841883264934,0.003070850433196534,0.07231104651162791,0.0004702462380300958,0.02597754217966256,0.031335499316005475,0.4241340361445783,0.851,0.131,0.3304428253012047,0.556916313253012,0.1658612357611322,0.9978603384555534
33,Sandoval , New Mexico,35043,2013,174263.0,19609,37941,55825,0.1659042278462333,0.11861792380070955,0.4929006085192698,0.187,0.059,0.092,0.204,0.07,0.133,0.5878241508524472,0.3403763277345162,0.003093026058314157,0.018426171935522744,0.00030413799831289487,0.031354906090219965,0.018621279330666863,0.38645519914325055,0.85,0.271,0.1657226999847009,0.27881724524453055,0.1255646838820835,0.994447015270708
34,San Juan , New Mexico,35045,2013,142577.0,15599,31667,43787,0.2266511538951932,0.16547658041270882,0.4967287367891294,0.221,0.095,0.114,0.27,0.09,0.179,0.8929631006403558,0.061636869901877576,0.0025600201996114377,0.011593735314952622,0.0,0.01751334366693085,0.013732930276271768,0.3102762997628053,0.665,0.128,0.18615717411372523,0.2495166051028912,0.15351282796522842,0.9715034392400917
35,Santa Fe , New Mexico,35049,2013,134841.0,27247,47812,51833,0.19389198176010816,0.08145817912657291,0.486916367367881,0.16899999999999998,0.068,0.13,0.2,0.08800000000000001,0.149,0.3023264437374389,0.24168465081095514,0.3805444931437768,0.0076163778079367545,2.9664567898487848e-05,0.04226459311337056,0.025533776818623417,0.4129261937093992,0.898,0.49200000000000005,0.18688793349726576,0.23040801842404668,0.11406340534723947,0.9870836417468541
36,Valencia , New Mexico,35061,2013,91878.0,10965,34406,40075,0.26031122119319405,0.11928134839785146,0.5024875621890548,0.16699999999999998,0.121,0.069,0.273,0.063,0.174,0.7567426369751192,0.18133829643657892,0.005159015215829687,0.004092383377957727,0.0,0.02484816822307843,0.027819499771436038,0.4532603739170087,0.7090000000000001,0.191,0.19490034473324214,0.24918084487004105,0.2338519377674679,0.987868123726616
37,Albany , New York,36001,2013,138323.0,45661,39066,55778,0.13881148315494699,0.0892285568492833,0.4845360824742268,0.129,0.029,0.078,0.19,0.071,0.129,0.7800799577799787,0.16418816827281074,0.003332779075063439,0.010981543199612502,0.0,0.030746875067776142,0.010670676604758428,0.3760101618449005,0.8740000000000001,0.297,0.06738478815619456,0.13111921353014608,0.11145548514819352,1.0
38,Bronx , New York,36005,2013,66956.0,158370,22087,33009,0.30881616254176675,0.2384228131229517,0.4720168954593453,0.121,0.099,0.126,0.328,0.129,0.21,0.8550540653563534,0.10572614851544296,0.0018370273015114406,0.0017623513949459344,0.0,0.021641077722683557,0.013979329709062668,0.1441182042053419,0.563,0.127,0.005544364361937236,0.009346020938309023,0.3790577853153844,0.97687603473325
39,Broome , New York,36007,2013,73050.0,34285,35065,45560,0.17962155693741053,0.08364451082897685,0.486652977412731,0.121,0.052000000000000005,0.08199999999999999,0.212,0.07200000000000001,0.13,0.9232991101984942,0.040465434633812455,0.004449007529089665,0.005010266940451745,0.0013004791238877482,0.010924024640657084,0.014551676933607118,0.4032667347236401,0.8590000000000001,0.21100000000000002,0.053801532740265424,0.11239920227504739,0.16459837839247074,0.9978528752800597
40,Cattaraugus , New York,36009,2013,130482.0,13301,30809,40362,0.19892986564450085,0.11061641206724496,0.4946942900454776,0.153,0.061,0.087,0.271,0.08,0.183,0.8734844652902316,0.07777317944237519,0.0015174506828528073,0.001233886666360111,0.002329823270642694,0.01995677564721571,0.023704419000321882,0.4389895496579205,0.772,0.158,0.23876410781144272,0.3511369602285542,0.17343745158191565,0.9809626161050127
41,Cayuga , New York,36011,2013,160369.0,13937,34813,50154,0.1313322064338915,0.09830811656853246,0.5069033530571991,0.12,0.037000000000000005,0.048,0.184,0.061,0.113,0.8767592240395587,0.08918806003654073,0.003279935648410853,0.0051069720457195605,0.00016836171579295248,0.0026314312616528127,0.022866015252324328,0.4147951496017793,0.8370000000000001,0.156,0.3831273749013417,0.5221284167324388,0.11077182952182953,0.9991801445926809
42,Chautauqua , New York,36013,2013,212756.0,23447,31372,40413,0.1914752335931448,0.08328860261227411,0.4952044422009086,0.142,0.05,0.057,0.205,0.059,0.103,0.8068162590009212,0.12317866476151085,0.0027073267028896947,0.020558762150068625,0.00017390813890090056,0.03527045065709075,0.011294628588617949,0.42721883396596577,0.8059999999999999,0.18899999999999997,0.2516104885059922,0.4243233176099288,0.2057890781103921,1.0
43,Chemung , New York,36015,2013,501915.0,14406,34798,45237,0.17058011878337032,0.07975504847998834,0.4941831057157309,0.147,0.061,0.075,0.211,0.052000000000000005,0.087,0.8556568343245369,0.08973033282527917,0.0022175069483876754,0.012482193200043831,0.0,0.015602243407748325,0.02431088929400397,0.42260169373872,0.8270000000000001,0.247,0.9467609475218658,1.584275918367347,0.16582956638205257,0.9934387985711162
44,Clinton , New York,36019,2013,150376.0,12214,35226,43892,0.1559646779864272,0.056022408963585436,0.5155038759689923,0.185,0.07400000000000001,0.108,0.289,0.107,0.208,0.9476113209554716,0.02284274086290365,0.005745597701760918,0.005592647762940895,0.0,0.003896898441240624,0.014310794275682291,0.4272146716882266,0.7809999999999999,0.203,0.26135432520058943,0.474988216800393,0.18372983491306258,1.0
45,Dutchess , New York,36027,2013,974289.0,44688,48184,70056,0.0908228480127821,0.037756202804746494,0.494949494949495,0.16899999999999998,0.073,0.104,0.245,0.084,0.156,0.6797408161233474,0.2054308321247597,0.0030781421118374532,0.060303462319701864,0.0005860684047546468,0.02887746859504726,0.021983210320551703,0.3907089151450054,0.815,0.275,0.6542134358888292,0.8762670848549946,0.10667087385848986,0.9866797992589466
46,Erie , New York,36029,2013,124583.0,150358,33776,51245,0.15157752415617093,0.09259615913718153,0.4837377387712959,0.13699999999999998,0.053,0.064,0.211,0.065,0.151,0.5690664055288442,0.30608509989324384,0.0010515078301212846,0.0068709213937696145,0.0,0.07169517510414744,0.045230890249873576,0.3729365913353463,0.8270000000000001,0.231,0.020467479389191127,0.03698762367150401,0.16403920120860793,0.9961137401639796
47,Jefferson , New York,36045,2013,69023.0,14010,37668,46683,0.15928999946909236,0.06395002974419989,0.5294117647058824,0.15,0.062,0.07200000000000001,0.196,0.048,0.101,0.9061037625139446,0.03440882024832302,0.0018109905393854226,0.0024629471335641737,0.0,0.029381510510989087,0.025831969053793664,0.4370449678800857,0.797,0.16,0.08588707773019272,0.08460121027837257,0.16695709508783496,1.0
48,Kings , New York,36047,2013,81667.0,310184,25146,47520,0.23292948586832,0.2311637998846295,0.4742376445846478,0.116,0.096,0.133,0.318,0.14400000000000002,0.224,0.5011938726780707,0.3917984008228538,0.0028652944273696843,0.00620813792596765,0.0,0.0761017301970196,0.02183256394871857,0.2119967503159415,0.649,0.21100000000000002,0.004015896213215382,0.007688467922265493,0.24680142065437838,0.9817472075095705
49,Livingston , New York,36051,2013,919866.0,9923,39226,52061,0.1596698593845527,0.08043229762028474,0.5102840352595495,0.16399999999999998,0.038,0.149,0.217,0.084,0.194,0.7854111359698043,0.1334303039790578,0.0042756227537489155,0.02947603237862906,0.00026090756697171106,0.024149169552956627,0.022996827798831568,0.4308172931573113,0.875,0.16399999999999998,1.8396392996069733,3.776892113070644,0.11855951033412988,0.9730853164293879
50,Madison , New York,36053,2013,69126.0,11091,35867,52300,0.1399356069639876,0.11890929535232385,0.4936708860759494,0.11,0.063,0.086,0.14300000000000002,0.075,0.108,0.8825188785695686,0.07157943465555652,0.0013743019992477506,0.002820935682666435,0.0,0.0035587188612099642,0.03814773023175072,0.4483815706428636,0.805,0.16699999999999998,0.13402005031106304,0.22003022071950232,0.13488950901274607,1.0
51,Monroe , New York,36055,2013,88457.0,112731,36329,51665,0.15754415689049256,0.06728735441085465,0.483204134366925,0.124,0.047,0.075,0.201,0.06,0.133,0.9224481951682738,0.008139548028985834,0.0413986456696474,0.007382117865177431,0.0,0.0035045276235911235,0.017126965644324362,0.375602097027437,0.8540000000000001,0.281,0.01752096897038082,0.03183576304654443,0.1452261710814779,0.9982820249937654
52,Nassau , New York,36059,2013,162829.0,218449,59582,96193,0.0610960130639421,0.04311368183086535,0.48533196088522906,0.118,0.052000000000000005,0.069,0.196,0.08199999999999999,0.141,0.9113302912871786,0.02904273808719577,0.010090340172819337,0.025904476475320737,0.00017195954037671423,0.002517978984087601,0.020942215453021263,0.3520730239094709,0.862,0.313,0.023873248273052292,0.04235884079121443,0.054021085848222024,0.9882851481027805
53,New York , New York,36061,2013,69179.0,231326,38010,72190,0.18934554071111984,0.19397096870104685,0.4720168954593453,0.106,0.062,0.09,0.241,0.09,0.142,0.8899087873487619,0.019109845473337283,0.030225935616299743,0.02390898972231457,0.001604533167579757,0.005883288281125775,0.029358620390580955,0.2691785618564277,0.7509999999999999,0.43700000000000006,0.009566742216612054,0.012682886445968026,0.14478004617564091,0.991750353904936
54,Niagara , New York,36063,2013,100641.0,36005,31431,46775,0.13672344402693268,0.09023702680934301,0.486916367367881,0.127,0.058,0.056,0.195,0.058,0.131,0.9269482616428693,0.0370326209000308,0.002195924126350096,0.009558728549994537,0.0,0.002503949682534951,0.02176051509822041,0.4124149423691154,0.813,0.192,0.053664950951256764,0.11745130340230525,0.13617142207570762,0.9987630882522149
55,Oneida , New York,36065,2013,67990.0,40034,35335,43702,0.17690334006948072,0.08784183097834848,0.4982438534872052,0.16399999999999998,0.078,0.094,0.226,0.084,0.153,0.8919399911751729,0.029474922782762168,0.02137078982203265,0.013178408589498456,0.002706280335343433,0.01172231210472128,0.029607295190469188,0.4126992056751761,0.83,0.168,0.05016457561073087,0.07264335964430234,0.18714304836694629,0.9924246494385645
56,Onondaga , New York,36067,2013,105298.0,70039,39133,52110,0.15352580423760712,0.07444472658292133,0.4826694257630626,0.145,0.052000000000000005,0.077,0.188,0.062,0.128,0.8332067085794602,0.11471253015251953,0.00381773632927501,0.009116982278865695,0.0,0.0047769188398640045,0.034369123820015585,0.391553277459701,0.8590000000000001,0.257,0.03985264472650952,0.057606525878439147,0.14634649189435534,0.9976698681085603
57,Ontario , New York,36069,2013,82384.0,18462,47949,58165,0.0956808808505808,0.059761177450708136,0.4813278008298755,0.117,0.039,0.09,0.149,0.08,0.127,0.8825135948727908,0.016022528646339098,0.04306661487667508,0.011543503592930666,0.00010924451349776656,0.011361429403767722,0.03538308409399883,0.432780847145488,0.867,0.254,0.13299156927743475,0.18325107485646192,0.09642558334108023,1.0
58,Orange , New York,36071,2013,371272.0,45456,43553,68950,0.13445348251625758,0.06994393545740463,0.4997498749374688,0.155,0.095,0.103,0.231,0.08800000000000001,0.173,0.8669412182981749,0.07141664332349329,0.00026126397896959644,0.02356493352582473,0.00021547544657286305,0.009020340882156478,0.028580124544808117,0.3885075677578317,0.841,0.20800000000000002,0.19492270063357972,0.21092326927138333,0.12014325237745711,0.9935047176261452
59,Oswego , New York,36075,2013,146849.0,16934,36635,46533,0.19519682195738533,0.08814810333353501,0.5,0.151,0.051,0.071,0.196,0.062,0.138,0.9478443843676158,0.012298347281901816,0.0019884371020572147,0.01652037126572193,0.0,0.005645254649333669,0.015703205333369653,0.4475020668477619,0.7979999999999999,0.152,0.1600041867839849,0.21246884073461678,0.15617623050279084,1.0
60,Putnam , New York,36079,2013,136167.0,14064,71938,93746,0.04374231944994567,0.041009009009009015,0.5022399203583873,0.098,0.039,0.063,0.211,0.064,0.146,0.8648571239727687,0.0935322067755036,0.001784573354777589,0.005867794693281045,0.00023500554466206934,0.008070971674487944,0.02565232398451901,0.4397042093287827,0.855,0.301,0.3520842544795222,0.4215716377986348,0.03640197203187498,0.9834954954954955
61,Queens , New York,36081,2013,200218.0,308039,36086,56599,0.1532044001072853,0.13672649002403886,0.4858611825192802,0.106,0.077,0.09,0.246,0.102,0.17600000000000002,0.9580007791507256,0.012481395279145732,0.001268617207244104,0.00940974337971611,0.0,0.0016282252344944012,0.017211239748673945,0.2287632410181828,0.695,0.21,0.012226051181830873,0.024642545372501535,0.1461740812477765,0.9810538879594457
62,Rensselaer , New York,36083,2013,167564.0,23485,44801,57438,0.1470168427062518,0.07274281344190021,0.4969818913480885,0.126,0.062,0.091,0.229,0.087,0.151,0.9276694278007208,0.034446539829557664,0.0014143849514215464,0.012872693418634076,0.0,0.0008175980520875606,0.02277935594757824,0.4190760059612519,0.836,0.222,0.1537650314668938,0.2776846206514797,0.13707194323314734,0.9969859192946151
63,Richmond , New York,36085,2013,105893.0,66628,44620,69633,0.12763052122745153,0.09053343936629712,0.4834710743801653,0.075,0.036000000000000004,0.054000000000000006,0.17800000000000002,0.064,0.128,0.9550961819950328,0.014845173901957637,0.0020681253718376103,0.0041079202591294975,0.0,0.01016120045706515,0.013721398014977385,0.363780992975926,0.826,0.217,0.03456764048147925,0.06637304835804768,0.13333611725894684,0.9903790678455038
64,Rockland , New York,36087,2013,1263154.0,46792,56962,80942,0.1498669164817845,0.07782358517604003,0.4905756495160468,0.106,0.046,0.08199999999999999,0.207,0.092,0.175,0.6371028394004215,0.29396494805858986,0.0025024660492703192,0.02787941929487616,0.00025570912176979207,0.01202862042157963,0.02626599765349277,0.3495255599247735,0.838,0.35,0.9082766174559754,1.404176322106343,0.10039269945266242,0.9878965585661059
65,St. Lawrence , New York,36089,2013,152092.0,16701,35177,45157,0.225854930530674,0.100050981391792,0.5056846267918932,0.195,0.075,0.109,0.272,0.116,0.17,0.9098045919574994,0.029699129474265576,0.0045696026089472154,0.02029692554506483,0.0008415958761802067,0.014530678799673881,0.02025747573836888,0.43805760134123706,0.797,0.16699999999999998,0.1981175654152446,0.29739035698461175,0.1710453037603816,0.9989803721641601
66,Saratoga , New York,36091,2013,109540.0,33933,44374,70673,0.07766415108097269,0.06663621135982943,0.4934143870314083,0.153,0.053,0.069,0.205,0.056,0.126,0.9095033777615484,0.032052218367719564,0.0019171079057878398,0.004372831842249406,0.0,0.024913273689976263,0.02724119043271864,0.4369198125718327,0.885,0.264,0.08448005776088174,0.1180170589102054,0.08953836963616049,0.998446779351302
