,county,state,fips,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65,per_high_65,per_bachelor_65,per_employment_65,per_veteran_65,per_stamp_house_all,per_insured_65
10,Westmoreland , Pennsylvania,42129,2019,82168.0,81054,44577,59073,0.10654781568938147,0.07472341071925871,0.4908350305498982,0.132,0.042,0.061,0.192,0.055,0.123,0.6373162301625938,0.2884821341641515,0.002567909648524973,0.01824311167364424,0.0,0.0206649790672768,0.03272563528380878,0.4345374688479285,0.9257408641152812,0.2407654156488267,0.17930775779110225,0.1922915587139438,0.12263852991034309,0.9997341704853288
11,Blair , Pennsylvania,42013,2019,295003.0,25977,41253,51004,0.15595936471598226,0.09567448680351906,0.4910941475826972,0.159,0.05,0.094,0.184,0.058,0.134,0.9141737541652118,0.03444371752151673,0.003481320528943773,0.022338755877058882,0.00010169388107917547,0.0038169103365050523,0.021643847689684508,0.4246063825691958,0.8765446356392194,0.17534742272009854,0.15998960619009123,0.18142972629633908,0.18021982208507153,0.9926278918214402
12,Lawrence , Pennsylvania,42073,2019,146984.0,19069,34481,50547,0.1156714628297362,0.09161297309004278,0.4855967078189301,0.165,0.071,0.075,0.223,0.078,0.16899999999999998,0.5699123714145757,0.17512790507810375,0.003367713492625048,0.0011361780874108744,0.0,0.20505633266205844,0.04539949926522615,0.4196864020137396,0.9051339870994808,0.20205569248518537,0.17084472179977975,0.18065970947611307,0.1921302505230406,0.9977259191076939
13,Cambria , Pennsylvania,42021,2019,175817.0,30415,36709,49076,0.1527011327330816,0.08126618508927355,0.4905756495160468,0.15,0.059,0.094,0.199,0.079,0.134,0.8975468811320862,0.04622419902512271,0.007069851038295502,0.010766876923164428,0.0002730111422672438,0.018752452834481303,0.01936672790458261,0.4300180831826401,0.9000164392569456,0.1485780042742068,0.13978878842676312,0.18543481834621076,0.19893786510886882,0.9982963063922584
14,Chester , Pennsylvania,42029,2019,109862.0,87354,68821,102016,0.05822709777051559,0.05178069353327085,0.4939271255060729,0.097,0.035,0.061,0.14400000000000002,0.053,0.111,0.8073583222588339,0.15635069450765507,0.0013835539130909688,0.006453550818299321,0.0,0.011323296499244509,0.017130582002876336,0.4091741648922774,0.9285207317352382,0.435332096984683,0.25297527302699363,0.15982095839915744,0.046399701915811914,0.9965089034676664
15,Berks , Pennsylvania,42011,2019,922921.0,74213,47065,67708,0.10142253583328018,0.05161335187760779,0.4923857868020304,0.117,0.038,0.057,0.217,0.066,0.14800000000000002,0.7620998980411108,0.048779906405857054,0.0004756636808567581,0.12230082531440935,0.00021778678781824232,0.03314801591902232,0.032977903850925486,0.4115720965329525,0.8465767453141633,0.22136283400482396,0.1814666433104712,0.1683397787449638,0.12684878729896054,0.9965229485396384
16,Clay , Missouri,29047,2019,74228.0,36070,47406,70253,0.10463708701195992,0.0592014427005551,0.4842702423929861,0.203,0.06,0.112,0.234,0.045,0.116,0.8596217060947351,0.08475238454491567,0.0011047044242064991,0.017769574823516734,0.000983456377647249,0.028008298755186727,0.007759874979791992,0.4042417521485999,0.8953146659273634,0.25955087330191295,0.2092968672026615,0.20268921541447185,0.07108933445081984,1.0
17,St. Louis , Missouri,29189,2019,210738.0,184375,52845,70022,0.08982802084608273,0.07198079610512555,0.4747899159663866,0.109,0.055,0.059,0.18600000000000005,0.061,0.13,0.7697804857216071,0.08372481469882033,0.004825897560003417,0.03158424204462413,0.0010012432499122133,0.039219314978788826,0.06986400174624413,0.3439891525423729,0.9170928813559323,0.37349966101694915,0.18901898305084747,0.1672406779661017,0.07245120995419163,0.9963372853085696
18,Boone , Missouri,29019,2019,150358.0,22375,53818,57013,0.19620437615844635,0.06045562102723519,0.4848016486347244,0.128,0.04,0.105,0.236,0.061,0.145,0.8265539578871759,0.010687825057529365,0.03961877652003884,0.016001809015815587,0.0,0.08066747362960401,0.026470157889836258,0.4105027932960894,0.9163351955307263,0.4382122905027933,0.2091861005586592,0.17175418994413408,0.09458293858966926,1.0
19,Cole , Missouri,29051,2019,618795.0,13632,48331,61371,0.111700172477168,0.08409367396593674,0.5194617972128784,0.135,0.033,0.052000000000000005,0.161,0.041,0.104,0.8264061603600547,0.0742863145306604,0.00042501959453453885,0.05280908863193788,0.000174532761253727,0.02496949716788274,0.020929386953676098,0.4198943661971831,0.8973004694835681,0.2871919014084507,0.19422828638497652,0.2092136150234742,0.07729745204695104,0.9960462287104623
20,Franklin , Missouri,29071,2019,87839.0,18590,44967,60953,0.08934516661296779,0.0759925217200044,0.5024875621890548,0.14300000000000002,0.053,0.043,0.151,0.03,0.068,0.9400266396475371,0.03027129179521625,0.004622092692312071,0.0059882284634387925,0.0007058368150821389,0.003517799610651305,0.014868110975762475,0.4473910704679935,0.8461000537923615,0.16734803657880581,0.10894997310381926,0.21490048413125337,0.09290576599226774,0.9991202023534587
21,Jackson , Missouri,29095,2019,88625.0,107972,43421,57936,0.13492698496293906,0.09074751798801754,0.483204134366925,0.141,0.052000000000000005,0.084,0.222,0.06,0.147,0.8880451339915374,0.06402256699576869,0.004693935119887165,0.006363892806770099,0.0,0.02369534555712271,0.013179125528913965,0.33841181046938096,0.9048549623976586,0.26688400696476866,0.19275483458674472,0.18276960693513133,0.10032094773576329,0.9921168050605333
22,Buchanan , Missouri,29021,2019,89918.0,14187,36447,46922,0.16519078083396585,0.08040870724122612,0.5095635115252575,0.132,0.061,0.05,0.239,0.066,0.125,0.922974265441847,0.021686425409817838,0.0012122155741898176,0.010364999221512934,0.00028915233879757115,0.01070975777931004,0.03276318423452479,0.40981179953478536,0.8852470571650102,0.14527384224994713,0.11396045675618525,0.17050821174314512,0.11955626177024482,1.0
23,Cass , Missouri,29037,2019,67256.0,18166,53376,72819,0.0827316082817797,0.03931653237327847,0.477533960292581,0.16899999999999998,0.054000000000000006,0.113,0.254,0.097,0.173,0.9427560366361366,0.008430474604496255,0.0,0.007969549185202806,0.003360294992268348,0.012355774949446887,0.02512786963244915,0.4221622811846306,0.9417042827259716,0.23032037872949465,0.16473780689199605,0.20918198832984697,0.07586819258089976,1.0
24,Parker , Texas,48367,2019,,22439,53143,83262,0.08418751830396366,0.10341860991623274,0.4974874371859296,0.14300000000000002,0.05,0.061,0.146,0.056,0.116,,,,,,,,0.4559026694594233,0.8708052943535808,0.25170462141806677,0.19814822407415658,0.1747404073265297,0.05376838235294118,0.9942042110029432
25,Ector , Texas,48135,2019,177573.0,15869,32441,67205,0.10358281999464343,0.09949160177617608,0.5093228655544652,0.158,0.124,0.114,0.246,0.114,0.142,0.8472740788295517,0.06261650138253,0.002810111897642097,0.016455204338497408,0.0,0.028726214007760188,0.042117889544018516,0.3925893250992501,0.6712458251937741,0.10939567710630789,0.20004940449933833,0.1320184006553658,0.048198664283698615,0.9933715168286248
26,Collin , Texas,48085,2019,118302.0,116575,64147,96134,0.06324248436900634,0.07596958438943092,0.4929006085192698,0.103,0.039,0.062,0.162,0.058,0.112,0.8735524336021369,0.07551013507802068,0.002789471014860273,0.013330290274044395,0.0,0.004987236056871397,0.029830433974066376,0.35438129959253706,0.9120137250696976,0.4332918721852884,0.22809811709200087,0.14179712631353206,0.027117786352547725,0.9786031735009201
27,Angelina , Texas,48005,2019,348899.0,14820,45533,53320,0.14243901287604302,0.06163361057794839,0.48533196088522906,0.142,0.08,0.13,0.192,0.049,0.132,0.9435366682048386,0.0228404208667838,0.00023502503589864122,0.009337945938509423,0.0,0.0036916127589932905,0.0203583271949762,0.3946693657219973,0.8049932523616734,0.18866396761133603,0.16088879892037788,0.18333333333333332,0.18418852382869352,0.9901187175659345
28,Hays , Texas,48209,2019,163354.0,25657,58037,72058,0.12705667276051189,0.07489838601475869,0.4936708860759494,0.19,0.105,0.079,0.185,0.076,0.115,0.8577445302839233,0.04613905995567908,0.0002693536736168077,0.01238414731197277,0.0003734221384233016,0.0537115711889516,0.029377915447433182,0.4287328994036715,0.9231009081342324,0.3386989905289005,0.22559878395759445,0.19137077600654792,0.07189803084284042,0.9945542796259027
29,Brazoria , Texas,48039,2019,418187.0,44707,55189,84904,0.0735632120478005,0.043100258971513136,0.5032290114257327,0.171,0.067,0.063,0.209,0.061,0.141,0.8632884331650673,0.01164550787088073,0.007070999337616905,0.048031143961911785,0.0005093415146812312,0.029001379765511606,0.04045319438433045,0.37251437135124255,0.8417473773681974,0.20866978325541863,0.20404636857762767,0.15429351108327555,0.05338810623467249,0.9749121346651868
30,Harrison , Texas,48203,2019,136212.0,12030,36737,58817,0.2190120868278244,0.09498454139470973,0.4863893168977915,0.17800000000000002,0.076,0.159,0.207,0.057,0.156,0.8690276921269785,0.06171996593545356,0.00548409831732887,0.017186444659795026,0.0,0.014983995536369775,0.031597803424074235,0.3463840399002493,0.8793848711554447,0.22967581047381547,-9999999.99,0.16375727348295926,0.1713848824234409,1.0
31,Williamson , Texas,48491,2019,129569.0,73213,73104,92179,0.05526828652270222,0.040169045309685465,0.491869918699187,0.147,0.042,0.064,0.166,0.06,0.113,0.8806118747539922,0.0838472165409936,0.0025314697188370677,0.00523273313832784,0.0,0.00952388302757604,0.01825282282027337,0.3943015584663926,0.9053856555529756,0.40369879666179503,0.18511332686817916,0.19350388592189913,0.044096617756776924,0.9794097270333934
32,Orange , Texas,48361,2019,109834.0,13519,43957,69052,0.11213443009367824,0.08052675395443881,0.4871794871794872,0.177,0.071,0.116,0.308,0.059,0.136,0.8706866726150372,0.058087659558970814,0.006209370504579638,0.02159622703352332,0.002594824917602928,0.006154742611577471,0.034670502758708595,0.4131962423256158,0.8297951031881057,0.17323766550780384,0.23216672830830684,0.1643612693246542,0.10243474446150472,1.0
33,Harris , Texas,48201,2019,338011.0,513916,51219,61618,0.1509986279375899,0.11142490878611576,0.4964753272910373,0.117,0.065,0.08800000000000001,0.214,0.076,0.142,0.8592708521320312,0.04369088579957457,0.0015650378242128215,0.06678480877841253,0.0,0.0071476963767451345,0.021540719089023733,0.3040788767035858,0.792617859728049,0.3059702363810428,0.22333501973085096,0.12325944317748426,0.11215600005827421,0.9656029977319791
34,Dallas , Texas,48113,2019,114135.0,291744,48111,61796,0.1394384836988419,0.11822964701936782,0.4931576279776989,0.119,0.077,0.093,0.227,0.098,0.159,0.8884128444386034,0.0629605291978797,0.0009988171901695359,0.013177377666798091,0.0,0.0014982257852543038,0.03295220572129496,0.3081674344630909,0.8042359054513546,0.3099223977185478,0.23449483108478666,0.1337473949764177,0.09959737908348723,0.9726216427713033
35,Johnson , Texas,48251,2019,429021.0,25007,49716,66319,0.12059346701164295,0.08054076198279392,0.5004995004995005,0.129,0.042,0.052000000000000005,0.196,0.044,0.107,0.8043172711825295,0.07252791821379373,0.0033378319476202803,0.05207903575815636,0.0,0.03239235375424513,0.035345589143654974,0.4261206862078618,0.8684768264885832,0.23521414004078858,0.24655580437477512,0.13636181869076658,0.08666452387799638,0.9967226546497338
36,McLennan , Texas,48309,2019,2102515.0,37843,49685,50845,0.18663157894736845,0.10203413862682008,0.4879672299027138,0.163,0.087,0.114,0.273,0.078,0.151,0.6554730881824862,0.1711749975624431,0.004878443197789314,0.056358218609617525,0.0023795311805147644,0.07892833107017072,0.030807390196978382,0.37314694923763975,0.8522051634384166,0.2753217239648019,0.18782789419443488,0.1598974711307243,0.10135345782135216,1.0
37,Montgomery , Texas,48339,2019,79456.0,81311,61009,88695,0.09062520685774808,0.07451785492099043,0.4931576279776989,0.124,0.061,0.075,0.21600000000000005,0.07,0.122,0.917627366089408,0.014775473217881597,0.011389951671365285,0.014825815545710832,0.0,0.01720449053564237,0.024176902939991942,0.4124165242095165,0.8698577068293343,0.2818929788097551,0.20328058934215545,0.15460392812780557,0.0615335420564316,0.9949981336319522
38,Webb , Texas,48479,2019,300576.0,27227,47894,56084,0.20531623706435986,0.18832742867797875,0.4890137966274911,0.187,0.183,0.188,0.35,0.2,0.157,0.4681045725540296,0.4523548120941127,0.0037361599063132117,0.03437067497072288,0.0,0.01259248908761844,0.028841291387203236,0.41201748264590293,0.4856208910272891,0.1584456605575348,0.2024192529474419,0.09894589929114482,0.21768466839609046,0.9580458698489651
39,Jefferson , Texas,48245,2019,79546.0,36342,42485,55797,0.16568186281625438,0.1048934743959663,0.5112414467253177,0.171,0.136,0.073,0.337,0.081,0.125,0.8721871621451739,0.06691725542453424,0.0019611294093983354,0.009164508586226838,0.0,0.01904558368742614,0.030724360747240588,0.2801441857905454,0.8673986021682901,0.20221781960266358,0.166481426448737,0.1729954322822079,0.1261635656917545,0.9845239136137098
40,Adams , Illinois,17001,2019,537174.0,13312,46454,55727,0.12535692993190875,0.06925296569413274,0.48533196088522906,0.182,0.047,0.111,0.22,0.078,0.14,0.5367218070867168,0.3425370550324476,0.005847267365881446,0.05029655195523238,0.0003220557957012067,0.029701735378108395,0.0345735273859122,0.4481670673076923,0.8994891826923077,0.19621394230769232,0.17837327223557695,0.16924579326923078,0.12488422924461898,1.0
41,DeKalb , Illinois,17037,2019,1160437.0,13699,51810,64131,0.1362404336734694,0.10230316014997322,0.4936708860759494,0.104,0.073,0.07200000000000001,0.2,0.054000000000000006,0.127,0.8008077991308447,0.020089845463390085,0.008645880819036276,0.0417704709518914,0.015847478148318262,0.07591881334359384,0.03691971214292546,0.4315643477626104,0.9311628586028178,0.28177239214541205,0.16407825388714503,0.17154536827505656,0.09956775997965929,1.0
42,Vermilion , Illinois,17183,2019,75061.0,14607,39691,43111,0.1645602659559854,0.08884968242766407,0.4921279837480955,0.134,0.045,0.08800000000000001,0.233,0.08900000000000001,0.152,0.8701722598952851,0.025179520656532686,0.035397876393866316,0.01280292029149625,0.0009858648299383168,0.012083505415595316,0.04337805251728594,0.4203464092558362,0.9140822893133429,0.12966385979324982,0.14793845416581092,0.19435886903539398,0.17936701547152853,1.0
43,Will , Illinois,17197,2019,70465.0,93453,58087,90134,0.06415295038926656,0.0463088059226063,0.4962216624685138,0.117,0.059,0.051,0.19,0.068,0.122,0.8602142907826581,0.014461079968778824,0.004257432768040872,0.07163840204356772,0.0,0.01859078975377847,0.03083800468317605,0.37373867077568396,0.9033631879126406,0.2615646367692851,0.17166883888157689,0.16108632146640559,0.07718479507769319,0.9928823277424457
44,Williamson , Illinois,17199,2019,,13178,37876,58097,0.12110266754229602,0.08874990103713087,0.4944388270980789,0.177,0.086,0.098,0.335,0.114,0.226,,,,,,,,0.4273789649415693,0.8923964182728791,0.23782061010775535,0.13547640006070727,0.19145545606313552,0.09819168173598554,1.0
45,Cape Girardeau , Missouri,29031,2019,92525.0,13029,45810,57908,0.16249768389846211,0.07555664702030124,0.4874423372629421,0.244,0.104,0.09,0.27,0.101,0.142,0.8135855174277222,0.1276087543907052,0.002248041069981086,0.015649824371791406,0.0005836260470143205,0.002215617400702513,0.03810861929208322,0.4272008596208458,0.8686008135697291,0.284212142144447,0.1817329035229104,0.25412541254125415,0.09302696665071007,1.0
46,Payne , Oklahoma,40119,2019,104646.0,11344,45269,41272,0.25996405394651995,0.07275834157747997,0.498997995991984,0.21,0.108,0.105,0.304,0.1,0.209,0.9185348699424728,0.018500468245322324,0.0037555186055845424,0.0402882097739044,0.0008313743478011582,0.001280507616153508,0.016809051468761348,0.3856664315937941,0.9412023977433004,0.3534026798307475,0.15038742947813824,0.14271861777150915,0.09629419906883101,1.0
47,Pottawatomie , Oklahoma,40125,2019,107740.0,11934,40561,53511,0.14101973873510962,0.09568221070811744,0.4829369183040331,0.215,0.07200000000000001,0.07200000000000001,0.241,0.062,0.117,0.9271486912938556,0.022674958232782625,0.008121403378503806,0.010850194913681084,0.0,0.00803786894375348,0.023166883237423427,0.39894419306184015,0.8800904977375565,0.15175129881012234,0.21504332160214512,0.2070554717613541,0.14028454492301695,0.998013816925734
48,Creek , Oklahoma,40037,2019,201513.0,13236,43458,54969,0.13352917801998185,0.07889561865806655,0.4923857868020304,0.156,0.051,0.085,0.222,0.054000000000000006,0.14300000000000002,0.3278696659768849,0.004098991132085771,0.008078883248227161,0.2332901599400535,0.11705448283733555,0.017338831737902766,0.2922689851275104,0.38856149894227865,0.8651405258386219,0.13856149894227862,0.18986385614989423,0.2209126624357812,0.11742780768796356,1.0
49,Oklahoma , Oklahoma,40109,2019,72293.0,111963,51193,56235,0.14887606698860598,0.10078297530616342,0.4895354772843288,0.18,0.08199999999999999,0.08199999999999999,0.248,0.08900000000000001,0.158,0.3119804130413733,0.0018950659123289945,0.002642026198940423,0.3032935415600404,0.11380078292504114,0.010291452837757458,0.2560967175245183,0.3525093111117065,0.8962335771638845,0.3182569241624465,0.22403650313049844,0.18969659619695792,0.1229389871453683,0.9914128232738953
50,Rogers , Oklahoma,40131,2019,167488.0,15472,48122,66132,0.11473714323438153,0.0796750187751758,0.4974874371859296,0.183,0.036000000000000004,0.08900000000000001,0.239,0.067,0.153,0.3362151318303401,0.004292844860527321,0.007284103935804356,0.3022724016048911,0.11541125334352313,0.023225544516622086,0.21129871990829194,0.4049896587383661,0.8793950361944157,0.2171664943123061,0.17458486297828332,0.24877197518097208,0.0746390475922434,0.9925582030449921
51,Cleveland , Oklahoma,40027,2019,94593.0,39497,58242,64290,0.11888553941719192,0.06113469702817445,0.5002498750624688,0.16399999999999998,0.067,0.091,0.25,0.07,0.13,0.7698772636453014,0.18155677481420399,0.0015011681625490259,0.01895489095387608,0.0,0.009461588066770268,0.01864831435729916,0.3949160695749045,0.8765729042712105,0.29387042053826873,0.19670909182975924,0.22059903283793705,0.05556117894969312,0.9973240705004502
52,St. Charles , Missouri,29183,2019,,63307,57336,89146,0.04234742546325425,0.03923463471202165,0.4897959183673469,0.116,0.045,0.042,0.147,0.049,0.099,,,,,,,,0.41865828423397095,0.9253163157312777,0.28936768445827477,0.1672904892034056,0.20961347086420143,0.024703321209546818,1.0
53,Marion , Oregon,41047,2019,165697.0,56368,49776,64306,0.11840548189375585,0.07104705690644747,0.4977398292315419,0.146,0.081,0.107,0.231,0.109,0.147,0.9380918181982776,0.0020519381763097703,0.008515543431685547,0.011895206310313405,5.4316010549376266e-05,0.004622896008980247,0.03476828186388408,0.4068088277036617,0.8866378086857791,0.27412716434856654,0.14347165058189046,0.15361552653988078,0.18144571744822857,0.9923774691749199
54,Douglas , Oregon,41019,2019,68238.0,29489,41589,48585,0.10326151161839678,0.045551283811616085,0.4890137966274911,0.228,0.09,0.101,0.256,0.036000000000000004,0.08800000000000001,0.8659104897564407,0.005348925818458923,0.059028693689732986,0.002755063161288432,0.0006008382426214133,0.0270084117353967,0.03934757759606085,0.4504052358506562,0.9211570416087355,0.13784801112279155,0.11565315880497812,0.22554172742378514,0.18124539903866974,1.0
55,Polk , Oregon,41053,2019,161300.0,15731,50516,72914,0.07294282059784926,0.054307594128908745,0.4895354772843288,0.142,0.028,0.09,0.21,0.083,0.123,0.8933415995040298,0.009832610043397395,0.04725976441413515,0.006962182269063856,0.0,0.00823310601363918,0.03437073775573465,0.4292797660670015,0.8962558006484013,0.28523297946729387,0.13364534994596655,0.2088869111944568,0.12250192159877017,1.0
56,Deschutes , Oregon,41017,2019,98594.0,40670,60207,71643,0.09733943641825203,0.04563236604932158,0.4972347913524384,0.132,0.051,0.071,0.159,0.07,0.107,0.8206888857334118,0.07916303223319877,0.010010751161328277,0.010974298638862406,0.0,0.051808426476256164,0.027354605756942613,0.456896975657733,0.9337349397590361,0.3835013523481682,0.18550863044012783,0.19360708138677157,0.07980085720259252,1.0
57,Tarrant , Texas,48439,2019,485493.0,244678,53543,70139,0.10161701027471763,0.0825421874869534,0.4890137966274911,0.135,0.062,0.08,0.227,0.068,0.123,0.634563217183358,0.2358365620101629,0.0041648386279513816,0.016006409979134613,0.0005190600070443858,0.08217420230569751,0.0267357098866513,0.3482086660835874,0.8568812888776269,0.3210382625327982,0.1947899933790533,0.18773653536484686,0.0943096766030252,0.9815468884379984
58,Ellis , Texas,48139,2019,166998.0,23269,58852,78797,0.08839228524660167,0.03911325724319579,0.49799196787148603,0.175,0.04,0.092,0.199,0.07,0.107,0.9003161714511551,0.040180121917627765,0.0012275596114923533,0.013287584282446495,0.0,0.01306602474281129,0.031922537994467,0.40607675448020975,0.8565903132923632,0.20899050238514763,0.23970544501267782,0.16958184709269844,0.07033270967217116,0.9919227392449517
59,San Patricio , Texas,48409,2019,,10320,36601,57899,0.1265165967188096,0.08115942028985508,0.5069033530571991,0.272,0.126,0.165,0.386,0.14800000000000002,0.23,,,,,,,,0.41434108527131785,0.6539728682170542,0.12897286821705425,0.11633217054263569,0.14622093023255814,0.12102231163130944,1.0
60,Randall , Texas,48381,2019,132230.0,21743,51862,70651,0.09434481527487486,0.08419881305637983,0.4895354772843288,0.16,0.054000000000000006,0.056,0.199,0.081,0.124,0.8130757014293277,0.09625652272555396,0.0069802616652801935,0.022612115253724568,0.001520078650835665,0.022143235271874763,0.03741208500340317,0.425930184427172,0.9314721979487651,0.37791473117785035,0.22169185484983672,0.21482776065860276,0.05182945026959273,1.0
61,Wise , Texas,48497,2019,142878.0,9966,53070,71421,0.0531703279950053,0.07519652461729416,0.5073891625615764,0.17800000000000002,0.054000000000000006,0.08199999999999999,0.179,0.048,0.128,0.9308640938422992,0.011107378322764877,0.006886994498803175,0.007138957712174023,0.0007068967930682121,0.018911238959111967,0.02438443987177872,0.4745133453742725,0.8581175998394541,0.15894039735099338,-9999999.99,0.17509532410194661,0.07639192378288612,1.0
62,Rockwall , Texas,48397,2019,65093.0,12854,72318,103378,0.045014627595798766,0.020512820512820516,0.4939271255060729,0.097,0.024,0.047,0.168,0.041,0.084,0.8925076429109121,0.04310755380762908,0.004055735639776935,0.0173290522790469,0.0009063954649501482,0.003994285099780314,0.03809933479790454,0.4223587988174887,0.9586121051812665,0.3841605725844095,-9999999.99,0.20483896063482185,0.046693031501431885,0.9749198717948718
63,Taylor , Texas,48441,2019,69830.0,20403,49564,55351,0.1404698547859804,0.08946240946648985,0.486652977412731,0.199,0.07400000000000001,0.133,0.28300000000000003,0.106,0.17,0.5956036087641415,0.3273807818988973,0.001059716454246026,0.02498925963053129,0.0,0.02685092367177431,0.02411570958040957,0.3800911630642553,0.9015831005244327,0.2620202911336568,0.2109069254521394,0.17472920648924178,0.12656616681914004,0.9990309089054371
64,Walker , Texas,48471,2019,937166.0,9834,45904,47170,0.19675953707672525,0.0273773605989496,0.5906672124437168,0.081,0.038,0.083,0.156,0.064,0.07400000000000001,0.3903235926185969,0.5385545356959173,0.0012046958596449294,0.027956626680865505,0.00014938655478325075,0.02524205957108986,0.016569103019102274,0.4102094773235713,0.8750254220052878,0.22574740695546064,-9999999.99,0.2142566605653854,0.05589838295572271,1.0
