,state,fips,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65,per_high_65,per_bachelor_65,per_employment_65,per_veteran_65,per_stamp_house_all,per_insured_65
10,Georgia,13,2017,10429379,1401850,41436,56183,0.14945739170064995,0.10117072943206797,0.486125385405961,0.139,0.071,0.092,0.238,0.081,0.14800000000000002,0.5870873040475373,0.315652638570331,0.003533767446748267,0.039399757166749816,0.0008240183811519362,0.02606415971650853,0.02743835467097322,0.3245546955808396,0.8219502799871599,0.2575018725255912,0.1663184306452188,0.18547990155865463,0.1257016550273773,0.9925167767626533
11,Hawaii,15,2017,1427538,253750,62572,77765,0.09545857189154154,0.09251604677921796,0.5017438963627305,0.13699999999999998,0.048,0.091,0.201,0.068,0.134,0.2501600657915937,0.01638205077553102,0.0018640484526506477,0.3822238006974245,0.10176331558249238,0.01504408288956231,0.2325626358107455,0.14368866995073892,0.8731901477832512,0.3179704433497537,0.20244434285714288,0.19175172413793104,0.1068682626102978,0.9948441828671315
12,Idaho,16,2017,1716943,262594,41741,52225,0.128259800971366,0.08083531241055474,0.5024875621890548,0.18,0.063,0.076,0.205,0.066,0.115,0.9004439867834867,0.006608839082019613,0.012574092442206877,0.013461716550869772,0.0017933035633681488,0.034417566570352075,0.03070049500769682,0.4538108258376048,0.895816355286107,0.2573288041615574,0.16265099735713687,0.21658910713877697,0.09744135266782375,0.9975361455569394
13,Illinois,17,2017,12802023,1947595,44498,62992,0.12554287843937645,0.08623239013666945,0.4916115912557194,0.128,0.058,0.076,0.21600000000000005,0.07200000000000001,0.136,0.7123805354825562,0.1420858250293723,0.00233634949726305,0.054285795299696,0.00037962750105979343,0.062327336859182327,0.026204530330870363,0.3561546420071935,0.8531527345264287,0.27124017056934324,0.17692422243844327,0.161007293610838,0.12859329977174572,0.9903766940175628
14,Indiana,18,2017,6666818,1023886,40010,54181,0.13479208915848606,0.07674885056947563,0.4929006085192698,0.16,0.066,0.083,0.222,0.067,0.131,0.8366655576918404,0.09359202546102204,0.0018595077891731856,0.022254394825237462,0.00021614509350637744,0.018858321916092505,0.026554047223128038,0.4043155195011945,0.8545834204198515,0.2159595892511471,0.17136750380413446,0.18589764876167855,0.09279595385600198,0.9942490505364684
15,Iowa,19,2017,3145711,524624,40740,58570,0.10728072033724342,0.06594229973845266,0.4967287367891294,0.138,0.043,0.057,0.174,0.06,0.107,0.8999765076957165,0.034038727651713716,0.0034303850544439717,0.02597632141032663,0.0018679401890383449,0.01317953238552429,0.021530585613236564,0.43144042209277506,0.89728262527067,0.22579409253103175,0.1918604105035225,0.1926770410808503,0.09587079176623552,0.9962076633971584
16,Kansas,20,2017,2913123,447451,42434,56422,0.11901034740338745,0.07334326657200509,0.4987468671679198,0.16,0.062,0.08199999999999999,0.219,0.071,0.132,0.8452149119690449,0.05739785103478295,0.007354993249512636,0.02946665829077592,0.0012742338720335528,0.024504629567649563,0.034786722016200484,0.4155203586537967,0.8991777870649523,0.2946378486135912,0.2015481538760669,0.1928032343206295,0.07669823194857672,0.9969896681862342
17,Kentucky,21,2017,4454189,709048,36161,48375,0.1724005812481454,0.1034523034336155,0.4926433282597666,0.185,0.08199999999999999,0.101,0.263,0.08900000000000001,0.166,0.8694444712606493,0.08119031320853247,0.0017459968582383908,0.014565614526011357,0.0007918388734739365,0.009469063840802443,0.02279270143229216,0.4134741230494974,0.7891708318759801,0.1930264241631032,0.15293422166059278,0.18115416727781475,0.14083780377662122,0.9975910087687281
18,Louisiana,22,2017,4684333,696111,34880,46145,0.19745919042608265,0.11971464841348725,0.4887525562372188,0.158,0.083,0.104,0.247,0.093,0.159,0.6171247859620569,0.32477174445113105,0.005091012957447729,0.01810631310797076,0.0003238454652989017,0.01613591518792537,0.01844638286816928,0.3242643773765965,0.8109827312023513,0.21023514927935344,0.17012004550998333,0.16399396073327385,0.16448576180270483,0.995246609005817
19,Maine,23,2017,1335907,266741,40094,56277,0.11067493790423727,0.08074507872500886,0.4900560938296787,0.17,0.049,0.08199999999999999,0.205,0.07,0.121,0.9443853501778192,0.012255344122008491,0.006991504648152903,0.011345849673667405,0.00017067056314548846,0.0019619629210716016,0.022889317894134845,0.44684544183308905,0.8800746791831777,0.3101547943510746,0.20069110860347678,0.21379165557600818,0.1282537123885544,0.998018407646253
20,Maryland,24,2017,6052177,902586,56296,80776,0.0928389370698978,0.0794668815897019,0.4850669412976314,0.111,0.051,0.073,0.202,0.073,0.135,0.5489732041875179,0.29851621986600857,0.003127965358580888,0.06465904747993986,0.0003540874630732049,0.05044515386777353,0.033924321777105984,0.3015834502197021,0.8649790712463965,0.3448325145747884,0.21498591380765933,0.17612172136505552,0.10269042917208608,0.991261921512111
21,Massachusetts,25,2017,6859819,1107824,47254,77385,0.10452349615942393,0.0897810191727225,0.4858611825192802,0.141,0.054000000000000006,0.078,0.197,0.079,0.138,0.7853576020008691,0.07753659389555323,0.0022007869303840234,0.06599547305839994,0.00014475600595292674,0.03817024909840916,0.030594539010431618,0.38750830456823465,0.8561567541414521,0.3490924551192247,0.21651381085804247,0.15705021736304683,0.11723546749769861,0.9962115626207512
22,Michigan,26,2017,9962311,1665113,42097,54909,0.14159681116687675,0.08484302264103617,0.4926433282597666,0.145,0.054000000000000006,0.084,0.215,0.073,0.139,0.7844339531259363,0.13798153862090834,0.005366325142830815,0.030921740949464437,0.00029621641002775364,0.01143590076639848,0.029564324984433836,0.3911482283784944,0.8749310106881635,0.244246486574785,0.14518620357897633,0.18285245505860565,0.13086177489817474,0.9955643782998197
23,Minnesota,27,2017,5576606,858904,46203,68388,0.09493958626803524,0.0696186196399669,0.4987468671679198,0.151,0.051,0.068,0.174,0.061,0.113,0.8267510740403751,0.06475802665635694,0.010903226801391384,0.04898929563967761,0.00036653118402124883,0.019856701369973064,0.028375144308204668,0.4285752540446895,0.9063154904389781,0.28904278010115214,0.18706489316617458,0.19997461881653827,0.07773431917606562,0.9972043524300908
24,Mississippi,28,2017,2984100,465719,34224,43529,0.19766382419024373,0.13712465696686724,0.4848016486347244,0.163,0.093,0.121,0.289,0.106,0.188,0.5817120739921584,0.3801256660299588,0.004606413994169096,0.009280520089809324,0.00036694480747964214,0.010359572400388728,0.013548808686035993,0.31531674679366745,0.7790448746991211,0.19870136283896514,0.15828994951891592,0.16084377059986815,0.15308613710873825,0.9960641170177658
25,Missouri,29,2017,6113532,1010269,40783,53578,0.13422111030821204,0.08657594439624859,0.4910941475826972,0.162,0.068,0.084,0.236,0.075,0.136,0.8200819100971419,0.1142351099168206,0.004182034215245786,0.02036760419345151,0.0014649469406555818,0.013288063266864393,0.026380331369820258,0.3987423151655648,0.8603995569496837,0.22889745206474713,0.16737369552069797,0.20633811390827592,0.11032918472120026,0.9953872294116741
26,Montana,30,2017,1050493,190216,40452,53386,0.1247197448934274,0.07179733915741787,0.500998003992016,0.17600000000000002,0.058,0.078,0.18600000000000005,0.055,0.107,0.8858202767652902,0.004412214074724915,0.061788131858089484,0.0070119458197246435,0.0010947240962100651,0.007413661966333902,0.032459045419626784,0.4596458762669807,0.9165580182529335,0.31411658325272324,0.19032878411910673,0.23267233040333096,0.0938545135680031,0.9942047475659399
27,Nebraska,31,2017,1920076,294905,42488,59970,0.10772381045319183,0.0715239623517076,0.4994994994994994,0.161,0.066,0.07,0.199,0.06,0.112,0.873450842570815,0.046327332876406974,0.00813457383978551,0.02453965363871013,0.0006478910209804195,0.020219512144310958,0.026680193908991102,0.4302877197741646,0.9028805886641461,0.25296281853478236,0.22690513894304945,0.20538478493074042,0.08335034261554163,0.9934111945929287
28,Nevada,32,2017,2998039,458679,45830,58003,0.13002157209931764,0.08490727946418355,0.5024875621890548,0.147,0.071,0.08199999999999999,0.208,0.069,0.124,0.6460419627629927,0.09157652718993982,0.012644932237372496,0.08506393679335059,0.006924859883410456,0.11131643050674124,0.046431350626192656,0.37712430697721067,0.870471506216766,0.25933386965612115,0.16834748484234072,0.2132689745987935,0.12162928815937687,0.9869720386196214
29,New Hampshire,33,2017,1342795,236321,49874,73381,0.07696216331074496,0.05772740666464361,0.4957135653050933,0.158,0.052000000000000005,0.07,0.196,0.058,0.103,0.9307087083285236,0.01668832547038081,0.001329316835406745,0.026558782241518624,0.0004170405758138808,0.003364623788441274,0.020933202759914952,0.44430245301941,0.898451682245759,0.32287016388725504,0.21279863406129795,0.21532153299960646,0.06955173066010971,0.9955888626478259
30,New Jersey,34,2017,9005644,1416472,52620,80088,0.09994938400217412,0.08384341233961642,0.4882292732855681,0.107,0.052000000000000005,0.07200000000000001,0.203,0.076,0.134,0.6787119277644108,0.13520099173362835,0.0019813130521259773,0.09841172935550196,0.00041873740512061097,0.059781510350620126,0.025493790338592108,0.34179284871144644,0.8411313460484923,0.30545397296946214,0.19966660195189173,0.14347618590413366,0.08901708028897744,0.9895222959762625
31,New Mexico,35,2017,2088070,349929,39573,46744,0.19653534632594769,0.12200695392949215,0.4952044422009086,0.18600000000000005,0.085,0.097,0.233,0.081,0.142,0.7576470137495391,0.021278501199672426,0.09572811256327614,0.014092918340860218,0.0008064863725832948,0.07713151379024649,0.03331545398382238,0.3872471272743899,0.837312712007293,0.3042331444378717,0.15819315918372015,0.20661905700870747,0.1739144593300812,0.9896068042953129
32,New York,36,2017,19849399,3161049,44994,64894,0.14077471010619938,0.11408914043616697,0.4855967078189301,0.114,0.056,0.081,0.22,0.08900000000000001,0.152,0.6309186993520559,0.15803924340480033,0.0038323074668406842,0.08739121018223273,0.0003726561192104608,0.08911393236641572,0.03033195110844414,0.3263546373371625,0.8076866255474053,0.28500791983926854,0.18280935347727922,0.12711444839988245,0.1482711903018647,0.9928704477892291
33,North Carolina,37,2017,10273419,1629998,40070,52752,0.1470009817123357,0.0910202918211672,0.486652977412731,0.15,0.069,0.091,0.223,0.075,0.139,0.6878669116873362,0.21478526282243526,0.011671771588406935,0.0287802921305945,0.0008161839792575383,0.0300913454420578,0.025988232349911943,0.35362067928917706,0.8345746436498696,0.26017639285446975,0.16479482122063951,0.18329102244297232,0.12342060277583021,0.9953796135436533
34,North Dakota,38,2017,755393,112669,41237,61843,0.10321311295596794,0.09864347630305076,0.5140913508260446,0.153,0.056,0.067,0.165,0.042,0.093,0.8659280665825604,0.030836928592136808,0.05521099613049102,0.016811116862348468,0.0007148596823110619,0.010922791182867727,0.01957524096728458,0.4426328448819107,0.8572633111148585,0.21459318889845477,0.21971232548438346,0.18289857902351134,0.06274620146314012,0.9972700664190026
35,Ohio,39,2017,11658609,1939616,40297,54021,0.1397020782891742,0.07701043959216934,0.4897959183673469,0.142,0.058,0.08,0.215,0.07200000000000001,0.135,0.8131393719439429,0.12362992875050532,0.0020345480322738327,0.022088226820197846,0.00036162118482573687,0.009499246436688974,0.029247056831565414,0.3923121896292873,0.8632579850857077,0.2253239816541006,0.16682703586689324,0.1906227830663389,0.13233845961340351,0.9952689248353641
36,Oklahoma,40,2017,3930864,601132,38364,50051,0.1582871776859179,0.09082102618431884,0.4957135653050933,0.187,0.083,0.099,0.277,0.087,0.154,0.7218494458215802,0.07293968959495928,0.07692965210701769,0.02205723728930841,0.0018222456945852109,0.02734945803263608,0.07705227145991314,0.3794707318858421,0.8581326563882807,0.23828044422855546,0.1769110411689945,0.21311292694449804,0.1317775734443988,0.9930564231936345
37,Oregon,41,2017,4142776,708868,46222,60212,0.1323602824183343,0.08730333921977845,0.4957135653050933,0.16699999999999998,0.056,0.08800000000000001,0.213,0.076,0.127,0.8441783963216934,0.018767608965582497,0.011512087547094024,0.043849582984935714,0.003896903911773168,0.029822273760396412,0.04797314650852472,0.427457580254716,0.9142534294113995,0.3125857000174927,0.15967991501943943,0.21284921875440843,0.15392280662370178,0.996300426576153
38,Pennsylvania,42,2017,12805537,2276543,40083,59195,0.12491579363051407,0.08459266892362423,0.4897959183673469,0.142,0.055,0.08199999999999999,0.214,0.07400000000000001,0.14400000000000002,0.8074232263746534,0.11222340773370144,0.0018369397550450247,0.034718419071375135,0.00026746242660499124,0.018976166325551203,0.02455437831306879,0.3945745808447282,0.8586628936945184,0.24064074344301864,0.17460924524597166,0.18658026665870137,0.12905672492004494,0.9955809086514785
39,Rhode Island,44,2017,1059639,176572,39893,63870,0.1162105961773334,0.08985757800279905,0.4842702423929861,0.133,0.048,0.087,0.189,0.065,0.131,0.8175029420396946,0.06290821685498553,0.005265944345196808,0.035916005356541235,0.0010645134805344085,0.04464067479585029,0.032701703127197085,0.40033527399587693,0.8200337539360714,0.2838898579616247,0.20566438053598532,0.1694153093355685,0.15439586248740056,0.996859894859401
40,South Carolina,45,2017,5024369,865817,41256,50570,0.15399347085231185,0.09176359090603682,0.4850669412976314,0.139,0.069,0.091,0.221,0.078,0.145,0.6727648785349961,0.2701602927651214,0.0029868427259223994,0.015162301972645719,0.0012716024639113884,0.016312297126266005,0.021341784411137,0.35319357323776274,0.836788836440033,0.2727366175531319,0.15890281087111943,0.19864474825511627,0.12277413259146501,0.9961760750073968
41,South Dakota,46,2017,869666,141886,40239,56521,0.1300359598613096,0.07995697910834781,0.5042141794744671,0.156,0.05,0.059,0.16399999999999998,0.048,0.101,0.8469699861786019,0.019532786150085205,0.08747956111886633,0.012389814020555018,0.0010854741935409683,0.006493297426828229,0.026049080911522356,0.4384294433559337,0.8848653144073411,0.25407016900892265,0.22833723552711332,0.21818925052506943,0.08877882995410445,0.9965008692577423
42,Tennessee,47,2017,6715984,1070400,39773,51340,0.149538646753076,0.09153054139267944,0.4871794871794872,0.16,0.077,0.104,0.254,0.092,0.162,0.7774871113451134,0.16716463291157335,0.0021794274673674033,0.017736045827387317,0.0009499724835556489,0.013290680859275424,0.02119212910572747,0.3894805680119581,0.8221244394618834,0.22910127055306428,0.16406320067264574,0.19676008968609865,0.13469890734763806,0.9962795039466645
43,Texas,48,2017,28304596,3465492,42937,59206,0.14730649204629384,0.10798107018673114,0.4967287367891294,0.156,0.079,0.096,0.244,0.086,0.154,0.7394254982477051,0.12094258473076246,0.004773005769098418,0.04805749568020685,0.000844562487307715,0.059491893118700574,0.026464959966218917,0.3705597935300384,0.7946207926608978,0.27002197667748185,0.18901874135043453,0.17375685761213702,0.12001248146016874,0.9815055356379226
44,Utah,49,2017,3101833,335195,51687,68358,0.0971479375345808,0.06448876974571009,0.503968253968254,0.166,0.061,0.08,0.19,0.065,0.129,0.8565944717204311,0.012144109628081202,0.010540219283243168,0.024402022932891617,0.008558487836063385,0.05801182720023934,0.029748861399050176,0.43636390757618704,0.9196795894926834,0.32030012380852935,0.18984526320500006,0.19421232416951326,0.06843932223962733,0.9905311463492208
45,Vermont,50,2017,623657,117150,42932,57513,0.11309434503269085,0.07140784510274605,0.4936708860759494,0.149,0.046,0.075,0.173,0.055,0.115,0.9416474119588172,0.0132444596949926,0.003776114114008181,0.01807083060079499,0.00026617195028677624,0.0022319961132481483,0.0207630155678522,0.4471702944942382,0.9005975245411865,0.37201024327784893,0.23552882629107985,0.17660264618011096,0.11497531455914958,0.9961047068857879
46,Virginia,51,2017,8470020,1271604,52594,71535,0.10637154203661248,0.07092413520337823,0.4916115912557194,0.13,0.059,0.076,0.202,0.07,0.13,0.6746972262167031,0.19216495356563504,0.00316315663953568,0.06443621148474266,0.0004988181846087732,0.02591505096800244,0.039124582940772284,0.3507703656169688,0.8426043013390961,0.323631413553276,0.19529036398123945,0.20258901356082554,0.08076215682756145,0.9906243192120666
47,Washington,53,2017,7405743,1117759,49257,70979,0.11028191516492332,0.08036448585363189,0.4994994994994994,0.165,0.06,0.093,0.212,0.078,0.135,0.7537881074187964,0.03667208003302302,0.012562952832686741,0.0853602400191311,0.006553427522397145,0.04590842539364382,0.059154766780321714,0.3995619807131949,0.9030560254938677,0.3256506993010121,0.16346768399986045,0.2145131463938112,0.12259781007943664,0.9931037309252858
48,West Virginia,54,2017,1815857,350572,33901,43469,0.19081265067658004,0.10175777251323448,0.4941831057157309,0.202,0.092,0.107,0.279,0.093,0.166,0.9275625778902192,0.039645743029324436,0.0013426167368906252,0.007562820200048792,0.00018944223030778302,0.006887106198340508,0.016809693714868516,0.4365864929315519,0.8059114818068757,0.17050705703821184,0.13538469700945885,0.1969153269513823,0.16783539398412992,0.9984469597262438
49,Wisconsin,55,2017,5795483,956184,39815,59305,0.11329353783058653,0.0780877429837614,0.4969818913480885,0.135,0.045,0.068,0.18600000000000005,0.069,0.116,0.8527634366281465,0.0639006274369194,0.008499895522081594,0.027526609947781742,0.0007207337162407344,0.02187341417445276,0.024715282574377318,0.4285587292822302,0.8925091823331074,0.24847623469959756,0.16218427206479089,0.19006906620483088,0.10556428496361943,0.9961588066764573
50,Wyoming,56,2017,579315,90437,42520,60434,0.11332137385403067,0.0842937519851173,0.5105237395986294,0.21,0.056,0.083,0.209,0.056,0.114,0.9121358846223556,0.009953134305170764,0.0240698065819114,0.00834088535598077,1.3809412841027765e-05,0.017263492227889834,0.028222987493850493,0.4644669770116214,0.9238364828554685,0.2734500259849398,0.20408410274555766,0.2223757975165032,0.06306577618735495,0.9977766686328781
51,Puerto Rico,72,2017,3337177,658755,16563,19343,0.4441864509036914,0.38938366019875215,0.4769874476987448,0.146,0.163,0.18600000000000005,0.334,0.16699999999999998,0.289,0.6624545236887345,0.12095822307297455,0.0023774585525430628,0.0016253258367776118,0.0,0.15989981951811366,0.052684649330856585,0.2979043802324081,0.5434008091020182,0.1585900676275702,0.06315733315117153,0.0670127740965913,0.37902552243128335,0.992436581169368
