,county,state,fips,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65,per_high_65,per_bachelor_65,per_employment_65,per_veteran_65,per_stamp_house_all,per_insured_65
20,Bristol , Massachusetts,25005,2014,65621.0,87043,33801,58057,0.12334480416068068,0.11087384028858567,0.4834710743801653,0.146,0.063,0.105,0.229,0.107,0.154,0.9271117477636732,0.022127062982886574,0.0009295804696667227,0.022751862970695355,0.0,0.0,0.02707974581307813,0.3987454476523098,0.691,0.165,0.017898898038900313,0.030845481141504778,0.16623219242746629,1.0
21,Essex , Massachusetts,25009,2014,283379.0,119375,40706,70366,0.10581748564813094,0.10000520634479887,0.4815966822187662,0.15,0.063,0.083,0.195,0.066,0.139,0.5231262725890062,0.3952127715885793,0.0019338059630388984,0.02809664795203597,0.0015244601752423433,0.0238796805691318,0.0262263611629655,0.3924104712041885,0.8270000000000001,0.289,0.07156224782408376,0.10893622877486911,0.14568392817433845,0.9975183089792093
22,Franklin , Massachusetts,25011,2014,300654.0,12876,36604,55572,0.11677398075516615,0.058050032071840924,0.491353001017294,0.152,0.05,0.08199999999999999,0.182,0.08800000000000001,0.123,0.8622635986881929,0.053932427308467534,0.003828320927045707,0.027320441437665887,0.00019956494841246085,0.020352298655597463,0.03210334803461787,0.4400434917676297,0.8640000000000001,0.344,0.9973932595526561,1.1662134226467848,0.1524163568773234,0.9845253367543297
23,Hampden , Massachusetts,25013,2014,230985.0,71053,34038,49211,0.17701891426517893,0.10888538922331954,0.4807892004153686,0.142,0.06,0.094,0.214,0.101,0.162,0.8626361019113795,0.06782258588220014,0.0005454899668809663,0.019875749507543783,0.0,0.02962962962962963,0.01949044310236596,0.3900046444203623,0.789,0.233,0.07732225556978595,0.11953497318902792,0.22849690509329984,0.9959083349278072
24,Hampshire , Massachusetts,25015,2014,120938.0,24070,42070,56079,0.1644078210271423,0.08323244552058111,0.4658119658119659,0.13699999999999998,0.036000000000000004,0.094,0.214,0.086,0.116,0.6316211612561808,0.2750004134349832,0.0004299723825431213,0.04601531363177826,0.0,0.030064991979361324,0.01686814731515322,0.4108433734939759,0.877,0.366,0.14453271740756127,0.22015539451599497,0.1200884591647809,1.0
25,Middlesex , Massachusetts,25017,2014,267542.0,219875,50568,84464,0.08968671202245587,0.0822868815422848,0.4884910485933504,0.135,0.048,0.077,0.182,0.073,0.134,0.21184711185533486,0.6817097876221303,0.00038124855162927686,0.05217124787883772,0.0,0.040363755971025116,0.013526848121042677,0.3853371233655486,0.857,0.35600000000000004,0.0382328012825469,0.04949907247299603,0.07632241297465653,0.9941119436704571
26,Norfolk , Massachusetts,25021,2014,730981.0,108372,49925,90506,0.0632289002368046,0.07273340074148972,0.4794377928162416,0.154,0.054000000000000006,0.076,0.185,0.065,0.132,0.59455580924812,0.2720139100742701,0.0012120698075599775,0.05000266764799632,0.0010862115431180838,0.05687972738005503,0.024249604298880543,0.3789539733510501,0.8809999999999999,0.353,0.23497263237736685,0.3294311449451887,0.07639834190834352,0.9975540468968174
27,Plymouth , Massachusetts,25023,2014,139257.0,82295,48173,74936,0.08047130568232301,0.045837631135374465,0.486125385405961,0.126,0.043,0.07,0.189,0.07400000000000001,0.124,0.7496930136366574,0.1744041592164128,0.000990973523772593,0.03730512649274363,0.0,0.01155417680978335,0.0260525503206302,0.398845616380096,0.872,0.271,0.05520868682179963,0.07656892876845496,0.11940998957713737,0.9903016428086241
28,Suffolk , Massachusetts,25025,2014,135571.0,84187,28532,54585,0.21725143328766536,0.1847114077369917,0.4837377387712959,0.155,0.119,0.147,0.289,0.116,0.191,0.7710055985424612,0.17953692161302934,0.0008187591741596654,0.016633350790360768,0.0006196015372019089,0.007988434104638897,0.02339733423814828,0.2785822039032155,0.7,0.24600000000000002,0.0285419412023234,0.041748466806038935,0.2029967444365775,0.989185514769497
29,Worcester , Massachusetts,25027,2014,722161.0,114883,36149,65407,0.11515143810583188,0.09581463786808116,0.4923857868020304,0.146,0.059,0.086,0.205,0.08800000000000001,0.15,0.3530985472768538,0.5367404221496315,0.002553447222987672,0.05754257014710016,0.00016062900101223966,0.027480021767999102,0.022424362434415597,0.4083545868405247,0.831,0.23199999999999998,0.1729168352845939,0.23485963355761946,0.13387762180622398,0.9987374884194081
30,Allegan , Michigan,26005,2014,92407.0,17109,37086,53796,0.1107975471011599,0.08142951370150507,0.4916115912557194,0.157,0.051,0.075,0.187,0.076,0.153,0.2839503500817038,0.6795805512569394,0.0,0.0029543216422998264,0.0,0.013473005291806898,0.0200417717272501,0.4557835057572038,0.846,0.218,0.12011991817172246,0.22096879911157868,0.10428684267215586,1.0
31,Bay , Michigan,26017,2014,351220.0,19487,35086,46844,0.1753947192577178,0.0914043903729172,0.4874423372629421,0.145,0.048,0.066,0.223,0.098,0.14,0.7540572860315472,0.19853083537383973,0.0012641649108820685,0.018384488354877285,0.0011616650532429815,0.004008883320995389,0.02259267695461534,0.4195104428593421,0.805,0.14800000000000002,0.34788568994714425,0.9592900138553907,0.15803399990633635,0.9991536630521026
32,Berrien , Michigan,26021,2014,138776.0,27218,38680,44031,0.17413605478288566,0.07850586819139332,0.486652977412731,0.141,0.046,0.07400000000000001,0.18,0.048,0.123,0.5036749870294576,0.4409768259641437,0.0034011644664783537,0.01841096443189024,0.0,0.02476653023577564,0.008769527872254568,0.3952531413035491,0.885,0.23399999999999999,0.14926909310015432,0.2641883474171504,0.1476247935983742,0.997517303641288
33,Calhoun , Michigan,26025,2014,109664.0,21797,32818,46088,0.1480529358077274,0.07657142857142857,0.4910941475826972,0.16399999999999998,0.066,0.1,0.205,0.083,0.161,0.6967373066822293,0.21342464254449955,0.002060840385176539,0.04578530784943099,0.008690180916253282,0.024155602567843597,0.009146119054566677,0.3981281827774464,0.8440000000000001,0.209,0.06786519686195347,0.19602370821672707,0.15807960293977283,0.9991904761904762
34,Clinton , Michigan,26037,2014,,11770,43387,58453,0.1150437837554402,0.0280014000700035,0.4957135653050933,0.149,0.051,0.037000000000000005,0.162,0.029,0.091,,,,,,,,0.4580288870008496,0.863,0.20600000000000002,,,0.07540073115860517,1.0
35,Eaton , Michigan,26045,2014,365575.0,18189,41055,57087,0.09295154185022028,0.07225936955666687,0.4845360824742268,0.182,0.069,0.095,0.183,0.07200000000000001,0.115,0.7564001914791766,0.10885864733638788,0.002626000136770841,0.00518635027012241,0.00018874375983040414,0.07503521849141763,0.051704848526294186,0.40507999340260603,0.877,0.175,0.44908504040903846,1.0031254192094123,0.1001246741471155,1.0
36,Genesee , Michigan,26049,2014,96063.0,64986,37890,41682,0.2152428810720268,0.07366148261726695,0.4824016563146998,0.15,0.061,0.096,0.243,0.078,0.17,0.7589290361533577,0.1703049040733685,0.00032270489158156627,0.002935573529871022,0.0,0.06372901116975319,0.0037787701820680172,0.3552611331671437,0.853,0.14400000000000002,0.020388960068322408,0.060290301264887824,0.23678005457940346,1.0
37,Grand Traverse , Michigan,26055,2014,141667.0,15466,38349,57312,0.08303371933445995,0.0650616792678074,0.4934143870314083,0.096,0.022,0.026,0.151,0.057,0.093,0.7226100644469072,0.023364650906703748,0.0048070475128293814,0.08286333443921308,0.00033176392526135235,0.1283361686207797,0.037686970148305535,0.4295228242596664,0.922,0.39399999999999996,0.24156485995085997,0.4036767548170181,0.12383470154445526,1.0
38,Ingham , Michigan,26065,2014,204302.0,34000,40844,45616,0.20059344509507498,0.07405841312029962,0.4842702423929861,0.146,0.063,0.108,0.21600000000000005,0.08199999999999999,0.14800000000000002,0.8402414073283668,0.03319106029309552,0.003710193732807315,0.09148711221622892,0.0,0.016852502667619503,0.014517723761881918,0.37826470588235295,0.855,0.318,0.09936888747058822,0.1658511618235294,0.14570283589364044,0.9974629254885379
39,Isabella , Michigan,26073,2014,103531.0,7589,38154,41931,0.3030534827812295,0.07017061089708311,0.4897959183673469,0.255,0.046,0.118,0.222,0.086,0.129,0.8104335899392453,0.15572147472737635,0.003264722643459447,0.0066260347142401785,0.0005312418502670699,0.0073118196482213045,0.01611111647719041,0.4344445908551851,0.84,0.21100000000000002,0.21247797140598232,0.2947270686519963,0.140485619424777,0.9755090809025867
40,Jackson , Michigan,26075,2014,266353.0,25771,34788,45371,0.14993072463378215,0.06586611346046438,0.5100440960313571,0.13699999999999998,0.053,0.103,0.228,0.07200000000000001,0.153,0.6068037529143655,0.03395493949758403,0.0034315363446253662,0.07348518695115129,0.001163869000912323,0.24074818004678006,0.04041253524458144,0.4172907531721703,0.86,0.196,0.20734833285475926,0.430830189166117,0.16888759199818434,0.9982446341658023
41,Kalamazoo , Michigan,26077,2014,996319.0,34798,39282,45148,0.1945684330201482,0.06915571898816761,0.490316004077472,0.139,0.048,0.069,0.203,0.05,0.136,0.459813573765029,0.4398530992583701,0.002195080089810593,0.06485272287289512,0.000560061586700645,0.014029643116311141,0.018695819310883363,0.3917753893901949,0.905,0.294,0.5598317548997069,0.8498116052359331,0.16391969731758693,0.9995848284451825
42,Kent , Michigan,26081,2014,365918.0,77090,40104,53304,0.1542400615724916,0.07327376774820492,0.4916115912557194,0.142,0.055,0.085,0.205,0.073,0.157,0.7883924813756087,0.11204696134106548,0.002254603490399489,0.036128312900704534,6.28556124596221e-05,0.021890150252242304,0.039224635027519834,0.3929692567129329,0.846,0.258,0.0895357534569983,0.1507958093397328,0.1491124464407335,0.9981104572693408
43,Lapeer , Michigan,26087,2014,98893.0,14338,39334,50860,0.10943200184714846,0.08199529008777562,0.51171875,0.191,0.107,0.092,0.267,0.117,0.179,0.9246559412698572,0.001931380380815629,0.008109775211592327,0.013954476049872084,0.002426865399977754,0.013620782057375144,0.035300779630509746,0.4534105175059283,0.847,0.133,0.06787599476914492,0.35110532605663275,0.13231406274884536,0.9783058588453579
44,Lenawee , Michigan,26091,2014,80217.0,16465,37938,46739,0.15014399115862406,0.04177381923101047,0.506416584402764,0.159,0.064,0.093,0.235,0.067,0.142,0.8590947056110301,0.022464066220377228,0.0006233092735953724,0.05268209980428089,0.0,0.04930376354139397,0.015832055549322464,0.4239295475250531,0.8290000000000001,0.14400000000000002,0.0992176863042818,0.21922894418463404,0.1854585141491048,1.0
45,Livingston , Michigan,26093,2014,114262.0,27436,50143,73819,0.0555633856261587,0.048800325335502236,0.5017438963627305,0.13,0.038,0.076,0.14400000000000002,0.059,0.122,0.8717596401253259,0.07210621203899809,0.0,0.0050935569130594605,0.0011464878962384696,0.0176086537956626,0.03228544923071537,0.4575375419157312,0.922,0.24100000000000002,0.0834100938912378,0.16427140720221609,0.06857027370366094,0.9976339236200968
46,Macomb , Michigan,26099,2014,117074.0,133886,39437,54792,0.12219350992569225,0.06811711766866659,0.486125385405961,0.14400000000000002,0.061,0.09,0.263,0.08900000000000001,0.166,0.8878145446469754,0.07493551087346463,0.0,0.015913012282829663,0.00013666569861796812,0.00650016229051711,0.014700104207595197,0.3928043260684463,0.821,0.161,0.015107535500351045,0.03362797318614343,0.13890237835789074,0.9963725970368557
47,Marquette , Michigan,26103,2014,161188.0,11257,38868,44267,0.16162085885635485,0.09142212189616253,0.5100440960313571,0.16399999999999998,0.066,0.101,0.193,0.1,0.087,0.9028835893490832,0.04440156835496439,0.0008313273940988162,0.010236494031813785,0.0,0.005800679951361144,0.03584634091867881,0.4588256196144621,0.935,0.245,0.12095185537887536,0.6771413804743714,0.14655238095238096,1.0
48,Midland , Michigan,26111,2014,95110.0,13835,37344,49194,0.11716750749433355,0.07704251386321627,0.4921279837480955,0.156,0.037000000000000005,0.081,0.199,0.059,0.119,0.9416780569866472,0.00460519398591105,0.0020292293134265586,0.010987277888760385,0.0,0.017085479970560404,0.023614761854694563,0.4184315142753885,0.915,0.20199999999999999,0.11954230502349113,0.28632681604625954,0.12159385330117037,1.0
49,Monroe , Michigan,26115,2014,2079967.0,23690,36305,57275,0.09706666666666666,0.03734547820429408,0.4931576279776989,0.136,0.062,0.063,0.194,0.062,0.138,0.6769448746061837,0.06041634314390565,0.007365020695039874,0.16087755238424456,0.007864547850999559,0.025148475913319774,0.061383185406306925,0.4275643731532292,0.8140000000000001,0.11599999999999999,1.3896005786829884,3.322854836724356,0.1327597228701256,1.0
50,Muskegon , Michigan,26121,2014,201971.0,25849,36777,42600,0.2026505630023562,0.07741293532338309,0.4969818913480885,0.135,0.049,0.073,0.215,0.058,0.15,0.8574943927593566,0.05061617757004719,0.0007872417327240049,0.01128874937491026,0.0006436567626045322,0.04018893801585376,0.03898084378450371,0.40102131610507175,0.853,0.19399999999999998,0.15642614491856555,0.30707030446052075,0.24559910899359588,0.9989651741293533
51,Oakland , Michigan,26125,2014,76179.0,186242,47238,69293,0.09928439495401893,0.07452354874041621,0.486125385405961,0.132,0.066,0.092,0.223,0.079,0.158,0.9003531156880505,0.05575027238477796,0.0013520786568476874,0.008322503577101301,0.0,0.011131676708804264,0.02309035298441828,0.3639404645568669,0.887,0.354,0.010187359317447192,0.016638617293628723,0.09369531950177111,0.9952245345016429
52,Ottawa , Michigan,26139,2014,68569.0,36445,37677,60343,0.09079142358701156,0.06615804735227049,0.486916367367881,0.153,0.033,0.061,0.183,0.028,0.109,0.8840000583353994,0.08171331067975324,0.0007729440417681459,0.007977365865041053,0.0,0.00627105543321326,0.01926526564482492,0.4366031005624914,0.887,0.2,0.04209152608039512,0.07030556707367265,0.06468240087244594,0.9971003068607303
53,Saginaw , Michigan,26145,2014,302623.0,33397,40449,44931,0.16634519349162144,0.06744222118814952,0.4826694257630626,0.163,0.07200000000000001,0.105,0.232,0.077,0.138,0.8757100418672737,0.03446202040162182,0.0004758395759740668,0.05703135584539179,0.0,0.0067807139576304505,0.025540028352108068,0.3663802137916579,0.8109999999999999,0.165,0.20493223247597092,0.3828796670958469,0.2098846153846154,0.9949744067007911
54,St. Clair , Michigan,26147,2014,136879.0,26930,37011,50319,0.13613376319615653,0.0715587967183227,0.4952044422009086,0.179,0.073,0.071,0.248,0.077,0.16399999999999998,0.4270267900846733,0.498944323088275,0.006969659334156445,0.02626407264810526,0.0,0.016678964632997027,0.0241161902117929,0.4304864463423691,0.8490000000000001,0.17800000000000002,0.10082691136279241,0.2425904534719643,0.16700675934192066,0.9984047402005469
55,Shiawassee , Michigan,26155,2014,102975.0,11593,35993,48523,0.15784208435702413,0.08515494688789395,0.4964753272910373,0.153,0.077,0.07,0.219,0.083,0.134,0.9074435542607427,0.052294246176256366,0.0,0.009691672736100995,0.0,0.009002184996358341,0.021568341830541397,0.4378504269817994,0.867,0.139,0.17133483783317516,0.3479281247304407,0.16646509070918086,1.0
56,Van Buren , Michigan,26159,2014,156056.0,12303,37346,47435,0.15950334288443171,0.08171433336112732,0.4882292732855681,0.179,0.055,0.087,0.218,0.071,0.155,0.8885592351463577,0.050328087353257805,0.001569949248987543,0.02456810375762547,0.0,0.017397600861229302,0.01757702363254216,0.4127448589774851,0.7979999999999999,0.146,0.2782446895879053,0.5034686460212956,0.1799258326336412,0.9983323605436505
57,Washtenaw , Michigan,26161,2014,82982.0,43044,53338,62845,0.14512266070516247,0.05737061273051755,0.4941831057157309,0.132,0.049,0.07400000000000001,0.168,0.048,0.11,0.8782868573907594,0.07498011616977175,0.002964498324937939,0.004362391844014365,0.0,0.010532404617868935,0.028873731652647564,0.3792166155561751,0.9009999999999999,0.455,0.04593852982994145,0.05954908925750395,0.08933255610609152,0.9968590124925639
58,Wayne , Michigan,26163,2014,147538.0,243710,34064,41435,0.2397962106594681,0.12413264941152707,0.4807892004153686,0.142,0.086,0.103,0.281,0.116,0.196,0.9371009502636608,0.02021174205967276,0.0,0.03233743171250796,0.0,0.004785207878648213,0.0055646680855101745,0.2651635140125559,0.784,0.18,0.009538421599441961,0.020293058544992,0.2600035681131636,0.9922827363043817
59,Anoka , Minnesota,27003,2014,78564.0,40207,43308,70915,0.0741099539840155,0.052294692101401606,0.5007488766849725,0.14,0.038,0.064,0.156,0.055,0.119,0.9209307061758566,0.0076116287358077486,0.002876635609184869,0.01353037014408635,0.0,0.039903772720329925,0.015146886614734484,0.4344517123883901,0.897,0.217,0.040007906583430744,0.05395742771159251,0.0757190216649676,0.992587157820169
60,Blue Earth , Minnesota,27013,2014,198205.0,8415,34453,48850,0.1929327712161684,0.05469336670838548,0.5090819833087875,0.13699999999999998,0.048,0.065,0.21,0.09,0.129,0.6738881461113494,0.23439872858908706,0.004409575944098282,0.02689639514643929,0.0007113846774803865,0.028748013420448526,0.030947756111097093,0.4314913844325609,0.887,0.243,0.3632698413547237,0.717188834818776,0.09473305050828464,1.0
61,Carver , Minnesota,27019,2014,208187.0,9447,35857,83594,0.04277569501417548,0.03987034035656402,0.4952044422009086,0.133,0.028,0.093,0.132,0.023,0.103,0.9341409405966752,0.033359431664801355,0.001489045905844265,0.012527199104651108,0.0,0.0019453664253771847,0.016538016302650983,0.44522070498570976,0.899,0.258,0.5033554850216999,0.6592698520165131,0.039623301650242,0.9957860615883306
62,Dakota , Minnesota,27037,2014,490228.0,50260,47708,76213,0.07431671614290103,0.051983362077711266,0.4905756495160468,0.125,0.037000000000000005,0.067,0.17800000000000002,0.07200000000000001,0.123,0.6199849865776741,0.2474236477720571,0.003070000081594686,0.01328973457248464,0.00018154817758267582,0.08877705883792847,0.027273023980678383,0.4164544369279745,0.9079999999999999,0.3,0.2371060973338639,0.27735044130521286,0.059362532054749194,0.9958608095769504
63,Hennepin , Minnesota,27053,2014,111444.0,151476,42755,64433,0.1297682157122938,0.0741462813987851,0.4921279837480955,0.133,0.052000000000000005,0.075,0.17800000000000002,0.066,0.121,0.8264240335953483,0.11483794551523635,0.001444671763396863,0.004369907756361939,0.00015254298122824018,0.027637198951939987,0.025133699436488282,0.3875861522617444,0.9079999999999999,0.36700000000000005,0.018084010140220232,0.025393393408856848,0.10021714491939686,0.9923726262792097
64,Olmsted , Minnesota,27109,2014,218844.0,20755,53745,69731,0.10283309465265206,0.04067455323433174,0.4905756495160468,0.135,0.041,0.054000000000000006,0.163,0.048,0.108,0.910529875162216,0.005670706073732886,0.015124929173292391,0.010349838240938752,2.7416790042221852e-05,0.035367659154466186,0.022929575405311545,0.4195133702722236,0.899,0.345,0.22377866596000967,0.38248933269091784,0.0931629327554729,0.9967782532091618
65,Ramsey , Minnesota,27123,2014,130069.0,69060,41259,55101,0.16348138506800572,0.07181215120564388,0.486916367367881,0.142,0.073,0.096,0.223,0.086,0.177,0.8807940400864157,0.08310204583720948,0.0016452805818450208,0.0052356825992357905,0.0,0.009479583913153787,0.01974336698214025,0.3726469736461048,0.8909999999999999,0.377,0.03994357590501014,0.06474256986678252,0.15535385996149448,0.9951563651679478
66,Rice , Minnesota,27131,2014,660793.0,9149,32743,60527,0.15211610324150518,0.1133879781420765,0.5076317085179715,0.115,0.052000000000000005,0.054000000000000006,0.101,0.084,0.104,0.5239764949083904,0.4197078358880921,0.0032491264283973954,0.01621536547753986,0.0004297866351489801,0.021822265066367228,0.014599125596064124,0.43731555361241664,0.8759999999999999,0.263,2.2018729257842384,3.3296773519510334,0.083765752409192,1.0
