,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E
"Martin County, Florida: Summary level: 050, state:12> county:085",106609.0,1824.0,417.0,5035.0,0.0,603.0,1973.0,116461.0,9478,6407,2931,4267,3261,1497,84.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.0,156.0,0.0,272.0,210.0,84.0
"Miami-Dade County, Florida: Summary level: 050, state:12> county:086",76277.0,227.0,617.0,1994.0,0.0,572.0,984.0,80671.0,73333,41927,17393,3792,2049,2243,12155.0,6073.0,1159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,55605.0,33544.0,11982.0,73133.0,50968.0,22469.0
"Monroe County, Florida: Summary level: 050, state:12> county:087",123862.0,1107.0,313.0,7422.0,0.0,309.0,1722.0,134735.0,4308,2425,358,5386,3318,2268,,,,,,,,,,,,,0.0,0.0,0.0,72.0,210.0,0.0,,,,,,,,,,,,,,,,,,,308.0,489.0,93.0,511.0,260.0,138.0
"Okaloosa County, Florida: Summary level: 050, state:12> county:091",591149.0,251849.0,6244.0,33339.0,124.0,43771.0,28729.0,955205.0,6521,4163,616,23153,18630,11235,404.0,0.0,0.0,6456.0,2749.0,1706.0,,,,,,,451.0,242.0,58.0,673.0,228.0,37.0,,,,,,,402.0,25.0,0.0,385.0,591.0,0.0,326.0,0.0,0.0,244.0,198.0,0.0,179.0,142.0,0.0,368.0,151.0,0.0
"Orange County, Florida: Summary level: 050, state:12> county:095",162970.0,2189.0,2615.0,5606.0,86.0,2504.0,2846.0,178816.0,23826,12708,4051,6052,3829,2262,5141.0,2183.0,373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,6485.0,3050.0,1044.0,8658.0,4170.0,2127.0
"Osceola County, Florida: Summary level: 050, state:12> county:097",82535.0,966.0,240.0,1716.0,0.0,113.0,1253.0,86823.0,8155,4048,992,3895,2548,1269,866.0,328.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3242.0,1451.0,410.0,4129.0,2032.0,553.0
"Palm Beach County, Florida: Summary level: 050, state:12> county:099",66549.0,61.0,163.0,2528.0,0.0,126.0,1006.0,70433.0,55412,42308,21348,2656,1625,1001,5691.0,2185.0,732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,5790.0,2379.0,1470.0,7600.0,4345.0,1569.0
"Pasco County, Florida: Summary level: 050, state:12> county:101",159418.0,21106.0,1480.0,1725.0,141.0,5739.0,5188.0,194797.0,24772,14905,5194,6981,4297,2612,595.0,242.0,0.0,595.0,248.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1439.0,585.0,252.0,1715.0,965.0,234.0
"Pinellas County, Florida: Summary level: 050, state:12> county:103",144337.0,4778.0,467.0,1625.0,0.0,1782.0,7429.0,160418.0,44124,27088,11094,6412,4487,1674,2447.0,1095.0,412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,1651.0,972.0,331.0,2193.0,1560.0,442.0
"Polk County, Florida: Summary level: 050, state:12> county:105",81981.0,553.0,659.0,571.0,0.0,224.0,1254.0,85242.0,27028,14806,5253,2733,1805,538,2269.0,1320.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,2160.0,888.0,280.0,2403.0,990.0,585.0
"St. Johns County, Florida: Summary level: 050, state:12> county:109",103877.0,1334.0,112.0,5951.0,0.0,1711.0,2024.0,115009.0,9237,3810,2115,4690,2872,2169,397.0,112.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.0,44.0,0.0,608.0,0.0,0.0
"St. Lucie County, Florida: Summary level: 050, state:12> county:111",94243.0,655.0,222.0,722.0,260.0,3935.0,2814.0,102851.0,13302,9526,1761,4134,2395,1440,1773.0,653.0,418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.0,504.0,0.0,1368.0,556.0,354.0
"Sarasota County, Florida: Summary level: 050, state:12> county:115",126432.0,1372.0,237.0,1270.0,42.0,796.0,2512.0,132661.0,28410,19026,7899,5410,2938,2259,1076.0,170.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.0,234.0,176.0,890.0,439.0,251.0
"Seminole County, Florida: Summary level: 050, state:12> county:117",364571.0,5999.0,990.0,10558.0,150.0,4397.0,5627.0,392292.0,13137,5424,3224,16663,11299,5419,1174.0,536.0,120.0,,,,,,,,,,205.0,148.0,0.0,178.0,88.0,0.0,,,,,,,,,,,,,,,,,,,1661.0,1050.0,49.0,2188.0,1108.0,597.0
"Volusia County, Florida: Summary level: 050, state:12> county:127",156269.0,3337.0,946.0,3791.0,22.0,1319.0,3110.0,168794.0,25620,15501,5027,6289,5065,1778,1395.0,685.0,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.0,826.0,280.0,1975.0,1206.0,397.0
"Chatham County, Georgia: Summary level: 050, state:13> county:051",70886.0,197.0,1193.0,914.0,0.0,272.0,962.0,74424.0,6443,3341,864,3396,2959,875,2723.0,1101.0,389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.0,0.0,0.0,0.0,58.0,0.0
"Cherokee County, Georgia: Summary level: 050, state:13> county:057",83814.0,2405.0,779.0,946.0,10.0,3045.0,3484.0,94483.0,6804,2857,309,3429,1558,1504,160.0,49.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.0,74.0,463.0,0.0,0.0
"Clarke County, Georgia: Summary level: 050, state:13> county:059",72682.0,526.0,1056.0,462.0,0.0,480.0,3415.0,78621.0,1901,1036,447,2667,1806,769,739.0,170.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,0.0,146.0,279.0,0.0,29.0
"Clayton County, Georgia: Summary level: 050, state:13> county:063",80947.0,4376.0,20.0,697.0,0.0,5393.0,3225.0,94658.0,2636,1388,436,4861,2746,892,2591.0,683.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.0,303.0,0.0,334.0,0.0,0.0
"Cobb County, Georgia: Summary level: 050, state:13> county:067",118490.0,16045.0,2123.0,628.0,22.0,17474.0,47543.0,202325.0,15889,7432,2067,8008,5181,1998,2119.0,538.0,312.0,634.0,615.0,317.0,,,,,,,,,,,,,,,,,,,550.0,150.0,102.0,457.0,502.0,43.0,1632.0,766.0,174.0,1707.0,1046.0,0.0,233.0,983.0,0.0,782.0,476.0,143.0
