,Unnamed: 0,Unnamed: 0.1_x,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_015E,S1903_C02_001E,S2301_C03_007E,S2301_C03_008E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_005E,S1701_C02_005E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_019E,S1810_C03_020E,S1810_C03_021E,S1810_C03_022E,S1810_C03_023E,S1810_C03_024E,S2101_C02_012E,S2101_C02_013E,S2201_C02_001E,S2201_C01_001E,S2701_C01_004E,S2701_C02_004E,state,fips,Unnamed: 0.1_y,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65
10,10,"Georgia: Summary level: 040, state:13",1033898,74.1,19.9,32183,46430,20.7,4.9,3.7,2.6,1.8,1.3,1.2,9446906,1688932,1003528,106984,95.4,9.2,12.0,14.7,8.2,11.1,27.2,9.7,18.1,17.9,14.9,469338,3482420,1003528,11531,Georgia,13,"Georgia: Summary level: 040, state:13",5895315,2976758,22055,316098,2533,320937,178891,9712587,214189,101405,27116,241459,140738,64018,55789.0,19256.0,5457.0,76490.0,37135.0,18324.0,421.0,259.0,0.0,482.0,130.0,14.0,6349.0,1761.0,513.0,7907.0,2802.0,807.0,,,,,,,1588.0,260.0,177.0,1441.0,655.0,44.0,1484,974,0,2780,1139,345,5227,1870,1052,7578,3291,644,2010,9712587,1033898,32183,46430,0.17878149734950258,0.10660788737334684,0.4882292732855681,0.147,0.08199999999999999,0.111,0.272,0.09699999999999999,0.18100000000000002,0.6069768023699557,0.3064845648229457,0.002270764730344243,0.03254519110099091,0.00026079560471375956,0.03304341057639947,0.018418470794650282,0.3314737043692898
11,11,"Hawaii: Summary level: 040, state:15",198126,79.7,23.7,51293,63030,30.0,6.4,4.4,3.1,2.6,2.1,2.3,1326373,142185,193835,13201,100.7,12.8,16.2,15.2,5.2,9.9,19.9,7.3,15.7,19.3,19.6,40594,445812,193835,3057,Hawaii,15,"Hawaii: Summary level: 040, state:15",335563,20345,2660,530937,134881,15126,324109,1363621,15419,7316,2148,13650,7038,3871,563.0,93.0,65.0,174.0,168.0,52.0,,,,,,,23381.0,16473.0,7911.0,28742.0,25185.0,13924.0,2768.0,1654.0,168.0,3511.0,1803.0,427.0,444.0,120.0,0.0,523.0,230.0,23.0,6852,1813,625,6670,2583,1501,2260,753,174,2379,1108,125,2010,1363621,198126,51293,63030,0.10719835219806194,0.06810431552609178,0.5017438963627305,0.152,0.052000000000000005,0.099,0.19899999999999998,0.073,0.157,0.24608230586064603,0.014919834763471668,0.0019506886444253938,0.38935818676890427,0.09891384776268479,0.011092524975781394,0.23768261122408646,0.125591795120277
12,12,"Idaho: Summary level: 040, state:16",196841,84.1,19.7,33725,43490,20.6,5.3,3.9,3.1,2.1,1.7,1.7,1541860,242272,193027,15216,100.5,11.5,13.5,19.3,6.8,9.5,22.1,7.6,14.3,21.4,21.8,71990,576709,193027,325,Idaho,16,"Idaho: Summary level: 040, state:16",1449223,8871,21791,18718,2095,34159,36593,1571450,52317,26303,9227,54718,31895,16260,,,,,,,553.0,165.0,109.0,558.0,220.0,0.0,306.0,341.0,161.0,441.0,354.0,171.0,,,,,,,249.0,39.0,0.0,327.0,105.0,15.0,415,310,0,566,213,259,1754,576,425,2095,1113,413,2010,1571450,196841,33725,43490,0.15712970049161404,0.07882835043802162,0.5012468827930174,0.193,0.068,0.095,0.221,0.076,0.14300000000000002,0.9222202424512393,0.005645104839479461,0.013866810907123994,0.011911292118743835,0.0013331636386776544,0.021737249037513125,0.023286137007222627,0.44628405667518456
13,13,"Illinois: Summary level: 040, state:17",1614822,78.9,20.1,34673,52972,23.3,5.2,3.8,2.9,2.2,1.8,1.9,12543457,1731711,1549783,129888,96.1,10.8,14.3,13.6,6.3,8.0,23.3,8.3,15.8,19.4,25.0,523580,4752857,1549783,20140,Illinois,17,"Illinois: Summary level: 040, state:17",9305662,1866145,29545,590174,4008,805013,242619,12843166,320379,185858,63642,370225,253987,150690,43443.0,20518.0,5487.0,61581.0,33601.0,15989.0,398.0,122.0,0.0,757.0,172.0,0.0,16234.0,6443.0,1473.0,18901.0,7555.0,2806.0,,,,,,,7606.0,3021.0,382.0,8542.0,3634.0,809.0,2743,1040,65,3999,1696,831,24259,11455,1608,28890,13880,4022,2010,12843166,1614822,34673,52972,0.13805691684517274,0.08381044313945887,0.49005609382967874,0.136,0.063,0.08,0.233,0.083,0.158,0.7245613737298109,0.14530256791822202,0.0023004452328966238,0.04595237654017709,0.000312072583971896,0.06268026123776645,0.01889090275715505,0.3529051499174522
14,14,"Indiana: Summary level: 040, state:18",842991,79.2,14.7,32172,44613,21.9,6.0,3.9,3.1,2.4,1.9,1.7,6294417,962775,806784,54788,97.1,11.2,14.7,15.8,6.2,8.7,23.9,7.9,14.6,19.4,21.8,286289,2470905,806784,3702,Indiana,18,"Indiana: Summary level: 040, state:18",5522578,587044,16320,102920,1201,131882,128676,6490621,195617,108077,30033,222352,150070,74335,11166.0,6402.0,1609.0,16765.0,9393.0,3633.0,500.0,80.0,0.0,461.0,180.0,96.0,1233.0,547.0,0.0,1715.0,944.0,99.0,,,,,,,974.0,428.0,0.0,971.0,611.0,258.0,1199,399,162,1890,561,231,3548,1582,541,3952,1947,905,2010,6490621,842991,32172,44613,0.15295697758823415,0.06790913057274314,0.4926433282597666,0.158,0.062,0.087,0.239,0.079,0.146,0.8508551030787347,0.09044496666805842,0.0025143973126762445,0.01585672618999014,0.00018503622380662806,0.020318857009213757,0.019824913517520127,0.39588441632235694
15,15,"Iowa: Summary level: 040, state:19",452823,83.8,15.2,32487,47961,26.7,6.6,4.1,3.3,2.7,2.3,2.5,2950251,370507,427908,28489,97.5,12.8,16.8,14.4,5.1,6.6,19.5,5.9,12.0,20.1,25.2,132295,1223439,428307,1237,Iowa,19,"Iowa: Summary level: 040, state:19",2791596,95190,9147,51756,498,46395,55301,3049883,103437,62064,24123,116099,87706,50750,1049.0,448.0,0.0,1376.0,856.0,534.0,218.0,59.0,0.0,55.0,68.0,0.0,343.0,192.0,0.0,891.0,455.0,34.0,,,,,,,252.0,0.0,52.0,187.0,0.0,0.0,565,246,0,581,146,37,1084,345,135,1100,423,277,2010,3049883,452823,32487,47961,0.12558490786038204,0.06657739514101162,0.4936708860759494,0.14400000000000002,0.051,0.066,0.195,0.059000000000000004,0.12,0.9153124890364647,0.031211033341278994,0.002999131442091385,0.016969831301725344,0.00016328495224243028,0.015212058954392677,0.01813217097180449,0.418759647809409
16,16,"Kansas: Summary level: 040, state:20",379035,84.0,20.7,34653,48257,28.2,7.3,3.8,2.9,2.3,2.0,2.1,2775355,377530,360497,27923,98.3,11.5,14.9,16.1,6.6,9.4,24.9,7.8,13.7,18.7,23.1,96281,1101658,360497,1531,Kansas,20,"Kansas: Summary level: 040, state:20",2436845,164819,25819,70972,888,70434,89392,2859169,83037,48608,20339,93596,68713,37723,4209.0,1400.0,691.0,4964.0,2617.0,1002.0,296.0,162.0,17.0,328.0,157.0,141.0,1163.0,311.0,51.0,1549.0,552.0,35.0,,,,,,,1005.0,341.0,0.0,786.0,926.0,227.0,1273,340,192,977,869,344,2912,1198,240,3110,1980,307,2010,2859169,379035,34653,48257,0.13602944488182592,0.07745695525898967,0.49571356530509325,0.161,0.066,0.094,0.249,0.078,0.13699999999999998,0.8522913475908559,0.05764577050184862,0.009030246200906627,0.024822597055298237,0.0003105797523686078,0.024634430493615453,0.03126502840510652,0.4009761631511602
17,17,"Kentucky: Summary level: 040, state:21",579521,67.3,13.7,27920,40062,18.8,5.1,4.2,3.3,2.4,1.8,1.6,4215643,800226,556359,62524,97.0,11.6,15.0,17.0,8.3,11.1,28.2,10.2,19.2,18.4,19.6,280171,1684348,556359,1393,Kentucky,21,"Kentucky: Summary level: 040, state:21",3837101,336561,9201,47895,2290,41764,71454,4346266,143971,71223,19457,162916,100555,46516,6312.0,3804.0,737.0,8285.0,5645.0,2532.0,261.0,0.0,41.0,308.0,30.0,0.0,667.0,316.0,92.0,1111.0,434.0,73.0,,,,,,,55.0,349.0,176.0,277.0,0.0,0.0,951,261,77,1384,477,228,1153,438,211,943,607,0,2010,4346266,579521,27920,40062,0.18982299971795524,0.11238067506771707,0.49238578680203043,0.17,0.083,0.111,0.282,0.102,0.192,0.8828500142421104,0.07743681587827345,0.002116989618214808,0.011019804126116533,0.0005268890583319107,0.009609167961648,0.016440319115304955,0.4049050854067411
18,18,"Louisiana: Summary level: 040, state:22",559589,72.3,17.2,29788,42505,23.4,6.2,3.9,3.0,2.2,1.7,1.5,4413890,825144,538561,61802,96.1,10.7,13.9,16.6,9.3,12.1,28.7,10.8,19.4,18.5,20.3,258527,1689822,538561,3554,Louisiana,22,"Louisiana: Summary level: 040, state:22",2855924,1455478,28913,71476,4388,58283,69766,4544228,108441,57911,16889,122382,80426,35587,32312.0,12847.0,3705.0,42087.0,23873.0,9975.0,737.0,147.0,34.0,1031.0,288.0,0.0,1933.0,326.0,147.0,1518.0,970.0,242.0,,,,,,,650.0,582.0,0.0,645.0,392.0,49.0,976,391,44,1134,665,253,3487,2147,295,3824,2573,795,2010,4544228,559589,29788,42505,0.18694258352609602,0.11475394616394428,0.49005609382967874,0.166,0.09300000000000001,0.121,0.287,0.10800000000000001,0.19399999999999998,0.6284728671184633,0.3202915874819661,0.00636257687774469,0.015728964303727718,0.0009656205630527341,0.012825720892525639,0.015352662762519838,0.3274564010371898
19,19,"Maine: Summary level: 040, state:23",210842,79.6,21.2,30644,45815,23.7,5.5,4.9,3.6,2.9,2.4,2.1,1293012,167242,203460,19248,95.6,14.3,17.4,17.8,6.1,9.8,21.5,6.7,14.3,21.3,22.1,88303,545417,203460,222,Maine,23,"Maine: Summary level: 040, state:23",1265687,15121,6876,13678,601,2034,23570,1327567,52895,29762,8555,58166,39792,19134,176.0,35.0,0.0,92.0,58.0,0.0,68.0,82.0,0.0,105.0,11.0,0.0,77.0,44.0,0.0,217.0,187.0,0.0,,,,,,,,,,,,,606,168,56,271,101,33,294,78,48,411,176,48,2010,1327567,210842,30644,45815,0.1293429604674976,0.09460336184016514,0.4887525562372188,0.17800000000000002,0.061,0.098,0.215,0.067,0.14300000000000002,0.953388416554494,0.011390008941168317,0.005179399608456673,0.010303058150737402,0.0004527078482667918,0.001532126062187445,0.017754282834689324,0.43260830384837934
20,20,"Maryland: Summary level: 040, state:24",710252,79.5,28.2,44712,68854,29.3,6.6,3.9,2.8,2.2,1.7,1.7,5643821,557140,687049,52908,93.7,10.7,13.7,12.5,6.0,8.4,22.0,7.8,15.5,17.4,19.6,178730,2127439,687049,10611,Maryland,24,"Maryland: Summary level: 040, state:24",3408003,1701903,18928,319965,2122,175162,159899,5785982,126778,70209,25458,142666,98411,52811,39435.0,17309.0,3395.0,53100.0,27829.0,11278.0,136.0,50.0,303.0,462.0,360.0,0.0,8832.0,3334.0,890.0,11113.0,4406.0,1375.0,,,,,,,2162.0,197.0,0.0,1312.0,301.0,117.0,1206,693,421,2524,950,277,4977,1762,322,5424,2674,969,2010,5785982,710252,44712,68854,0.09871680905542539,0.07700760789987322,0.4837377387712959,0.125,0.06,0.084,0.22,0.078,0.155,0.5890103011035983,0.2941424636302014,0.003271354802002495,0.05530003377127685,0.00036674846205881733,0.03027351277622364,0.02763558545463847,0.31319165591930753
21,21,"Massachusetts: Summary level: 040, state:25",906116,79.7,25.8,35683,62072,28.4,5.9,4.0,3.0,2.5,2.1,2.2,6333611,725143,863788,75304,93.6,11.9,15.6,13.9,6.0,8.2,20.5,7.7,14.8,22.4,28.3,288633,2520419,863788,2455,Massachusetts,25,"Massachusetts: Summary level: 040, state:25",5320148,443271,13481,353211,1083,245326,180734,6557254,188880,116490,39095,222924,162568,96947,8363.0,3753.0,1084.0,12438.0,6485.0,2987.0,775.0,360.0,41.0,469.0,136.0,56.0,6714.0,3780.0,977.0,7736.0,4180.0,1609.0,,,,,,,2544.0,1983.0,292.0,3226.0,1403.0,365.0,2430,594,180,2274,1549,429,6650,3020,925,10171,4517,1756,2010,6557254,906116,35683,62072,0.1144912436207402,0.08717879850148416,0.4834710743801653,0.139,0.06,0.08199999999999999,0.205,0.077,0.14800000000000002,0.8113377947537186,0.06760009601580173,0.0020558910787960936,0.05386568828964076,0.0001651605992386447,0.037412917053388506,0.027562452209415708,0.3801555209266805
22,22,"Michigan: Summary level: 040, state:26",1365505,79.8,18.3,33381,45413,17.7,3.8,4.2,3.1,2.5,2.0,1.9,9656449,1618257,1325714,106610,96.4,12.2,15.4,15.7,6.5,9.7,23.6,8.5,16.6,20.2,24.2,641615,3806621,1325714,3994,Michigan,26,"Michigan: Summary level: 040, state:26",7834808,1385311,57394,241095,2268,114906,241792,9877574,298956,166714,55202,332973,226183,116741,30963.0,16752.0,5004.0,41578.0,25601.0,13103.0,1635.0,668.0,157.0,1420.0,615.0,139.0,5231.0,2297.0,138.0,5519.0,2677.0,701.0,,,,,,,1346.0,571.0,0.0,877.0,826.0,104.0,3380,939,99,3703,1657,1036,5561,3243,707,6619,3214,818,2010,9877574,1365505,33381,45413,0.16758303181635403,0.08041704319332828,0.4908350305498982,0.157,0.065,0.09699999999999999,0.23600000000000002,0.085,0.166,0.7931915265833493,0.14024810140627647,0.005810536068876831,0.024408321314525205,0.00022961103607019296,0.011633018390953083,0.024478885199948893,0.38145008623183363
23,23,"Minnesota: Summary level: 040, state:27",686694,83.7,21.4,34397,55459,24.4,5.3,3.9,2.9,2.4,1.8,2.0,5189200,599516,656770,54448,98.5,11.4,14.5,15.0,4.8,6.6,18.5,6.9,12.2,20.2,24.5,158090,2091548,656770,2148,Minnesota,27,"Minnesota: Summary level: 040, state:27",4573199,273680,57270,209834,2078,66664,127859,5310584,161156,92990,32998,177028,122587,70612,2418.0,1561.0,136.0,4151.0,1506.0,394.0,1115.0,269.0,155.0,1184.0,409.0,12.0,3139.0,1395.0,331.0,4721.0,1118.0,860.0,,,,,,,260.0,63.0,0.0,531.0,24.0,43.0,1199,213,59,1048,545,392,1788,756,98,2001,890,454,2010,5310584,686694,34397,55459,0.11553148847606567,0.0829026904395755,0.49622166246851385,0.15,0.048,0.066,0.185,0.069,0.122,0.8611480394623265,0.05153482178231245,0.010784124683838915,0.03951241520706574,0.0003912940648335475,0.012553045013505106,0.024076259786117684,0.41815422881225117
