,Unnamed: 0,Unnamed: 0.1_x,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C03_014E,S1903_C03_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_033E,S0101_C03_030E,S0101_C05_030E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_013E,S2701_C04_013E,state,fips,Unnamed: 0.1_y,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65
0,0,"Mississippi: Summary level: 040, state:28",486804,386944,104972,36809,45792,22.2,6.6,162197,126867,90225,53094,54421,2877843,564192,473495,62566,93.1,211345,275459,15.3,8.7,10.5,28.5,10.1,17.4,39451,32231,148478,1100229,473495,1516,Mississippi,28,"Mississippi: Summary level: 040, state:28",1726970,1130608,14634,31154,175,28944,43664,2976149,93023,47776,12272,103993,59443,28274,36923.0,13023.0,4521.0,49497.0,21160.0,8804.0,507.0,342.0,0.0,566.0,476.0,22.0,643.0,190.0,0.0,1249.0,238.0,178.0,,,,,,,525.0,70.0,55.0,170.0,133.0,66.0,1069,234,172,899,234,57,1169,996,0,657,1401,150,2019,2976149,486804,36809,45792,0.19604683090773195,0.13213655899217522,0.48213360952874157,0.153,0.087,0.105,0.285,0.10099999999999999,0.174,0.5802700066428126,0.3798895821412167,0.004917092524601423,0.010467889880513375,5.880081944821983e-05,0.009725319532052999,0.014671308459354689,0.31444071946820484
1,1,"Missouri: Summary level: 040, state:29",1057943,927252,254218,43329,57409,24.0,6.9,338605,270645,199143,127889,121661,5953025,770175,1022093,91208,96.1,466798,591145,15.8,6.2,8.4,22.5,7.2,14.1,105711,91541,250422,2458337,1022181,5202,Missouri,29,"Missouri: Summary level: 040, state:29",5022939,703058,25516,127154,10214,76294,172253,6137428,254274,127300,41443,285851,168486,69991,21185.0,8623.0,3004.0,29858.0,15842.0,5639.0,1676.0,728.0,10.0,1314.0,227.0,36.0,2686.0,1197.0,573.0,5389.0,1832.0,329.0,,,,,,,1020.0,337.0,33.0,951.0,541.0,0.0,1776,549,26,2963,1185,442,3413,1199,566,5153,2727,521,2019,6137428,1057943,43329,57409,0.12937540158154887,0.08923649804861201,0.49005609382967874,0.158,0.062,0.084,0.225,0.07200000000000001,0.141,0.8184110673070217,0.1145525454636698,0.0041574418469756385,0.02071779905198073,0.0016642150425226984,0.012430940126711058,0.028065991161118305,0.39984857407251617
2,2,"Montana: Summary level: 040, state:30",207909,192170,62865,45579,57153,25.2,8.3,70563,55925,39674,20787,20960,1042682,131882,203200,17495,101.0,99184,108725,17.4,5.5,8.0,18.4,5.9,10.3,23164,18695,37993,437651,203200,502,Montana,30,"Montana: Summary level: 040, state:30",940423,7787,67603,8927,224,7297,36517,1068778,59256,27305,8232,59453,30459,12360,,,,,,,1923.0,364.0,48.0,2275.0,797.0,165.0,54.0,192.0,0.0,681.0,85.0,0.0,,,,,,,,,,,,,830,473,0,1612,358,83,1408,372,31,1360,770,137,2019,1068778,207909,45579,57153,0.12648343406714607,0.08609744094488189,0.5024875621890548,0.174,0.055,0.08,0.184,0.059000000000000004,0.10300000000000001,0.8799049007371035,0.007285890989522614,0.06325261186139684,0.008352529711502295,0.00020958515238899005,0.006827423468671698,0.03416705807941406,0.45593504850679867
3,3,"Nebraska: Summary level: 040, state:31",312295,285871,79215,47804,63229,31.5,8.6,99565,79500,52457,39385,41388,1877629,185761,300990,24363,99.9,140423,171872,15.3,5.4,5.9,18.4,5.7,11.6,29629,28795,58895,771444,300990,468,Nebraska,31,"Nebraska: Summary level: 040, state:31",1666763,94659,18964,47740,1850,51049,53383,1934408,80235,39029,14177,87878,48549,26243,1937.0,999.0,159.0,2341.0,1180.0,480.0,393.0,55.0,0.0,595.0,142.0,43.0,1003.0,257.0,112.0,1331.0,527.0,67.0,,,,,,,711.0,478.0,0.0,1099.0,117.0,86.0,684,83,15,762,246,6,3058,1610,178,3641,1104,413,2019,1934408,312295,47804,63229,0.09893381493362108,0.08094288846805542,0.49974987493746875,0.153,0.054000000000000006,0.059000000000000004,0.184,0.057,0.11599999999999999,0.8616398401991721,0.048934350974561724,0.009803516114490842,0.024679385114205483,0.0009563649447272757,0.026389985980206865,0.02759655667263576,0.4272915032261163
4,4,"Nevada: Summary level: 040, state:32",498219,441087,135789,50448,63276,22.7,6.6,166724,139119,95971,53613,42792,3037199,379564,493768,47148,100.6,234224,263995,14.0,6.2,8.2,22.3,7.8,13.2,53094,47443,120299,1143557,493768,6252,Nevada,32,"Nevada: Summary level: 040, state:32",1989116,296184,42426,261159,22587,324476,144208,3080156,114634,57293,14533,117421,60147,20513,9922.0,4304.0,938.0,11952.0,5406.0,1777.0,1239.0,600.0,184.0,2115.0,689.0,97.0,11592.0,5718.0,1203.0,18235.0,8618.0,1528.0,701.0,266.0,146.0,987.0,326.0,41.0,5429.0,1463.0,788.0,5981.0,2542.0,412.0,1688,1420,163,3947,792,469,17880,6409,2302,19724,8629,2764,2019,3080156,498219,50448,63276,0.12497172559321928,0.09548613923948089,0.5014955134596211,0.14,0.062,0.08199999999999999,0.223,0.078,0.132,0.6457841745677816,0.09615876598458001,0.01377397768164989,0.08478758868057332,0.007333070143200539,0.10534401504339391,0.04681840789882071,0.37425308950481617
5,5,"New Hampshire: Summary level: 040, state:33",253147,230226,87824,53807,77933,30.4,8.2,83687,68363,43087,29143,28867,1316495,95711,245447,15301,98.0,115047,138100,12.5,4.2,6.8,19.1,5.3,10.8,25576,23781,32684,541396,245447,470,New Hampshire,33,"New Hampshire: Summary level: 040, state:33",1258576,22000,1727,35807,713,10683,30205,1359711,70947,31459,10189,77182,39286,17689,808.0,62.0,123.0,411.0,131.0,308.0,,,,,,,608.0,0.0,94.0,909.0,790.0,346.0,,,,,,,,,,,,,326,65,0,474,385,0,482,0,296,1554,504,288,2019,1359711,253147,53807,77933,0.07270137752137304,0.0623393237643972,0.494949494949495,0.125,0.042,0.068,0.191,0.053,0.10800000000000001,0.925620223709303,0.016179908818859303,0.0012701228422804553,0.026334272503495227,0.0005243761358112129,0.007856816632357905,0.022214279357892965,0.4447810955689777
6,6,"New Jersey: Summary level: 040, state:34",1475075,1260887,475538,59947,85751,31.1,8.5,464475,372527,264771,179292,194010,8712974,798262,1436281,126901,95.7,637714,837361,10.2,5.1,6.9,19.6,7.4,13.0,79733,101964,244110,3286264,1436281,15078,New Jersey,34,"New Jersey: Summary level: 040, state:34",7144510,2253481,126708,309905,6878,351465,295137,10488084,302078,148031,56634,433330,240412,94944,37953.0,16299.0,5112.0,113431.0,48122.0,18653.0,4507.0,1419.0,374.0,5424.0,2616.0,267.0,6800.0,3606.0,946.0,10187.0,4561.0,1894.0,,,,,,,2791.0,1037.0,424.0,3080.0,774.0,443.0,3782,753,253,4348,1659,1064,43768,17694,5345,52302,25979,11362,2019,10488084,1475075,59947,85751,0.09161762677129531,0.08835388061249853,0.4890137966274911,0.102,0.051,0.069,0.196,0.07400000000000001,0.13,0.6812025914361479,0.21486107472060673,0.01208113893824649,0.029548294998400088,0.0006557918491118111,0.03351088721257381,0.02814022084491314,0.3435371082826297
7,7,"New Mexico: Summary level: 040, state:35",377730,315439,119489,43126,51945,23.9,6.2,124818,99193,70327,42894,40498,2053305,373230,373150,50190,97.8,172506,205224,17.3,8.8,10.0,23.1,8.2,14.3,36573,33375,130113,793420,373150,3312,New Mexico,35,"New Mexico: Summary level: 040, state:35",5964295,1203843,18440,856561,3254,571368,264429,8882190,88446,44213,13458,341983,203121,107172,2294.0,567.0,137.0,53781.0,29276.0,12259.0,438.0,191.0,75.0,444.0,179.0,177.0,29160.0,14909.0,3541.0,35089.0,17086.0,6019.0,,,,,,,12252.0,4350.0,649.0,13716.0,6504.0,1208.0,3935,1667,100,5906,2174,496,34041,17655,5000,39019,21133,8558,2019,8882190,377730,43126,51945,0.1817703653378334,0.13450355085086427,0.49443882709807885,0.17300000000000001,0.08800000000000001,0.1,0.231,0.08199999999999999,0.14300000000000002,0.6714892385774229,0.135534479672243,0.002076064574164705,0.09643578892142592,0.000366351091341212,0.06432737872078845,0.029770698442613815,0.38682921663622166
8,8,"New York: Summary level: 040, state:36",3295968,2706856,989246,49898,72108,27.5,7.5,1018302,845590,583528,408916,439632,18932499,2467006,3200428,384966,94.5,1421801,1874167,10.7,5.4,7.5,21.6,8.5,14.4,172240,199993,1049322,7446812,3200428,25381,New York,36,"New York: Summary level: 040, state:36",1549953,48337,199341,36549,924,189281,72444,2096829,635171,315570,123711,98505,53083,19850,101001.0,46214.0,14510.0,1196.0,521.0,474.0,6080.0,2632.0,430.0,7763.0,3726.0,1898.0,805.0,558.0,112.0,2064.0,354.0,325.0,,,,,,,6606.0,2505.0,1030.0,7139.0,3447.0,1920.0,1368,829,198,1711,752,2817,95145,43214,14015,127452,70778,27844,2019,2096829,3295968,49898,72108,0.1303053548292806,0.12028578677601871,0.48586118251928023,0.107,0.054000000000000006,0.075,0.21600000000000003,0.085,0.14400000000000002,0.739189032582056,0.023052428214222525,0.09506783814989204,0.017430605929238865,0.0004406654047611894,0.09027011740108516,0.03454931231874416,0.3259898154351013
9,9,"North Carolina: Summary level: 040, state:37",1750935,1505881,475408,43986,57341,24.2,6.6,562108,485382,319614,199537,184294,10199239,1386122,1711873,156614,94.4,765681,985254,13.6,6.2,8.4,22.1,7.2,13.6,162625,134114,468291,4046348,1711873,12024,North Carolina,37,"North Carolina: Summary level: 040, state:37",12293680,3084304,73560,1680219,8277,1664223,649298,19453561,378213,183986,55672,719967,425566,220992,81350.0,30056.0,9429.0,143914.0,84676.0,34169.0,2989.0,933.0,428.0,2972.0,1203.0,793.0,64505.0,28182.0,10201.0,72780.0,34861.0,16163.0,,,,,,,37701.0,13952.0,4181.0,51191.0,28770.0,9783.0,15229,5114,1724,15557,7050,960,11975,4726,1436,13056,6315,1949,2019,19453561,1750935,43986,57341,0.13590445326362094,0.09148692689235709,0.48559670781893005,0.136,0.062,0.084,0.221,0.07200000000000001,0.136,0.6319501092884743,0.15854701357761697,0.0037813128403586366,0.08637076779927336,0.0004254748012459004,0.08554850189124757,0.033376819801783336,0.35288060379168845
