,Unnamed: 0,Unnamed: 0.1_x,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_007E,S2301_C03_008E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_005E,S1701_C02_005E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_019E,S1810_C03_020E,S1810_C03_021E,S1810_C03_022E,S1810_C03_023E,S1810_C03_024E,S2101_C02_012E,S2101_C02_013E,S2201_C02_001E,S2201_C01_001E,S2701_C01_004E,S2701_C02_004E,state,fips,Unnamed: 0.1_y,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65
10,10,"Georgia: Summary level: 040, state:13",1248870,79.3,23.2,36859,49321,21.4,5.6,4.4,3.2,2.1,1.4,1.3,9823859,1797969,1217850,126710,95.1,10.9,13.7,14.6,7.7,10.3,24.7,8.8,15.8,23.3,16.8,561503,3587521,1217986,11168,Georgia,13,"Georgia: Summary level: 040, state:13",6043917,3163620,25301,371688,6638,282876,203303,10097343,265234,113273,34210,295290,154274,66406,75570.0,25239.0,6276.0,102031.0,47061.0,19819.0,985.0,280.0,0.0,433.0,561.0,94.0,9237.0,2709.0,646.0,11653.0,4119.0,916.0,,,,,,,1406.0,176.0,51.0,1772.0,594.0,62.0,2533,902,188,2801,1517,447,7702,2596,520,8716,4804,1582,2014,10097343,1248870,36859,49321,0.18302064392414427,0.10404401198834011,0.48744233726294206,0.146,0.077,0.10300000000000001,0.247,0.08800000000000001,0.158,0.5985650878651938,0.3133121257740774,0.002505708679996312,0.03681047578556062,0.0006574006647095182,0.0280148946113844,0.02013430661907791,0.33047234700168954
11,11,"Hawaii: Summary level: 040, state:15",228061,84.2,27.8,58150,69592,29.5,6.1,5.5,3.4,2.4,2.0,2.7,1379804,156729,223683,18340,102.1,14.2,18.0,16.4,5.3,12.2,22.9,9.3,17.5,21.0,19.8,52767,450769,223683,2474,Hawaii,15,"Hawaii: Summary level: 040, state:15",360711,30729,2191,534189,147612,13830,330299,1419561,21030,6585,3576,18359,8369,3447,295.0,391.0,79.0,429.0,258.0,0.0,,,,,,,27315.0,15546.0,8987.0,34369.0,21067.0,18565.0,3712.0,1715.0,458.0,4391.0,2443.0,686.0,141.0,63.0,0.0,315.0,117.0,0.0,8462,2136,948,7977,3425,2200,2159,564,224,2203,1186,231,2014,1419561,228061,58150,69592,0.11358787190064676,0.08199103195146704,0.5051954477981198,0.16399999999999998,0.053,0.122,0.22899999999999998,0.09300000000000001,0.175,0.2541003873732795,0.021646833070223824,0.0015434349069888508,0.3763057734045948,0.10398425992260987,0.009742448545712372,0.2326768627765908,0.13676604066455905
12,12,"Idaho: Summary level: 040, state:16",234979,88.8,23.1,36048,47861,19.6,6.0,4.9,3.7,2.5,1.6,1.6,1603083,237981,231333,21902,100.0,13.5,15.2,19.9,7.0,9.8,21.1,6.7,13.4,29.0,21.6,69813,591587,231333,1485,Idaho,16,"Idaho: Summary level: 040, state:16",1498107,11354,21550,24009,1984,36664,40796,1634464,66599,29565,10122,68004,35809,15549,70.0,235.0,0.0,237.0,68.0,54.0,510.0,261.0,88.0,878.0,222.0,124.0,566.0,113.0,103.0,932.0,494.0,97.0,,,,,,,272.0,138.0,61.0,647.0,185.0,0.0,1365,171,76,762,309,167,3420,495,296,2942,1075,306,2014,1634464,234979,36048,47861,0.14845207640527658,0.09467736985211794,0.5,0.19899999999999998,0.07,0.098,0.21100000000000002,0.067,0.134,0.9165738737592263,0.006946619809307516,0.01318475047477338,0.014689219218043347,0.0012138535935939856,0.022431818626779176,0.024959864518276326,0.45232127126253835
13,13,"Illinois: Summary level: 040, state:17",1787854,82.2,24.2,39898,57444,24.7,5.9,4.5,3.3,2.4,1.8,1.9,12571848,1804535,1723122,152223,96.4,12.2,15.5,13.4,6.4,8.1,23.4,8.2,15.4,26.4,26.1,652676,4772421,1723122,19378,Illinois,17,"Illinois: Summary level: 040, state:17",9290445,1837715,27995,663454,5825,763579,291567,12880580,379643,187269,70958,426644,259885,143239,50123.0,22412.0,6627.0,70118.0,37877.0,15840.0,854.0,615.0,0.0,1328.0,261.0,79.0,21406.0,8092.0,1646.0,24505.0,10861.0,3605.0,,,,,,,9219.0,3996.0,735.0,11464.0,4370.0,1326.0,3112,1790,628,4155,2244,532,32722,12438,4334,36873,17254,6255,2014,12880580,1787854,39898,57444,0.14353776787628994,0.08834139428316741,0.4908350305498982,0.134,0.064,0.081,0.23399999999999999,0.08199999999999999,0.154,0.7212753618237688,0.14267331129498828,0.0021734269730089794,0.05150808426328628,0.00045223118834710857,0.05928141434624838,0.022636170110352172,0.35677969230149664
14,14,"Indiana: Summary level: 040, state:18",941494,83.8,18.9,37521,49446,24.7,6.4,4.8,3.4,2.4,1.9,1.9,6391460,974218,905540,63169,96.8,12.6,15.9,16.2,6.9,9.2,24.0,7.8,14.9,26.0,23.0,319564,2502739,905540,3512,Indiana,18,"Indiana: Summary level: 040, state:18",5547390,612890,13063,130250,3216,143931,146115,6596855,229815,113038,35803,259378,146060,81957,14201.0,5902.0,1828.0,19463.0,9181.0,5516.0,370.0,226.0,152.0,636.0,239.0,87.0,2418.0,929.0,104.0,2677.0,820.0,226.0,,,,,,,1056.0,446.0,367.0,1864.0,719.0,134.0,1717,625,151,1727,1159,370,3935,2555,866,5177,2417,1639,2014,6596855,941494,37521,49446,0.15242495454872595,0.06975837621750558,0.49186991869918695,0.162,0.069,0.092,0.24,0.078,0.149,0.8409143447900552,0.09290639251582762,0.00198018601288038,0.019744256922427428,0.00048750503080634635,0.021818123939362014,0.02214919078864095,0.40218631239285646
15,15,"Iowa: Summary level: 040, state:19",490628,88.0,20.1,37099,53712,28.0,7.1,4.8,3.5,2.9,2.2,2.4,3004857,367816,467408,34445,98.9,13.9,17.7,14.7,4.6,6.3,18.7,5.8,11.1,26.3,25.9,148202,1241471,467408,1191,Iowa,19,"Iowa: Summary level: 040, state:19",2837758,97874,9617,68419,2576,30497,60385,3107126,119952,64656,24807,131675,88407,48917,1704.0,426.0,116.0,1684.0,1133.0,427.0,111.0,191.0,10.0,269.0,136.0,136.0,1218.0,294.0,37.0,938.0,666.0,236.0,,,,,,,427.0,189.0,0.0,317.0,106.0,0.0,434,56,108,275,324,154,1388,804,73,1695,876,535,2014,3107126,490628,37099,53712,0.12240715614753048,0.07369364666415637,0.4972347913524384,0.147,0.046,0.063,0.187,0.057999999999999996,0.111,0.9133063802369135,0.03149984905665235,0.0030951432288230346,0.022020027510953853,0.0008290619691637867,0.009815179686951865,0.01943435831054164,0.42683051110005954
16,16,"Kansas: Summary level: 040, state:20",417533,87.6,26.0,39009,52504,28.6,7.5,4.5,3.3,2.5,1.9,2.1,2821431,382712,399342,31571,99.0,12.7,16.0,15.7,6.2,7.7,22.3,7.8,13.3,24.3,24.9,105827,1109280,399342,2097,Kansas,20,"Kansas: Summary level: 040, state:20",2466138,171976,24500,76245,2471,63129,99562,2904021,98622,50479,20671,107825,68762,38362,3715.0,2149.0,451.0,4766.0,3456.0,1164.0,946.0,239.0,0.0,1126.0,151.0,358.0,1612.0,423.0,192.0,1660.0,1387.0,80.0,,,,,,,1591.0,133.0,34.0,1303.0,410.0,300.0,1444,718,215,2145,353,281,3918,1508,271,5259,2133,902,2014,2904021,417533,39009,52504,0.1356446427362569,0.07905754966920585,0.49748743718592964,0.157,0.062,0.077,0.223,0.078,0.133,0.8492149333630852,0.059219957431437306,0.00843657811014452,0.026254975428896692,0.0008508891636802902,0.021738479163890344,0.034284187338865665,0.40660738193148804
17,17,"Kentucky: Summary level: 040, state:21",653022,74.4,17.1,33041,42958,20.8,4.9,5.0,3.7,2.6,1.7,1.8,4275359,817542,631083,71071,97.1,13.2,16.4,18.3,8.8,11.1,28.6,9.6,18.2,24.3,21.1,299485,1712094,631083,1952,Kentucky,21,"Kentucky: Summary level: 040, state:21",3858261,350141,10526,54542,2650,43094,94243,4413457,168658,76057,23911,190638,102044,49436,8521.0,3726.0,1060.0,11318.0,5238.0,2960.0,526.0,9.0,74.0,202.0,230.0,37.0,924.0,334.0,341.0,1444.0,414.0,118.0,,,,,,,155.0,61.0,0.0,185.0,42.0,0.0,1416,554,81,1391,671,246,1283,416,32,2026,560,237,2014,4413457,653022,33041,42958,0.19122183657559516,0.1126175162379592,0.4926433282597666,0.183,0.08800000000000001,0.111,0.28600000000000003,0.096,0.182,0.8742038270679877,0.07933486153824541,0.0023849784873852856,0.012358112925989763,0.0006004363472896643,0.009764227905698412,0.02135355572740371,0.4113582697060742
18,18,"Louisiana: Summary level: 040, state:22",631170,77.4,20.3,32870,44555,23.7,6.8,4.6,3.4,2.4,1.6,1.6,4518525,896524,610302,78408,95.6,12.1,15.0,14.9,8.1,11.0,27.2,10.7,17.9,24.9,20.4,269670,1718194,610302,4362,Louisiana,22,"Louisiana: Summary level: 040, state:22",2919142,1502184,26009,78675,2816,42238,78612,4649676,127240,60305,19776,141203,80982,37730,39627.0,15217.0,4196.0,52545.0,26502.0,9397.0,1045.0,346.0,52.0,899.0,441.0,0.0,2245.0,508.0,140.0,3243.0,418.0,300.0,,,,,,,559.0,246.0,32.0,639.0,160.0,95.0,1607,423,301,1357,1051,183,3574,2083,509,3900,2277,1230,2014,4649676,631170,32870,44555,0.19841076457472295,0.1284740997080134,0.4887525562372188,0.149,0.081,0.11,0.272,0.107,0.179,0.6278162177321602,0.32307283346194443,0.005593723089522797,0.01692053381784021,0.0006056335968355644,0.009084073815035714,0.016906984486661007,0.3284709349303674
19,19,"Maine: Summary level: 040, state:23",242564,85.4,26.4,35498,49462,26.4,5.3,6.2,4.3,3.0,2.4,2.4,1294009,182791,235777,20914,94.9,17.0,19.5,15.6,5.5,7.1,19.8,7.0,12.1,28.4,22.9,92714,549841,235777,548,Maine,23,"Maine: Summary level: 040, state:23",1260278,16557,8322,14447,36,2947,27502,1330089,66508,30363,10991,70767,39575,20239,110.0,45.0,0.0,240.0,0.0,0.0,429.0,121.0,0.0,265.0,177.0,0.0,304.0,0.0,0.0,491.0,82.0,0.0,,,,,,,,,,,,,700,83,40,282,493,90,442,51,0,93,321,46,2014,1330089,242564,35498,49462,0.1412594502820305,0.08870246037569399,0.48691636736788096,0.156,0.055,0.071,0.198,0.07,0.121,0.9475140385342635,0.012448039191362382,0.006256724174096621,0.010861679180866845,2.7065857998976008e-05,0.0022156412089717305,0.02067681185243995,0.44467439521116076
20,20,"Maryland: Summary level: 040, state:24",822171,85.0,31.9,52458,73971,30.2,6.8,4.7,3.3,2.3,1.6,1.8,5835377,589818,798646,59123,94.0,12.2,15.2,11.9,5.5,8.1,20.8,7.3,14.6,21.1,20.6,250157,2165438,798646,9738,Maryland,24,"Maryland: Summary level: 040, state:24",3432582,1774618,14657,369996,2086,209461,173007,5976407,152585,71266,29541,169838,95646,56793,48722.0,18775.0,6070.0,67777.0,32618.0,12436.0,389.0,153.0,0.0,761.0,96.0,0.0,11806.0,4414.0,1746.0,14427.0,5813.0,1818.0,,,,,,,2811.0,1016.0,36.0,3423.0,883.0,145.0,2624,1205,302,3751,1309,1008,6316,2794,851,8606,4172,1523,2014,5976407,822171,52458,73971,0.10107624580211355,0.07402904415723612,0.4845360824742268,0.11900000000000001,0.055,0.081,0.20800000000000002,0.073,0.146,0.5743554614001356,0.2969372735156759,0.002452476881176265,0.06190943822935754,0.00034903914676493754,0.03504798116995713,0.02894832965693267,0.3081986594029709
21,21,"Massachusetts: Summary level: 040, state:25",1015577,83.0,30.0,41489,69160,30.2,6.7,4.8,3.6,2.5,2.0,2.2,6509672,757235,977029,90432,94.1,13.3,16.7,14.2,5.9,8.6,20.0,8.1,14.0,26.8,30.0,330851,2549336,977029,4194,Massachusetts,25,"Massachusetts: Summary level: 040, state:25",5347420,477527,15599,413079,1329,279928,210526,6745408,233668,112507,46645,268337,158914,94959,12355.0,4287.0,1224.0,14410.0,7810.0,3245.0,229.0,29.0,0.0,1034.0,324.0,83.0,9571.0,4546.0,1304.0,10690.0,5586.0,1984.0,,,,,,,2922.0,1533.0,223.0,5338.0,2822.0,706.0,2068,605,382,2784,1598,725,10620,3551,1239,14150,6619,1491,2014,6745408,1015577,41489,69160,0.11632460130095648,0.09255815334038191,0.48480164863472436,0.142,0.059000000000000004,0.086,0.2,0.081,0.14,0.7927496750381889,0.07079290088901961,0.0023125361727563405,0.06123854924713227,0.00019702292285359165,0.04149904646242303,0.03121026926762621,0.386794895906465
22,22,"Michigan: Summary level: 040, state:26",1531067,84.6,21.8,38373,49847,18.9,4.9,5.0,3.8,2.6,2.0,2.1,9686787,1568844,1491415,121503,96.4,13.8,17.0,15.1,6.2,8.8,22.7,8.0,15.1,27.7,24.2,619562,3834574,1491415,5141,Michigan,26,"Michigan: Summary level: 040, state:26",7816586,1375194,55729,281404,2260,121859,256845,9909877,358754,171652,62179,392573,225963,120406,39667.0,16921.0,5246.0,52538.0,27021.0,12835.0,1533.0,655.0,117.0,2374.0,857.0,103.0,6926.0,2460.0,352.0,8656.0,3419.0,939.0,,,,,,,1374.0,537.0,404.0,1537.0,599.0,155.0,3407,1218,401,4194,2398,585,7307,2866,978,8471,3969,1208,2014,9909877,1531067,38373,49847,0.1619571071398597,0.08146827006567589,0.4908350305498982,0.151,0.062,0.08800000000000001,0.22699999999999998,0.08,0.151,0.7887672066969146,0.13877003720631448,0.0056235814026753305,0.028396316119766167,0.00022805530280547377,0.012296721745385942,0.025918081526138014,0.38704054100832946
