,Unnamed: 0,Unnamed: 0.1_x,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C03_014E,S1903_C03_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_033E,S0101_C03_030E,S0101_C05_030E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_013E,S2701_C04_013E,state,fips,Unnamed: 0.1_y,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65
24,24,"Mississippi: Summary level: 040, state:28",465719,362816,92539,34224,43529,21.9,6.7,159420,120287,83652,53475,48885,2889851,571219,451487,61910,94.1,201149,264570,16.3,9.3,12.1,28.9,10.6,18.8,42738,32170,167167,1091980,451487,1777,Mississippi,28,"Mississippi: Summary level: 040, state:28",1735887,1134333,13746,27694,1095,30914,40431,2984100,90987,43955,11907,102688,58666,24904,33815.0,12335.0,3323.0,46275.0,19851.0,7944.0,424.0,39.0,0.0,383.0,79.0,89.0,1217.0,392.0,0.0,1599.0,429.0,284.0,,,,,,,37.0,58.0,157.0,194.0,39.0,40.0,1109,922,94,711,213,143,1429,427,303,1538,732,140,2017,2984100,465719,34224,43529,0.19766382419024373,0.13712465696686726,0.48480164863472436,0.163,0.09300000000000001,0.121,0.289,0.106,0.188,0.5817120739921584,0.3801256660299588,0.004606413994169096,0.009280520089809324,0.0003669448074796421,0.010359572400388727,0.013548808686035991,0.31531674679366745
25,25,"Missouri: Summary level: 040, state:29",1010269,869235,231248,40783,53578,24.0,6.8,332513,251174,186143,117341,123098,5928516,795732,974035,84328,96.5,445846,564423,16.2,6.8,8.4,23.6,7.5,13.6,117717,90740,263150,2385135,974035,4493,Missouri,29,"Missouri: Summary level: 040, state:29",5013597,698380,25567,124518,8956,81237,161277,6113532,243568,122553,36716,272473,151655,76353,22183.0,8032.0,2407.0,28436.0,13547.0,6052.0,1242.0,330.0,0.0,1061.0,188.0,288.0,2739.0,1331.0,252.0,4849.0,2344.0,495.0,,,,,,,529.0,381.0,0.0,725.0,804.0,103.0,2245,1287,46,3480,965,380,3934,2272,271,4880,2531,538,2017,6113532,1010269,40783,53578,0.13422111030821204,0.08657594439624859,0.4910941475826972,0.162,0.068,0.084,0.23600000000000002,0.075,0.136,0.8200819100971419,0.11423510991682059,0.004182034215245786,0.02036760419345151,0.0014649469406555818,0.013288063266864393,0.02638033136982026,0.3987423151655648
26,26,"Montana: Summary level: 040, state:30",190216,174344,59750,40452,53386,26.1,8.4,66401,47867,33895,21226,20827,1024513,127777,184979,13281,100.4,91640,98576,17.6,5.8,7.8,18.6,5.5,10.7,25180,19078,39709,423091,184979,1072,Montana,30,"Montana: Summary level: 040, state:30",930548,4635,64908,7366,1150,7788,34098,1050493,54997,24515,7920,53644,27566,12299,,,,,,,1539.0,672.0,228.0,1709.0,924.0,231.0,,,,,,,,,,,,,69.0,119.0,0.0,96.0,47.0,0.0,662,104,75,725,339,43,773,317,0,486,278,103,2017,1050493,190216,40452,53386,0.12471974489342741,0.07179733915741787,0.500998003992016,0.17600000000000002,0.057999999999999996,0.078,0.18600000000000003,0.055,0.107,0.8858202767652902,0.004412214074724915,0.061788131858089484,0.0070119458197246435,0.0010947240962100651,0.007413661966333902,0.032459045419626784,0.45964587626698067
27,27,"Nebraska: Summary level: 040, state:31",294905,266264,74600,42488,59970,32.6,9.6,97906,69940,51449,34765,40845,1865038,200909,282297,20191,99.8,132471,162434,16.1,6.6,7.0,19.9,6.0,11.2,32852,27717,62887,754490,282297,1860,Nebraska,31,"Nebraska: Summary level: 040, state:31",1677092,88952,15619,47118,1244,38823,51228,1920076,77065,37033,12796,82394,45653,27094,1688.0,599.0,323.0,2560.0,1323.0,328.0,267.0,135.0,24.0,220.0,89.0,36.0,785.0,381.0,106.0,837.0,522.0,76.0,,,,,,,234.0,0.0,14.0,358.0,58.0,0.0,819,54,41,595,200,7,3305,779,309,2841,890,278,2017,1920076,294905,42488,59970,0.10772381045319183,0.0715239623517076,0.49949949949949946,0.161,0.066,0.07,0.19899999999999998,0.06,0.11199999999999999,0.873450842570815,0.046327332876406974,0.00813457383978551,0.024539653638710135,0.0006478910209804195,0.020219512144310954,0.026680193908991102,0.4302877197741646
28,28,"Nevada: Summary level: 040, state:32",458679,399267,118951,45830,58003,22.8,6.9,158629,127966,83265,47576,41243,2954279,384120,454484,38589,101.0,217276,241403,14.7,7.1,8.2,20.8,6.9,12.4,56805,41017,133137,1094613,454484,5921,Nevada,32,"Nevada: Summary level: 040, state:32",1936859,274550,37910,255025,20761,333731,139203,2998039,109072,50448,13459,110844,52509,20495,8673.0,2971.0,1130.0,10475.0,4587.0,868.0,1101.0,363.0,57.0,1520.0,716.0,163.0,10822.0,5144.0,951.0,15953.0,6592.0,2062.0,1116.0,230.0,55.0,782.0,376.0,0.0,5172.0,2224.0,603.0,6551.0,2669.0,464.0,2480,607,598,2034,1405,338,14903,5974,1630,16797,8172,2319,2017,2998039,458679,45830,58003,0.13002157209931764,0.08490727946418355,0.5024875621890548,0.147,0.071,0.08199999999999999,0.20800000000000002,0.069,0.124,0.6460419627629927,0.09157652718993982,0.012644932237372496,0.08506393679335059,0.006924859883410456,0.11131643050674124,0.046431350626192656,0.37712430697721067
29,29,"New Hampshire: Summary level: 040, state:33",236321,212323,76301,49874,73381,29.8,8.2,84188,58916,35856,26836,30525,1298898,99966,227379,13126,98.3,108049,128272,15.8,5.2,7.0,19.6,5.8,10.3,26889,23996,36772,528700,227379,1003,New Hampshire,33,"New Hampshire: Summary level: 040, state:33",1249751,22409,1785,35663,560,4518,28109,1342795,66859,26893,11246,71495,34830,18733,590.0,29.0,0.0,397.0,175.0,8.0,,,,,,,865.0,18.0,126.0,819.0,413.0,200.0,,,,,,,,,,,,,1088,160,86,759,88,126,1087,22,0,1435,261,0,2017,1342795,236321,49874,73381,0.07696216331074496,0.05772740666464361,0.49571356530509325,0.158,0.052000000000000005,0.07,0.196,0.057999999999999996,0.10300000000000001,0.9307087083285237,0.01668832547038081,0.001329316835406745,0.026558782241518624,0.00041704057581388077,0.003364623788441274,0.020933202759914952,0.44430245301941
30,30,"New Jersey: Summary level: 040, state:34",1416472,1191439,432667,52620,80088,29.3,7.8,446574,354995,249178,173539,192186,8831200,882673,1377401,115486,95.4,607864,808608,10.7,5.2,7.2,20.3,7.6,13.4,97728,105502,286528,3218798,1377401,14432,New Jersey,34,"New Jersey: Summary level: 040, state:34",6112238,1217572,17843,886261,3771,538371,229588,9005644,288793,140785,54562,331704,194883,109318,35014.0,16467.0,4701.0,51633.0,26572.0,11484.0,354.0,119.0,38.0,275.0,354.0,341.0,28728.0,13958.0,2657.0,34153.0,15975.0,5050.0,,,,,,,10656.0,4354.0,1344.0,13079.0,5197.0,1844.0,3015,1946,277,4001,1944,561,37961,16938,5679,48206,23911,10126,2017,9005644,1416472,52620,80088,0.09994938400217411,0.08384341233961642,0.4882292732855681,0.107,0.052000000000000005,0.07200000000000001,0.203,0.076,0.134,0.6787119277644108,0.13520099173362837,0.0019813130521259778,0.09841172935550195,0.000418737405120611,0.05978151035062012,0.025493790338592108,0.34179284871144644
31,31,"New Mexico: Summary level: 040, state:35",349929,293000,106460,39573,46744,22.0,6.3,118751,93420,59705,40499,37554,2044187,401755,344841,42073,98.1,158842,191087,18.6,8.5,9.7,23.3,8.1,14.2,40366,31936,133515,767705,344841,3584,New Mexico,35,"New Mexico: Summary level: 040, state:35",1582020,44431,199887,29427,1684,161056,69565,2088070,83892,39434,12183,94272,45940,20735,1983.0,627.0,412.0,1952.0,605.0,224.0,4899.0,2360.0,584.0,7232.0,3080.0,1217.0,834.0,170.0,84.0,1650.0,452.0,180.0,,,,,,,5746.0,2623.0,474.0,5863.0,3448.0,1088.0,1697,628,105,1935,694,268,31129,15399,4145,37249,18533,7632,2017,2088070,349929,39573,46744,0.19653534632594769,0.12200695392949214,0.4952044422009086,0.18600000000000003,0.085,0.09699999999999999,0.233,0.081,0.142,0.757647013749539,0.021278501199672426,0.09572811256327614,0.01409291834086022,0.0008064863725832947,0.07713151379024649,0.03331545398382238,0.3872471272743899
32,32,"New York: Summary level: 040, state:36",3161049,2553137,900924,44994,64894,26.5,7.6,1011370,775030,548271,381396,444982,19337685,2722257,3066532,349858,94.4,1353360,1807689,11.4,5.6,8.1,22.0,8.9,15.2,191163,210652,1083022,7304332,3066532,21863,New York,36,"New York: Summary level: 040, state:36",12523357,3136984,76069,1734663,7397,1768858,602071,19849399,612705,292294,126624,697607,398530,232492,96528.0,43634.0,14275.0,137913.0,78371.0,34800.0,2944.0,671.0,91.0,3399.0,2012.0,820.0,60000.0,27907.0,8013.0,68656.0,34702.0,11845.0,220.0,0.0,178.0,427.0,41.0,195.0,36144.0,16086.0,2640.0,50628.0,26410.0,9407.0,7848,3417,1141,11381,5592,2461,90069,40322,11922,120474,63346,28206,2017,19849399,3161049,44994,64894,0.14077471010619938,0.11408914043616698,0.48559670781893005,0.114,0.055999999999999994,0.081,0.22,0.08900000000000001,0.152,0.6309186993520559,0.15803924340480033,0.003832307466840684,0.08739121018223273,0.00037265611921046075,0.08911393236641572,0.03033195110844414,0.32635463733716247
33,33,"North Carolina: Summary level: 040, state:37",1629998,1360355,424087,40070,52752,22.9,6.6,556975,430972,280661,182832,178558,10009042,1471339,1589261,144655,94.8,711245,918753,15.0,6.9,9.1,22.3,7.5,13.9,168211,130553,488137,3955069,1589261,7343,North Carolina,37,"North Carolina: Summary level: 040, state:37",7066745,2206579,119909,295672,8385,309141,266988,10273419,360201,165503,50697,410766,215913,96317,76660.0,27498.0,6372.0,101323.0,41182.0,21387.0,5067.0,1523.0,314.0,5858.0,1904.0,571.0,6143.0,2762.0,1003.0,9134.0,3053.0,689.0,313.0,0.0,57.0,129.0,0.0,0.0,2183.0,804.0,203.0,2885.0,510.0,329.0,2849,950,143,4436,1891,476,9659,2846,1177,12173,4550,1252,2017,10273419,1629998,40070,52752,0.1470009817123357,0.09102029182116719,0.48665297741273095,0.15,0.069,0.091,0.223,0.075,0.139,0.687866911687336,0.21478526282243526,0.011671771588406937,0.0287802921305945,0.0008161839792575383,0.0300913454420578,0.025988232349911943,0.35362067928917706
34,34,"North Dakota: Summary level: 040, state:38",112669,96587,24178,41237,61843,33.2,8.5,35023,26426,18662,15778,16780,729355,75279,106596,10515,105.8,51182,61487,15.3,5.6,6.7,16.5,4.2,9.3,10409,10198,19847,316306,106596,291,North Dakota,38,"North Dakota: Summary level: 040, state:38",654116,23294,41706,12699,540,8251,14787,755393,29675,13831,6365,29225,19757,9983,163.0,0.0,0.0,185.0,0.0,0.0,754.0,189.0,52.0,841.0,356.0,348.0,,,,,,,,,,,,,67.0,31.0,0.0,177.0,0.0,0.0,18,27,10,180,104,22,250,79,0,293,46,11,2017,755393,112669,41237,61843,0.10321311295596794,0.09864347630305077,0.5140913508260446,0.153,0.055999999999999994,0.067,0.165,0.042,0.09300000000000001,0.8659280665825604,0.030836928592136808,0.05521099613049102,0.01681111686234847,0.0007148596823110619,0.010922791182867726,0.01957524096728458,0.44263284488191074
35,35,"Ohio: Summary level: 040, state:39",1939616,1674389,437042,40297,54021,24.6,5.9,652136,466276,340194,232130,248880,11330762,1582931,1870188,144024,96.0,847873,1091743,14.2,5.8,8.0,21.5,7.2,13.5,203010,166725,617649,4667192,1870188,8848,Ohio,39,"Ohio: Summary level: 040, state:39",9480074,1441353,23720,257518,4216,110748,340980,11658609,465768,216539,78628,522534,293551,146621,43717.0,18893.0,6110.0,58565.0,31205.0,13798.0,466.0,264.0,124.0,1359.0,490.0,108.0,6320.0,2387.0,357.0,7999.0,3357.0,1224.0,,,,,,,1587.0,669.0,0.0,1618.0,1286.0,0.0,3600,1686,683,4758,1838,1227,6650,2948,875,7861,4494,1293,2017,11658609,1939616,40297,54021,0.1397020782891742,0.07701043959216934,0.4897959183673469,0.142,0.057999999999999996,0.08,0.215,0.07200000000000001,0.135,0.8131393719439429,0.12362992875050531,0.002034548032273833,0.022088226820197846,0.0003616211848257369,0.009499246436688974,0.02924705683156541,0.39231218962928743
36,36,"Oklahoma: Summary level: 040, state:40",601132,515851,143238,38364,50051,25.0,7.4,197015,154480,110174,71053,68410,3814990,603864,584281,53065,98.3,267149,333983,18.7,8.3,9.9,27.7,8.7,15.4,71284,56825,193761,1470364,584281,4057,Oklahoma,40,"Oklahoma: Summary level: 040, state:40",2837492,286716,302400,86704,7163,107507,302882,3930864,137052,68896,22164,153590,89038,38412,8327.0,2589.0,756.0,10806.0,4229.0,2329.0,8466.0,2882.0,623.0,10954.0,4870.0,1536.0,1748.0,910.0,39.0,2664.0,1356.0,353.0,0.0,32.0,0.0,9.0,0.0,0.0,1897.0,577.0,110.0,1767.0,600.0,185.0,7074,2152,855,7141,3096,1048,5093,1901,688,5092,2096,1264,2017,3930864,601132,38364,50051,0.1582871776859179,0.09082102618431885,0.49571356530509325,0.187,0.083,0.099,0.27699999999999997,0.087,0.154,0.7218494458215802,0.07293968959495928,0.07692965210701769,0.022057237289308407,0.0018222456945852109,0.02734945803263608,0.07705227145991314,0.37947073188584207
37,37,"Oregon: Summary level: 040, state:41",708868,648085,221582,46222,60212,22.4,5.9,248892,183646,121484,75801,79045,4064467,537974,697648,60907,98.3,325729,383139,16.7,5.6,8.8,21.3,7.6,12.7,84149,66733,246836,1603635,697648,2581,Oregon,41,"Oregon: Summary level: 040, state:41",3497242,77750,47692,181659,16144,123547,198742,4142776,190184,85465,27362,208937,100607,47678,2490.0,867.0,233.0,2431.0,1003.0,499.0,2259.0,491.0,14.0,1799.0,733.0,108.0,5311.0,1793.0,797.0,7486.0,3016.0,1615.0,541.0,172.0,0.0,144.0,50.0,0.0,1960.0,545.0,41.0,1049.0,672.0,158.0,3660,1091,453,4287,780,87,6746,3019,1403,7636,3335,1003,2017,4142776,708868,46222,60212,0.1323602824183343,0.08730333921977845,0.49571356530509325,0.16699999999999998,0.055999999999999994,0.08800000000000001,0.213,0.076,0.127,0.8441783963216934,0.018767608965582497,0.011512087547094025,0.04384958298493571,0.0038969039117731684,0.02982227376039641,0.04797314650852472,0.427457580254716
38,38,"Pennsylvania: Summary level: 040, state:42",2276543,1954783,547829,40083,59195,25.7,6.9,738330,540521,392826,274580,330286,12398112,1548720,2197058,185855,96.0,991667,1284876,14.2,5.5,8.2,21.4,7.4,14.4,215047,209711,646413,5008751,2197058,9709,Pennsylvania,42,"Pennsylvania: Summary level: 040, state:42",10339488,1437081,23523,444588,3425,243000,314432,12805537,537689,257460,103117,598502,344229,204422,40743.0,17380.0,4749.0,55913.0,31131.0,12750.0,737.0,57.0,66.0,1227.0,265.0,241.0,12585.0,4876.0,1559.0,15016.0,6518.0,1472.0,,,,,,,3577.0,1185.0,380.0,4535.0,984.0,289.0,3805,1473,229,4417,1848,994,15148,5573,1571,17059,7927,3022,2017,12805537,2276543,40083,59195,0.12491579363051407,0.08459266892362423,0.4897959183673469,0.142,0.055,0.08199999999999999,0.214,0.07400000000000001,0.14400000000000002,0.8074232263746534,0.11222340773370144,0.0018369397550450247,0.03471841907137514,0.00026746242660499124,0.018976166325551203,0.02455437831306879,0.3945745808447282
39,39,"Rhode Island: Summary level: 040, state:44",176572,144795,50127,39893,63870,30.1,7.8,59463,41622,27998,24130,23359,1018556,118367,170058,15281,93.9,76056,100516,13.3,4.8,8.7,18.9,6.5,13.1,14772,15142,63109,408748,170058,534,Rhode Island,44,"Rhode Island: Summary level: 040, state:44",866258,66660,5580,38058,1128,47303,34652,1059639,43617,19662,7409,48890,29228,14993,2094.0,348.0,62.0,1806.0,1188.0,141.0,,,,,,,605.0,41.0,268.0,947.0,215.0,0.0,,,,,,,867.0,156.0,78.0,1038.0,550.0,173.0,442,46,0,643,195,158,3232,441,244,2943,1588,267,2017,1059639,176572,39893,63870,0.1162105961773334,0.08985757800279905,0.4842702423929861,0.133,0.048,0.087,0.18899999999999997,0.065,0.131,0.8175029420396946,0.06290821685498552,0.005265944345196808,0.035916005356541235,0.0010645134805344085,0.04464067479585029,0.03270170312719709,0.40033527399587704
40,40,"South Carolina: Summary level: 040, state:45",865817,724506,236140,41256,50570,21.5,6.7,301278,236364,151400,93394,83381,4882720,751907,848343,77847,94.2,385573,480244,13.9,6.9,9.1,22.1,7.8,14.5,99224,72766,233897,1905100,848343,3244,South Carolina,45,"South Carolina: Summary level: 040, state:45",3380219,1357385,15007,76181,6389,81959,107229,5024369,193128,90202,22471,216036,107137,43109,50074.0,16997.0,5235.0,66239.0,26138.0,11847.0,669.0,290.0,117.0,630.0,209.0,0.0,2241.0,751.0,249.0,4175.0,1011.0,241.0,,,,,,,619.0,102.0,0.0,1003.0,229.0,0.0,1413,706,52,1194,978,60,3741,2472,210,5056,2517,390,2017,5024369,865817,41256,50570,0.15399347085231183,0.09176359090603682,0.48506694129763134,0.139,0.069,0.091,0.221,0.078,0.145,0.6727648785349961,0.2701602927651214,0.0029868427259223994,0.015162301972645719,0.0012716024639113886,0.016312297126266005,0.021341784411137002,0.35319357323776274
41,41,"South Dakota: Summary level: 040, state:46",141886,125550,36049,40239,56521,34.0,7.7,47375,34270,23052,17709,19480,838991,109099,135748,10854,101.7,65349,76537,15.6,5.0,5.9,16.4,4.8,10.1,17186,13772,30563,344260,135748,475,South Dakota,46,"South Dakota: Summary level: 040, state:46",736581,16987,76078,10775,944,5647,22654,869666,38211,16618,7378,37921,22447,11549,499.0,0.0,0.0,0.0,0.0,284.0,1380.0,585.0,28.0,1871.0,773.0,241.0,0.0,35.0,0.0,456.0,30.0,0.0,,,,,,,,,,,,,383,139,0,738,79,0,346,64,0,73,65,47,2017,869666,141886,40239,56521,0.13003595986130959,0.07995697910834781,0.5042141794744671,0.156,0.05,0.059000000000000004,0.16399999999999998,0.048,0.10099999999999999,0.8469699861786019,0.019532786150085205,0.08747956111886632,0.012389814020555018,0.0010854741935409685,0.00649329742682823,0.026049080911522353,0.43842944335593365
42,42,"Tennessee: Summary level: 040, state:47",1070400,880002,245230,39773,51340,23.0,6.5,363246,279404,193477,121240,113033,6555389,980284,1041259,95307,95.0,471577,598823,16.0,7.7,10.4,25.4,9.2,16.2,120177,90435,348689,2588655,1041259,3874,Tennessee,47,"Tennessee: Summary level: 040, state:47",5221591,1122675,14637,119115,6380,89260,142326,6715984,261550,119741,35609,292185,159159,64858,31776.0,11455.0,2779.0,43306.0,18733.0,8496.0,562.0,749.0,0.0,1157.0,499.0,116.0,3064.0,464.0,245.0,3409.0,1009.0,384.0,,,,,,,799.0,50.0,79.0,699.0,159.0,0.0,1360,1046,214,2705,1653,253,3633,639,235,3721,1844,444,2017,6715984,1070400,39773,51340,0.149538646753076,0.09153054139267944,0.48717948717948717,0.16,0.077,0.10400000000000001,0.254,0.092,0.162,0.7774871113451134,0.16716463291157335,0.002179427467367403,0.01773604582738732,0.0009499724835556487,0.013290680859275424,0.02119212910572747,0.38948056801195813
43,43,"Texas: Summary level: 040, state:48",3465492,2753752,935759,42937,59206,26.6,7.2,1188268,902080,597625,403104,374415,27676343,4076905,3369711,363865,98.7,1545061,1920431,15.6,7.9,9.6,24.4,8.6,15.4,339178,262975,1154985,9623874,3369711,62321,Texas,48,"Texas: Summary level: 040, state:48",20929140,3423231,135098,1360248,23905,1683894,749080,28304596,802252,366718,115202,892595,476388,206354,89532.0,32673.0,8228.0,118262.0,49972.0,20267.0,4689.0,1759.0,115.0,4447.0,1520.0,895.0,38185.0,14511.0,4737.0,45866.0,20105.0,5873.0,773.0,0.0,0.0,800.0,487.0,0.0,32852.0,12213.0,2606.0,34775.0,15485.0,6288.0,12529,3923,1564,12791,4975,2286,229586,92286,25455,262936,131903,48000,2017,28304596,3465492,42937,59206,0.14730649204629384,0.10798107018673114,0.4967287367891294,0.156,0.079,0.096,0.244,0.086,0.154,0.7394254982477051,0.12094258473076246,0.004773005769098418,0.04805749568020685,0.000844562487307715,0.05949189311870058,0.026464959966218914,0.37055979353003843
44,44,"Utah: Summary level: 040, state:49",335195,308272,107363,51687,68358,26.9,7.0,116073,85794,57647,38553,37128,3052633,296557,330135,21290,101.6,155251,179944,16.6,6.1,8.0,19.0,6.5,12.9,34103,30996,66759,975448,330135,3126,Utah,49,"Utah: Summary level: 040, state:49",2657013,37669,32694,75691,26547,179943,92276,3101833,90049,41590,14628,99329,49991,20523,874.0,255.0,123.0,298.0,126.0,44.0,403.0,425.0,30.0,580.0,435.0,128.0,1366.0,540.0,617.0,2829.0,996.0,367.0,515.0,103.0,0.0,852.0,415.0,65.0,2185.0,768.0,63.0,1801.0,187.0,274.0,330,198,189,456,171,77,5854,1978,436,7372,2211,770,2017,3101833,335195,51687,68358,0.0971479375345808,0.06448876974571009,0.503968253968254,0.166,0.061,0.08,0.19,0.065,0.129,0.8565944717204311,0.012144109628081202,0.010540219283243167,0.024402022932891617,0.008558487836063385,0.05801182720023934,0.029748861399050173,0.436363907576187
45,45,"Vermont: Summary level: 040, state:50",117150,105505,43581,42932,57513,32.7,9.5,39715,31246,19805,13089,13295,599862,67841,113727,8121,97.5,53742,63408,14.9,4.6,7.5,17.3,5.5,11.5,11767,8922,29506,256629,113727,443,Vermont,50,"Vermont: Summary level: 040, state:50",587265,8260,2355,11270,166,1392,12949,623657,33329,15226,3831,35747,17118,9141,,,,,,,,,,,,,0.0,88.0,0.0,520.0,24.0,0.0,,,,,,,,,,,,,179,124,224,251,97,58,21,204,0,549,22,81,2017,623657,117150,42932,57513,0.11309434503269085,0.07140784510274605,0.4936708860759494,0.149,0.046,0.075,0.17300000000000001,0.055,0.115,0.9416474119588171,0.0132444596949926,0.0037761141140081806,0.01807083060079499,0.00026617195028677624,0.002231996113248148,0.020763015567852202,0.4471702944942382
46,46,"Virginia: Summary level: 040, state:51",1271604,1071459,411531,52594,71535,27.7,7.3,443619,318660,219529,143449,146347,8221024,874483,1243963,88227,96.7,565285,706319,13.0,5.9,7.6,20.2,7.0,13.0,147237,110376,252049,3120880,1243963,11663,Virginia,51,"Virginia: Summary level: 040, state:51",5714699,1627641,26792,545776,4225,219501,331386,8470020,277618,124321,44102,306654,163695,73499,55046.0,21715.0,5427.0,68565.0,32765.0,15297.0,1263.0,713.0,444.0,885.0,493.0,123.0,15766.0,7330.0,1789.0,22054.0,8094.0,3521.0,,,,,,,2187.0,407.0,111.0,3120.0,597.0,622.0,5014,1007,883,3706,1814,529,10733,3913,1731,11715,6056,2065,2017,8470020,1271604,52594,71535,0.10637154203661248,0.07092413520337823,0.4916115912557194,0.13,0.059000000000000004,0.076,0.20199999999999999,0.07,0.13,0.6746972262167031,0.19216495356563504,0.00316315663953568,0.06443621148474266,0.0004988181846087731,0.025915050968002437,0.03912458294077228,0.3507703656169688
47,47,"Washington: Summary level: 040, state:53",1117759,1009399,363999,49257,70979,23.1,5.7,393043,290895,181954,124238,127629,7273713,802159,1097985,88239,99.8,508652,609107,16.5,6.0,9.3,21.2,7.8,13.5,136648,103126,348224,2840377,1097985,7572,Washington,53,"Washington: Summary level: 040, state:53",5582361,271584,93038,632156,48533,339986,438085,7405743,283788,120054,42772,307588,147140,72457,7590.0,2261.0,606.0,7590.0,2492.0,1424.0,2939.0,756.0,194.0,3010.0,1420.0,355.0,19119.0,8730.0,1725.0,27162.0,12948.0,4888.0,1502.0,411.0,217.0,1188.0,975.0,164.0,5363.0,1552.0,104.0,4493.0,2638.0,425.0,6107,2038,824,6499,2777,1474,12718,4107,787,12220,7053,2051,2017,7405743,1117759,49257,70979,0.11028191516492333,0.08036448585363189,0.49949949949949946,0.165,0.06,0.09300000000000001,0.212,0.078,0.135,0.7537881074187964,0.03667208003302302,0.012562952832686741,0.0853602400191311,0.006553427522397145,0.04590842539364382,0.05915476678032171,0.3995619807131949
48,48,"West Virginia: Summary level: 040, state:54",350572,282530,59775,33901,43469,18.8,5.9,121254,86330,64363,40293,38332,1762467,336301,341910,34792,97.7,158270,192302,20.2,9.2,10.7,27.9,9.3,16.6,39090,29943,120054,715308,341910,531,West Virginia,54,"West Virginia: Summary level: 040, state:54",1684321,71991,2438,13733,344,12506,30524,1815857,95887,44336,12832,103698,56306,24711,2478.0,1406.0,105.0,3048.0,1630.0,547.0,,,,,,,222.0,27.0,0.0,300.0,582.0,45.0,,,,,,,47.0,0.0,0.0,426.0,0.0,0.0,612,80,29,570,289,63,193,124,0,689,499,224,2017,1815857,350572,33901,43469,0.19081265067658004,0.10175777251323448,0.49418310571573093,0.20199999999999999,0.092,0.107,0.27899999999999997,0.09300000000000001,0.166,0.9275625778902193,0.03964574302932444,0.0013426167368906252,0.007562820200048792,0.00018944223030778305,0.006887106198340508,0.016809693714868516,0.4365864929315519
49,49,"Wisconsin: Summary level: 040, state:55",956184,853403,237589,39815,59305,23.5,6.2,323943,229783,159844,116201,126413,5645194,639564,928097,72473,98.8,432708,523476,13.5,4.5,6.8,18.6,6.9,11.6,97141,84600,248107,2350293,928097,3565,Wisconsin,55,"Wisconsin: Summary level: 040, state:55",4942176,370335,49261,159530,4177,126767,143237,5795483,251549,116271,41961,265761,145728,80051,8041.0,3135.0,761.0,11361.0,4527.0,2079.0,1455.0,500.0,253.0,2180.0,1240.0,203.0,2624.0,911.0,116.0,3536.0,1759.0,294.0,,,,,,,1829.0,752.0,123.0,1324.0,262.0,251.0,1914,332,85,2109,628,179,5238,1898,615,5124,2878,1123,2017,5795483,956184,39815,59305,0.11329353783058652,0.0780877429837614,0.4969818913480885,0.135,0.045,0.068,0.18600000000000003,0.069,0.11599999999999999,0.8527634366281465,0.0639006274369194,0.008499895522081594,0.027526609947781746,0.0007207337162407344,0.02187341417445276,0.02471528257437732,0.4285587292822302
