,Unnamed: 0,Unnamed: 0.1_x,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_011E,S2701_C04_011E,state,fips,Unnamed: 0.1_y,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65
19,19,"Maine: Summary level: 040, state:23",256652,225970,72236,37344,53079,26.4,5.8,6.9,4.5,3.0,2.2,2.6,1295971,161749,249483,22622,95.6,17.9,20.6,16.9,5.4,8.0,18.5,5.8,11.8,30038,27908,75618,531660,249483,241,Maine,23,"Maine: Summary level: 040, state:23",1257120,19963,7893,17499,214,2450,26340,1331479,71619,28843,13904,77088,39879,20804,225.0,0.0,0.0,33.0,4.0,0.0,342.0,152.0,0.0,345.0,119.0,28.0,432.0,57.0,0.0,544.0,157.0,238.0,,,,,,,,,,,,,468,55,181,552,285,17,294,192,0,323,379,84,2016,1331479,256652,37344,53079,0.12480911995715953,0.09067551696909208,0.4887525562372188,0.16899999999999998,0.054000000000000006,0.08,0.185,0.057999999999999996,0.11800000000000001,0.9441530808972579,0.014993101656128261,0.005927994358153602,0.013142527970775355,0.00016072352624412403,0.0018400590621406722,0.019782512529300123,0.4456072814550442
20,20,"Maryland: Summary level: 040, state:24",876448,754220,297955,55246,78945,30.9,8.7,5.1,3.5,2.5,1.7,1.8,5875026,567715,852181,69862,94.2,13.0,16.1,10.9,5.4,7.1,20.4,6.8,12.9,88786,72232,241614,2194657,852181,7975,Maryland,24,"Maryland: Summary level: 040, state:24",3397255,1793593,15234,376518,2480,230326,201041,6016447,161539,73476,30335,180857,96817,57282,56053.0,22315.0,5552.0,77712.0,36682.0,11882.0,782.0,87.0,126.0,764.0,61.0,267.0,13413.0,6185.0,1372.0,15302.0,7263.0,2343.0,,,,,,,3014.0,884.0,0.0,3272.0,1160.0,690.0,2283,741,155,3376,1922,450,7416,2891,906,9907,4157,2410,2016,6016447,876448,55246,78945,0.09663191277791792,0.08198023659293037,0.48506694129763134,0.109,0.054000000000000006,0.071,0.204,0.068,0.129,0.5646613358349205,0.29811498381021223,0.002532059203712756,0.06258145380487853,0.00041220341507205164,0.03828272733059894,0.033415236600604976,0.30275612472160357
21,21,"Massachusetts: Summary level: 040, state:25",1074425,915578,365971,45893,75297,31.2,7.8,5.1,3.9,2.6,1.9,2.3,6574249,686597,1036071,88013,94.3,14.0,17.4,13.7,5.2,7.9,19.5,7.5,13.3,87077,92960,308996,2579398,1036071,3489,Massachusetts,25,"Massachusetts: Summary level: 040, state:25",5350175,506677,12547,440845,3758,285412,212365,6811779,252310,115274,46835,290575,157737,96878,13058.0,5190.0,1671.0,16692.0,9389.0,2899.0,410.0,76.0,38.0,97.0,154.0,285.0,10640.0,5842.0,1099.0,12749.0,6280.0,1942.0,,,,,,,5293.0,1430.0,482.0,5777.0,2291.0,1164.0,2172,1266,222,3095,2000,577,12474,4856,1128,16320,7330,2265,2016,6811779,1074425,45893,75297,0.10443732812675638,0.08494881142315536,0.485331960885229,0.13699999999999998,0.052000000000000005,0.079,0.195,0.075,0.133,0.785429914857778,0.07438247776388518,0.001841956411093196,0.06471804208562844,0.0005516914157079964,0.04189977390634664,0.03117614355956058,0.3857123577727622
22,22,"Michigan: Summary level: 040, state:26",1609065,1397958,385035,40765,52492,20.7,5.4,5.6,3.9,2.7,1.9,2.1,9702321,1451936,1570916,127448,96.8,14.6,17.7,15.4,5.9,8.6,21.5,7.5,13.9,170769,138617,547147,3884153,1570923,4103,Michigan,26,"Michigan: Summary level: 040, state:26",7793481,1363336,51161,292514,2967,118621,306220,9928300,386364,175109,65353,419161,227433,120440,43669.0,15603.0,6485.0,56367.0,27100.0,14258.0,2133.0,558.0,158.0,2118.0,619.0,416.0,7465.0,2927.0,942.0,9254.0,3350.0,1295.0,,,,,,,1699.0,471.0,173.0,2078.0,753.0,328.0,4589,1270,163,5306,2864,560,8663,2913,1109,8216,3781,1752,2016,9928300,1609065,40765,52492,0.1496483161091042,0.08112973577199545,0.49186991869918695,0.154,0.059000000000000004,0.086,0.215,0.075,0.139,0.7849763806492551,0.13731817128813595,0.005153047349495885,0.029462647180282627,0.0002988427021745918,0.011947765478480707,0.030843145352175097,0.38955915391858004
23,23,"Minnesota: Summary level: 040, state:27",830335,746482,228449,43242,65599,27.0,6.1,5.1,3.5,2.4,1.9,2.2,5396363,533276,800451,57881,99.1,13.6,16.5,14.4,4.9,6.2,17.3,6.3,11.8,87607,83490,176238,2148725,800451,1421,Minnesota,27,"Minnesota: Summary level: 040, state:27",4596566,331308,63229,258899,1452,111852,156646,5519952,213389,100359,41568,228598,127426,76099,5249.0,1093.0,678.0,6283.0,2134.0,1332.0,1268.0,270.0,32.0,1645.0,799.0,239.0,4089.0,1611.0,461.0,5148.0,2432.0,578.0,,,,,,,1651.0,142.0,119.0,1044.0,352.0,127.0,1368,513,47,1379,680,38,3319,1435,241,2745,1847,618,2016,5519952,830335,43242,65599,0.0988213728394476,0.07231048496410149,0.4977398292315419,0.14400000000000002,0.049,0.062,0.17300000000000001,0.063,0.11800000000000001,0.8327184729142573,0.060020087131192446,0.011454628590973254,0.04690240060058493,0.0002630457656153532,0.02026321968017113,0.028378145317205658,0.4279188520296025
24,24,"Mississippi: Summary level: 040, state:28",449634,347554,91262,33026,41754,21.5,5.3,5.3,3.7,2.6,1.7,1.7,2892894,602768,436500,53605,93.1,13.6,16.4,15.2,8.6,12.3,28.6,11.4,18.8,43993,34458,171868,1091245,436500,1412,Mississippi,28,"Mississippi: Summary level: 040, state:28",1748734,1134958,13260,26708,631,30583,33852,2988726,90455,42161,11545,98533,54966,27209,34828.0,11215.0,2911.0,42609.0,18477.0,8975.0,37.0,0.0,0.0,227.0,204.0,7.0,521.0,61.0,0.0,802.0,570.0,28.0,,,,,,,778.0,130.0,94.0,422.0,44.0,0.0,309,211,0,588,494,214,1245,164,47,705,367,158,2016,2988726,449634,33026,41754,0.2083615922325533,0.12280641466208476,0.48213360952874157,0.152,0.086,0.12300000000000001,0.28600000000000003,0.114,0.188,0.5851101773799271,0.3797464203811256,0.004436673017198633,0.008936249090749705,0.00021112674765100581,0.010232788151205563,0.01132656523214239,0.32061854752976865
25,25,"Missouri: Summary level: 040, state:29",976979,832688,221748,39143,51746,24.6,6.3,5.3,3.9,2.7,2.0,2.1,5911040,826954,937554,77251,96.7,14.4,17.6,15.6,6.7,8.6,23.2,7.5,14.2,121363,95121,271761,2372190,937554,3123,Missouri,29,"Missouri: Summary level: 040, state:29",5011507,702946,30888,117335,9193,71031,150100,6093000,236113,111590,42447,262341,151123,73762,20259.0,7171.0,2518.0,26531.0,13485.0,5895.0,1329.0,446.0,206.0,705.0,487.0,86.0,2036.0,987.0,283.0,3866.0,1303.0,239.0,,,,,,,1020.0,253.0,82.0,840.0,414.0,86.0,2061,1182,213,3564,1047,583,4207,1517,480,3216,2532,1159,2016,6093000,976979,39143,51746,0.13989991608921612,0.08239632063859788,0.4916115912557194,0.156,0.067,0.086,0.23199999999999998,0.075,0.142,0.8225023797800755,0.11536944034137535,0.005069423929098966,0.019257344493681272,0.0015087805678647627,0.01165780403741999,0.02463482685048416,0.3993432816877333
26,26,"Montana: Summary level: 040, state:30",183881,166632,53347,37616,50027,25.2,6.9,6.2,4.3,3.0,2.0,2.1,1018105,135638,179446,15995,101.8,16.7,18.6,17.1,5.6,7.1,19.8,5.1,10.4,23797,19728,43952,416125,179446,362,Montana,30,"Montana: Summary level: 040, state:30",927374,3949,66231,8432,578,3738,32218,1042520,52750,23384,8404,51677,27121,12786,,,,,,,1583.0,307.0,144.0,1748.0,706.0,345.0,0.0,0.0,15.0,288.0,39.0,41.0,,,,,,,,,,,,,680,336,32,455,332,155,681,140,41,658,333,0,2016,1042520,183881,37616,50027,0.13322594427883175,0.08913545021900739,0.5044598612487611,0.171,0.055999999999999994,0.071,0.198,0.051,0.10400000000000001,0.8895503203775467,0.0037879369220734376,0.06352971645627901,0.00808809423320416,0.0005544258143728658,0.00358554272340099,0.03090396347312282,0.4597429859528717
27,27,"Nebraska: Summary level: 040, state:31",285290,257274,71144,40762,56927,31.2,8.8,4.9,3.4,2.4,2.0,2.2,1851069,211453,273174,21402,99.3,13.4,16.5,16.9,5.5,7.3,20.6,6.0,12.0,31951,29229,66941,747562,273174,1097,Nebraska,31,"Nebraska: Summary level: 040, state:31",1674863,89879,15865,41548,1227,38348,45386,1907116,72163,35000,14889,77800,46305,25575,1898.0,700.0,259.0,2266.0,1391.0,210.0,378.0,93.0,19.0,408.0,177.0,22.0,683.0,242.0,182.0,1272.0,176.0,133.0,,,,,,,560.0,101.0,21.0,592.0,281.0,276.0,367,88,0,395,310,0,1897,1303,413,1870,1050,397,2016,1907116,285290,40762,56927,0.11423291082072035,0.07834566979287927,0.4982438534872052,0.16899999999999998,0.055,0.073,0.20600000000000002,0.06,0.12,0.8782176857621665,0.04712822922150514,0.008318843741020474,0.021785774960726038,0.0006433798468472814,0.020107848709779583,0.023798237757954945,0.4278173087034246
28,28,"Nevada: Summary level: 040, state:32",441761,383737,112557,43947,55180,22.0,6.3,5.4,4.0,2.6,1.6,1.3,2896888,399420,437519,38138,100.4,14.1,15.9,15.0,7.6,8.5,22.2,7.4,12.9,60072,41050,138304,1055158,437519,6675,Nevada,32,"Nevada: Summary level: 040, state:32",1966690,260993,34267,244373,20240,274293,139202,2940058,108479,48701,12995,108996,50440,20644,8018.0,3658.0,704.0,9455.0,4182.0,1331.0,1333.0,354.0,85.0,1302.0,760.0,151.0,10334.0,4354.0,849.0,15435.0,7354.0,1719.0,613.0,129.0,4.0,297.0,247.0,123.0,3235.0,1151.0,157.0,3892.0,2841.0,335.0,2101,749,135,2438,1319,362,14579,5635,924,15402,7805,2078,2016,2940058,441761,43947,55180,0.1378789929054903,0.08716878581273042,0.500998003992016,0.15,0.076,0.085,0.222,0.07400000000000001,0.129,0.6689289803126333,0.0887713779796181,0.01165521224411219,0.08311842827590477,0.00688421793039457,0.0932950982599663,0.0473466849973708,0.38521960969845687
29,29,"New Hampshire: Summary level: 040, state:33",226932,202532,75656,48960,70936,32.0,7.3,6.1,4.0,2.7,2.0,2.2,1292255,94289,217958,10003,99.2,15.5,18.4,14.0,5.2,7.1,17.4,5.1,10.6,25229,23158,37102,520643,217958,54,New Hampshire,33,"New Hampshire: Summary level: 040, state:33",1247155,16671,1450,32679,66,8057,28717,1334795,64025,27148,9752,67681,32970,19156,420.0,187.0,28.0,433.0,76.0,31.0,,,,,,,402.0,570.0,79.0,384.0,801.0,46.0,,,,,,,,,,,,,387,49,165,1210,155,318,634,422,0,556,182,384,2016,1334795,226932,48960,70936,0.07296470123930648,0.04589416309564228,0.497991967871486,0.14,0.052000000000000005,0.071,0.174,0.051,0.106,0.9343419776070483,0.012489558321689848,0.0010863091336122776,0.02448241115676939,4.944579504717953e-05,0.0060361328893200825,0.02151416509651295,0.44473674933460244
30,30,"New Jersey: Summary level: 040, state:34",1372155,1139357,406458,49656,76126,29.4,7.7,5.1,3.7,2.6,1.8,2.2,8769487,915913,1332514,111129,95.5,13.4,17.2,11.3,5.9,8.0,21.2,8.4,14.3,96850,106804,300924,3194519,1332514,17240,New Jersey,34,"New Jersey: Summary level: 040, state:34",6090908,1194585,20185,854181,3754,543530,237326,8944469,280228,132566,58283,324307,182644,115408,33624.0,15055.0,4581.0,49101.0,26204.0,10966.0,678.0,264.0,32.0,887.0,244.0,60.0,28205.0,11679.0,2017.0,33342.0,12709.0,4050.0,,,,,,,9542.0,2652.0,958.0,11158.0,4640.0,1535.0,4606,1505,391,5150,2074,492,36576,15570,4296,45481,22563,8913,2016,8944469,1372155,49656,76126,0.10444316754218348,0.0833979980698139,0.4884910485933504,0.113,0.059000000000000004,0.08,0.212,0.084,0.14300000000000002,0.6809692112522275,0.13355572030044488,0.00225670187911658,0.09549823471913202,0.0004197007111322092,0.06076716236592692,0.026533268772019895,0.3433117978654015
31,31,"New Mexico: Summary level: 040, state:35",342061,281372,103161,39454,46748,22.7,5.9,5.8,4.0,2.9,1.9,1.9,2039449,404463,336655,38611,98.0,15.2,17.7,19.3,9.2,11.1,25.3,9.6,16.7,40381,30493,127832,758364,336655,2704,New Mexico,35,"New Mexico: Summary level: 040, state:35",1539634,41043,194133,32346,1428,206526,65905,2081015,79206,38803,12483,88827,45449,19933,1787.0,613.0,79.0,1327.0,292.0,200.0,5127.0,2040.0,850.0,6225.0,3959.0,1443.0,1086.0,160.0,55.0,1822.0,386.0,64.0,,,,,,,6848.0,2930.0,1346.0,7665.0,4229.0,1408.0,1248,1205,229,1612,481,644,29278,15909,4680,35292,18213,7839,2016,2081015,342061,39454,46748,0.19831974224410612,0.11469011302371865,0.494949494949495,0.193,0.092,0.111,0.253,0.096,0.16699999999999998,0.7398476224342448,0.019722587295142036,0.09328765049747359,0.015543376669557884,0.0006862036073742861,0.09924291751861472,0.031669641977592665,0.3814875124612277
32,32,"New York: Summary level: 040, state:36",3030781,2427804,849996,42434,62909,26.1,7.0,5.1,3.6,2.5,1.9,2.2,19230198,2832824,2935549,334989,94.3,13.5,17.1,11.5,6.3,8.4,22.3,8.9,15.4,196612,213041,1080612,7209054,2935549,24554,New York,36,"New York: Summary level: 040, state:36",12530463,3080534,73052,1668036,9236,1767107,616861,19745289,590280,280204,121670,672631,379659,235957,90895.0,39708.0,12713.0,135442.0,69307.0,35133.0,2237.0,725.0,158.0,3429.0,1885.0,740.0,56944.0,26616.0,5964.0,62704.0,29295.0,12989.0,167.0,0.0,66.0,236.0,139.0,191.0,33003.0,14188.0,3775.0,45577.0,21370.0,8477.0,9195,3944,1328,12297,7158,2385,84548,35356,12157,113093,59292,25064,2016,19745289,3030781,42434,62909,0.14731122373258976,0.11411460002881914,0.485331960885229,0.115,0.063,0.084,0.223,0.08900000000000001,0.154,0.6346051962065483,0.15601361924862178,0.0036997179428470257,0.08447766958488175,0.0004677571445016581,0.08949511957004022,0.031240920302559257,0.3273591856356497
33,33,"North Carolina: Summary level: 040, state:37",1568591,1289379,387364,38794,50584,22.2,6.0,5.4,3.9,2.7,1.8,1.6,9886033,1521880,1526653,142767,94.6,13.9,16.9,14.9,7.4,9.5,22.4,8.0,14.4,171764,128920,523899,3882423,1526653,6931,North Carolina,37,"North Carolina: Summary level: 040, state:37",6989065,2182212,120843,275428,6081,304293,268866,10146788,347988,160642,49205,393983,215667,88343,71992.0,24926.0,6355.0,95360.0,42687.0,18107.0,4546.0,1771.0,149.0,4721.0,2532.0,784.0,6473.0,1714.0,847.0,7549.0,2053.0,1093.0,,,,,,,2851.0,762.0,123.0,2601.0,1248.0,483.0,3173,1023,448,3589,2120,643,9670,4272,890,9761,5195,1464,2016,10146788,1568591,38794,50584,0.1539424357575986,0.09351633933840893,0.48612538540596095,0.149,0.07400000000000001,0.095,0.22399999999999998,0.08,0.14400000000000002,0.6887958041500424,0.21506431394841402,0.011909483079768692,0.027144353464367246,0.000599302951830668,0.029989096056801424,0.02649764634877559,0.3556280764074255
34,34,"North Dakota: Summary level: 040, state:38",109851,93406,23526,41084,60656,33.8,7.8,4.6,3.1,2.6,1.8,2.4,731759,78464,103900,8242,106.1,12.7,16.4,17.0,5.3,6.5,19.8,5.5,10.7,11291,10592,22783,315134,103900,277,North Dakota,38,"North Dakota: Summary level: 040, state:38",660919,19250,41649,9200,233,5114,21588,757953,28216,13660,6363,28450,18048,11402,91.0,0.0,0.0,185.0,0.0,0.0,697.0,225.0,97.0,924.0,774.0,11.0,,,,,,,,,,,,,,,,,,,22,25,57,80,86,0,139,194,0,458,74,47,2016,757953,109851,41084,60656,0.10722655956400946,0.07932627526467757,0.514798641436196,0.17,0.053,0.065,0.198,0.055,0.107,0.8719788694021925,0.025397353134033376,0.054949317437888626,0.01213795578353803,0.0003074069236483001,0.006747120204023204,0.028481977114675976,0.43913118678937835
35,35,"Ohio: Summary level: 040, state:39",1884914,1603835,404580,39423,52334,24.2,6.2,5.5,3.8,2.8,2.0,2.2,11287401,1645382,1815545,147084,96.1,14.4,17.9,14.4,6.4,8.1,22.3,8.1,14.3,207177,168816,640303,4624669,1815545,7530,Ohio,39,"Ohio: Summary level: 040, state:39",9476221,1443510,18081,239025,4031,109073,324432,11614373,450295,210194,77201,505585,281528,151823,42417.0,19130.0,5804.0,56341.0,30600.0,13935.0,291.0,377.0,250.0,712.0,86.0,166.0,5216.0,2479.0,464.0,7446.0,3148.0,809.0,,,,,,,1902.0,486.0,74.0,1579.0,534.0,163.0,3652,1187,449,4838,2610,589,6741,2193,969,7286,3189,1446,2016,11614373,1884914,39423,52334,0.14577155538285563,0.08101369010407343,0.49005609382967874,0.14400000000000002,0.064,0.081,0.223,0.081,0.14300000000000002,0.8159046553782973,0.12428651981471578,0.0015567779681262175,0.0205801036353835,0.00034706996236473546,0.009391208634336094,0.02793366460677645,0.3913653355007178
36,36,"Oklahoma: Summary level: 040, state:40",588292,501437,132255,37596,49176,24.2,7.3,5.0,3.7,2.6,1.9,1.7,3809431,620377,569171,48805,98.1,13.4,16.5,19.1,8.9,10.1,27.5,8.8,15.5,74907,55769,195296,1469342,569171,3296,Oklahoma,40,"Oklahoma: Summary level: 040, state:40",2841467,287373,297948,79246,6143,107778,303606,3923561,135342,67330,21251,150831,87938,38326,7890.0,2587.0,866.0,10154.0,4881.0,1207.0,8219.0,3074.0,663.0,10826.0,3460.0,1578.0,1685.0,835.0,173.0,2359.0,1210.0,53.0,,,,,,,1573.0,271.0,193.0,1106.0,558.0,84.0,6339,2082,590,6871,3878,1804,4765,1179,284,5068,2415,361,2016,3923561,588292,37596,49176,0.16285293000450723,0.08574751700279881,0.4952044422009086,0.191,0.08900000000000001,0.10099999999999999,0.275,0.08800000000000001,0.155,0.7242061484452517,0.07324290357662337,0.07593815923850808,0.020197468575103076,0.001565669553754867,0.027469434016700645,0.0773802165940583,0.38063240703596174
37,37,"Oregon: Summary level: 040, state:41",688888,621680,207969,42779,57532,22.0,5.6,6.2,4.0,2.8,1.7,2.2,4016520,536146,678708,50896,98.0,15.5,18.1,18.0,6.5,10.3,22.1,8.3,14.2,84704,70864,263647,1571678,678708,5213,Oregon,41,"Oregon: Summary level: 040, state:41",3455810,79575,45426,169459,14823,120779,207593,4093465,185273,79339,29968,201394,92268,54408,2578.0,489.0,0.0,1971.0,978.0,468.0,2143.0,496.0,290.0,1014.0,558.0,329.0,4601.0,1758.0,1122.0,6991.0,3228.0,908.0,280.0,195.0,0.0,499.0,160.0,0.0,1377.0,433.0,48.0,1752.0,645.0,65.0,2907,788,657,3867,2037,606,6938,2566,651,7847,2044,1456,2016,4093465,688888,42779,57532,0.1334852060988119,0.07498953894752972,0.494949494949495,0.18,0.065,0.10300000000000001,0.221,0.083,0.142,0.8442261018477012,0.019439521285756687,0.011097200049346946,0.04139744690622736,0.0036211375937011798,0.029505321286489562,0.05071327103077711,0.42761668079571713
38,38,"Pennsylvania: Summary level: 040, state:42",2221761,1884892,505519,39780,56907,25.0,6.2,5.7,4.0,2.9,2.2,2.6,12368256,1592045,2140291,167880,96.0,15.4,19.3,14.4,6.1,7.9,21.4,7.4,14.2,226436,218953,660314,4937771,2140291,9996,Pennsylvania,42,"Pennsylvania: Summary level: 040, state:42",10340877,1407047,23556,423180,3417,262396,323754,12784227,521579,250962,104002,580207,338084,204830,38930.0,15922.0,5387.0,56595.0,27482.0,13885.0,642.0,132.0,292.0,782.0,103.0,29.0,11582.0,4452.0,1280.0,13684.0,5520.0,2149.0,,,,,,,3017.0,1277.0,171.0,4622.0,1171.0,412.0,3148,1364,645,4440,2184,387,14620,5606,1211,16136,6353,2462,2016,12784227,2221761,39780,56907,0.1287202496455442,0.07843793203821349,0.4897959183673469,0.14400000000000002,0.061,0.079,0.214,0.07400000000000001,0.142,0.8088777678932015,0.11006117147325373,0.0018425830517558863,0.03310172762107556,0.0002672824880221542,0.020524979726971367,0.025324487745719784,0.3945262339198501
39,39,"Rhode Island: Summary level: 040, state:44",174055,140272,50166,41388,60596,25.4,7.2,5.3,3.9,2.5,2.1,2.6,1015892,129932,166515,15184,93.8,14.6,18.3,13.0,5.3,8.0,20.3,8.9,14.5,16046,16800,64966,408239,166515,327,Rhode Island,44,"Rhode Island: Summary level: 040, state:44",850105,67526,5304,36875,1437,62292,32887,1056426,41389,19640,7260,47776,25529,18966,1580.0,848.0,0.0,1911.0,924.0,603.0,,,,,,,622.0,456.0,82.0,645.0,590.0,59.0,,,,,,,1275.0,393.0,229.0,756.0,520.0,420.0,412,95,0,382,145,0,2472,847,161,3022,1317,583,2016,1056426,174055,41388,60596,0.12789942237954427,0.09118698015193827,0.4840041279669762,0.13,0.053,0.08,0.203,0.08900000000000001,0.145,0.8046990513296719,0.0639192901348509,0.005020701875947771,0.03490542640942196,0.0013602467186532706,0.058964849407341355,0.031130434124112812,0.392341501249605
40,40,"South Carolina: Summary level: 040, state:45",830147,681664,210478,40099,49501,21.7,7.0,6.1,4.3,2.8,1.8,1.8,4820419,735960,812298,70138,94.1,15.3,18.1,14.6,6.9,9.4,23.4,7.7,14.3,98727,69838,261992,1877887,812298,2682,South Carolina,45,"South Carolina: Summary level: 040, state:45",3342552,1337644,16010,76870,2561,77386,108096,4961119,187359,82079,24029,207328,98598,46150,47167.0,16866.0,3699.0,59994.0,27217.0,11677.0,879.0,189.0,0.0,784.0,270.0,0.0,2148.0,589.0,55.0,3942.0,1280.0,397.0,,,,,,,377.0,64.0,114.0,1141.0,173.0,193.0,1144,188,110,2294,866,468,3140,1280,379,4630,1776,894,2016,4961119,830147,40099,49501,0.15267552467949363,0.08634515904261736,0.48480164863472436,0.146,0.069,0.094,0.23399999999999999,0.077,0.14300000000000002,0.6737496117307405,0.26962546151382377,0.003227094532503655,0.015494488239447593,0.0005162141847434016,0.0155984970326251,0.02178863276611587,0.3535120888228229
41,41,"South Dakota: Summary level: 040, state:46",137569,120212,33957,39528,54467,33.1,8.9,5.5,3.4,2.6,2.0,2.4,837292,110962,130874,14320,101.4,14.3,17.5,16.2,5.4,5.6,18.8,5.8,11.8,16327,12685,31549,334003,130874,228,South Dakota,46,"South Dakota: Summary level: 040, state:46",732939,14524,77378,12953,218,5894,21548,865454,36386,17201,6563,36554,20923,13674,43.0,6.0,0.0,42.0,11.0,46.0,1186.0,316.0,59.0,1966.0,1108.0,70.0,120.0,0.0,42.0,448.0,100.0,50.0,,,,,,,,,,,,,74,94,0,186,11,47,93,16,42,730,148,16,2016,865454,137569,39528,54467,0.13252485393387253,0.10941821905038433,0.5034756703078451,0.162,0.054000000000000006,0.055999999999999994,0.188,0.057999999999999996,0.11800000000000001,0.846883832069642,0.016781943349964298,0.089407409290384,0.014966711113473391,0.0002518909150572994,0.006810298409851939,0.02489791485162701,0.43723513291511895
42,42,"Tennessee: Summary level: 040, state:47",1045255,832994,218007,38150,48547,22.8,6.8,5.5,3.9,2.8,1.8,1.6,6489032,1023177,1016427,90587,95.4,14.2,17.2,16.3,7.5,10.1,24.9,8.8,15.9,113308,87737,373125,2556332,1016427,4488,Tennessee,47,"Tennessee: Summary level: 040, state:47",5177478,1114434,19053,116375,4798,79206,139850,6651194,255376,118652,31957,285490,154652,64695,31330.0,11589.0,3125.0,41419.0,17733.0,8122.0,613.0,56.0,0.0,647.0,217.0,10.0,3262.0,467.0,256.0,3445.0,1908.0,357.0,,,,,,,405.0,122.0,0.0,896.0,389.0,124.0,1911,1012,103,3190,1026,180,2885,1437,301,4193,1499,869,2016,6651194,1045255,38150,48547,0.15767790943240842,0.08912297685913499,0.4882292732855681,0.163,0.075,0.10099999999999999,0.249,0.08800000000000001,0.159,0.7784283543676519,0.16755397602295166,0.0028645984465345622,0.017496858458797022,0.0007213742374677388,0.011908538527067471,0.021026299939529654,0.3884076134531765
43,43,"Texas: Summary level: 040, state:48",3352843,2623005,865086,42188,56565,26.7,6.8,4.2,3.0,2.1,1.4,1.3,27236443,4261337,3260107,341443,98.6,10.8,13.3,16.2,8.0,9.9,25.7,9.3,16.1,355425,268699,1175141,9535612,3260107,58085,Texas,48,"Texas: Summary level: 040, state:48",20702709,3362283,135275,1300300,25228,1622087,714714,27862596,775633,354406,115539,865323,459090,207827,84411.0,31045.0,8047.0,112012.0,49429.0,20485.0,4967.0,1384.0,808.0,4138.0,1737.0,572.0,35764.0,14413.0,2919.0,44105.0,17081.0,5106.0,335.0,40.0,0.0,308.0,173.0,214.0,28419.0,11598.0,2849.0,31411.0,17179.0,7623.0,10216,4496,1017,14665,3567,2492,214113,89556,25145,251528,123227,49758,2016,27862596,3352843,42188,56565,0.15645717761309727,0.10473367898660994,0.49647532729103727,0.162,0.08,0.099,0.257,0.09300000000000001,0.161,0.7430287185013198,0.12067371611747879,0.0048550752413737755,0.046668300398139496,0.0009054432688181675,0.05821736782889864,0.025651378643971295,0.37149905319157506
44,44,"Utah: Summary level: 040, state:49",319490,292712,100887,49308,65977,26.3,5.9,3.7,2.5,1.8,1.3,1.2,3004148,306902,315960,21093,101.7,9.6,11.4,15.4,6.0,8.2,20.1,6.0,13.0,33590,28732,68003,943147,315960,2354,Utah,49,"Utah: Summary level: 040, state:49",2633283,32800,31702,70150,29463,164775,89044,3051217,85754,39056,15089,92955,49799,19168,463.0,48.0,82.0,312.0,0.0,112.0,802.0,339.0,149.0,625.0,401.0,47.0,1661.0,438.0,222.0,2534.0,1163.0,67.0,151.0,33.0,0.0,653.0,0.0,483.0,1273.0,579.0,171.0,1455.0,574.0,122.0,894,301,74,759,660,22,4672,1666,718,5795,3067,519,2016,3051217,319490,49308,65977,0.10215941424989715,0.06675845043676415,0.5042141794744671,0.154,0.06,0.08199999999999999,0.201,0.06,0.13,0.8630271134435866,0.010749809010634118,0.010389952599241548,0.022990826283414128,0.009656147039033933,0.054003042064854775,0.02918310955923489,0.4378822498356756
