County,state,value,range,year
Jefferson,OR,8.3,3.3 - 8.7 (576),2013-2015
Clay,NC,8.3,3.3 - 8.7 (576),2013-2015
Tompkins,NY,8.3,3.3 - 8.7 (576),2013-2015
San Juan,NM,8.3,3.3 - 8.7 (576),2013-2015
Thayer,NE,8.3,3.3 - 8.7 (576),2013-2015
Hubbard,MN,8.3,3.3 - 8.7 (576),2013-2015
Marquette,MI,8.3,3.3 - 8.7 (576),2013-2015
Cass,NE,8.3,3.3 - 8.7 (576),2013-2015
Phelps,NE,8.3,3.3 - 8.7 (576),2013-2015
Bonneville,ID,8.3,3.3 - 8.7 (576),2013-2015
Lamar,GA,8.3,3.3 - 8.7 (576),2013-2015
San Benito,CA,8.3,3.3 - 8.7 (576),2013-2015
Jefferson,CO,8.3,3.3 - 8.7 (576),2013-2015
Howard,AR,8.3,3.3 - 8.7 (576),2013-2015
Carroll,AR,8.3,3.3 - 8.7 (576),2013-2015
Chicot,AR,8.3,3.3 - 8.7 (576),2013-2015
Coconino,AZ,8.3,3.3 - 8.7 (576),2013-2015
Chickasaw,IA,8.3,3.3 - 8.7 (576),2013-2015
Randolph,IL,8.3,3.3 - 8.7 (576),2013-2015
Boone,IN,8.4,3.3 - 8.7 (576),2013-2015
Fountain,IN,8.4,3.3 - 8.7 (576),2013-2015
Fayette,IL,8.4,3.3 - 8.7 (576),2013-2015
Jackson,IA,8.4,3.3 - 8.7 (576),2013-2015
Morris,KS,8.4,3.3 - 8.7 (576),2013-2015
Juneau,AK,8.4,3.3 - 8.7 (576),2013-2015
Pima,AZ,8.4,3.3 - 8.7 (576),2013-2015
Fremont,CO,8.4,3.3 - 8.7 (576),2013-2015
Palm Beach,FL,8.4,3.3 - 8.7 (576),2013-2015
Holt,NE,8.4,3.3 - 8.7 (576),2013-2015
Sullivan,MO,8.4,3.3 - 8.7 (576),2013-2015
Humboldt,NV,8.4,3.3 - 8.7 (576),2013-2015
Herkimer,NY,8.4,3.3 - 8.7 (576),2013-2015
Chatham,NC,8.4,3.3 - 8.7 (576),2013-2015
Jackson,NC,8.4,3.3 - 8.7 (576),2013-2015
Douglas,OR,8.4,3.3 - 8.7 (576),2013-2015
Gonzales,TX,8.4,3.3 - 8.7 (576),2013-2015
Frio,TX,8.4,3.3 - 8.7 (576),2013-2015
Reeves,TX,8.4,3.3 - 8.7 (576),2013-2015
Presidio,TX,8.4,3.3 - 8.7 (576),2013-2015
Windham,VT,8.4,3.3 - 8.7 (576),2013-2015
Arlington,VA,8.4,3.3 - 8.7 (576),2013-2015
Utah,UT,8.4,3.3 - 8.7 (576),2013-2015
Summers,WV,8.4,3.3 - 8.7 (576),2013-2015
Waushara,WI,8.4,3.3 - 8.7 (576),2013-2015
Sauk,WI,8.5,3.3 - 8.7 (576),2013-2015
Juneau,WI,8.5,3.3 - 8.7 (576),2013-2015
Mason,WA,8.5,3.3 - 8.7 (576),2013-2015
Juana Diaz,PR,8.5,3.3 - 8.7 (576),2013-2015
Duchesne,UT,8.5,3.3 - 8.7 (576),2013-2015
Chittenden,VT,8.5,3.3 - 8.7 (576),2013-2015
Lavaca,TX,8.5,3.3 - 8.7 (576),2013-2015
Hughes,SD,8.5,3.3 - 8.7 (576),2013-2015
Abbeville,SC,8.5,3.3 - 8.7 (576),2013-2015
Curry,OR,8.5,3.3 - 8.7 (576),2013-2015
Stutsman,ND,8.5,3.3 - 8.7 (576),2013-2015
Washington,NY,8.5,3.3 - 8.7 (576),2013-2015
Delaware,NY,8.5,3.3 - 8.7 (576),2013-2015
Androscoggin,ME,8.5,3.3 - 8.7 (576),2013-2015
McLeod,MN,8.5,3.3 - 8.7 (576),2013-2015
Waseca,MN,8.5,3.3 - 8.7 (576),2013-2015
Bradford,FL,8.5,3.3 - 8.7 (576),2013-2015
Greene,GA,8.5,3.3 - 8.7 (576),2013-2015
Jefferson,ID,8.5,3.3 - 8.7 (576),2013-2015
Broomfield,CO,8.5,3.3 - 8.7 (576),2013-2015
Delta,CO,8.5,3.3 - 8.7 (576),2013-2015
Denver,CO,8.5,3.3 - 8.7 (576),2013-2015
Orange,CA,8.5,3.3 - 8.7 (576),2013-2015
Baca,CO,8.5,3.3 - 8.7 (576),2013-2015
Tuolumne,CA,8.5,3.3 - 8.7 (576),2013-2015
Yolo,CA,8.5,3.3 - 8.7 (576),2013-2015
Winnebago,IA,8.5,3.3 - 8.7 (576),2013-2015
Van Buren,IA,8.5,3.3 - 8.7 (576),2013-2015
Grant,KS,8.5,3.3 - 8.7 (576),2013-2015
Poweshiek,IA,8.6,3.3 - 8.7 (576),2013-2015
Stafford,KS,8.6,3.3 - 8.7 (576),2013-2015
Cumberland,KY,8.6,3.3 - 8.7 (576),2013-2015
Humboldt,IA,8.6,3.3 - 8.7 (576),2013-2015
Putnam,IN,8.6,3.3 - 8.7 (576),2013-2015
Ripley,IN,8.6,3.3 - 8.7 (576),2013-2015
Brown,IN,8.6,3.3 - 8.7 (576),2013-2015
Santa Cruz,CA,8.6,3.3 - 8.7 (576),2013-2015
La Plata,CO,8.6,3.3 - 8.7 (576),2013-2015
Greenlee,AZ,8.6,3.3 - 8.7 (576),2013-2015
Canyon,ID,8.6,3.3 - 8.7 (576),2013-2015
Ada,ID,8.6,3.3 - 8.7 (576),2013-2015
Bannock,ID,8.6,3.3 - 8.7 (576),2013-2015
Olmsted,MN,8.6,3.3 - 8.7 (576),2013-2015
Fillmore,MN,8.6,3.3 - 8.7 (576),2013-2015
Franklin,MA,8.6,3.3 - 8.7 (576),2013-2015
Gallatin,MT,8.6,3.3 - 8.7 (576),2013-2015
Broadwater,MT,8.6,3.3 - 8.7 (576),2013-2015
Madison,MO,8.6,3.3 - 8.7 (576),2013-2015
Richardson,NE,8.6,3.3 - 8.7 (576),2013-2015
Yancey,NC,8.6,3.3 - 8.7 (576),2013-2015
Deschutes,OR,8.6,3.3 - 8.7 (576),2013-2015
Uvalde,TX,8.6,3.3 - 8.7 (576),2013-2015
Pend Oreille,WA,8.6,3.3 - 8.7 (576),2013-2015
Falls Church,VA,8.6,3.3 - 8.7 (576),2013-2015
Sweetwater,WY,8.6,3.3 - 8.7 (576),2013-2015
Rockbridge,VA,8.7,3.3 - 8.7 (576),2013-2015
Pacific,WA,8.7,3.3 - 8.7 (576),2013-2015
Mayaguez,PR,8.7,3.3 - 8.7 (576),2013-2015
Washington,UT,8.7,3.3 - 8.7 (576),2013-2015
Jackson,TX,8.7,3.3 - 8.7 (576),2013-2015
Clackamas,OR,8.7,3.3 - 8.7 (576),2013-2015
Logan,OK,8.7,3.3 - 8.7 (576),2013-2015
Mercer,ND,8.7,3.3 - 8.7 (576),2013-2015
Buncombe,NC,8.7,3.3 - 8.7 (576),2013-2015
Saline,NE,8.7,3.3 - 8.7 (576),2013-2015
Douglas,NV,8.7,3.3 - 8.7 (576),2013-2015
Montgomery,NY,8.7,3.3 - 8.7 (576),2013-2015
Linn,MO,8.7,3.3 - 8.7 (576),2013-2015
Lewis and Clark,MT,8.7,3.3 - 8.7 (576),2013-2015
Knox,NE,8.7,3.3 - 8.7 (576),2013-2015
Pierce,NE,8.7,3.3 - 8.7 (576),2013-2015
Itasca,MN,8.7,3.3 - 8.7 (576),2013-2015
Otter Tail,MN,8.7,3.3 - 8.7 (576),2013-2015
Ventura,CA,8.7,3.3 - 8.7 (576),2013-2015
Solano,CA,8.7,3.3 - 8.7 (576),2013-2015
McDonough,IL,8.7,3.3 - 8.7 (576),2013-2015
Appanoose,IA,8.7,3.3 - 8.7 (576),2013-2015
Greene,IN,8.7,3.3 - 8.7 (576),2013-2015
Jay,IN,8.7,3.3 - 8.7 (576),2013-2015
Jasper,IA,8.7,3.3 - 8.7 (576),2013-2015
Madison,KY,8.7,3.3 - 8.7 (576),2013-2015
Rice,KS,8.7,3.3 - 8.7 (576),2013-2015
Wright,IA,8.7,3.3 - 8.7 (576),2013-2015
Story,IA,8.8,8.8 - 10.5 (562),2013-2015
Osborne,KS,8.8,8.8 - 10.5 (562),2013-2015
Hamilton,IN,8.8,8.8 - 10.5 (562),2013-2015
Monroe,IL,8.8,8.8 - 10.5 (562),2013-2015
Santa Barbara,CA,8.8,8.8 - 10.5 (562),2013-2015
San Diego,CA,8.8,8.8 - 10.5 (562),2013-2015
Graham,AZ,8.8,8.8 - 10.5 (562),2013-2015
Clark,AR,8.8,8.8 - 10.5 (562),2013-2015
Clay,AR,8.8,8.8 - 10.5 (562),2013-2015
Hawaii,HI,8.8,8.8 - 10.5 (562),2013-2015
Jeff Davis,GA,8.8,8.8 - 10.5 (562),2013-2015
Winona,MN,8.8,8.8 - 10.5 (562),2013-2015
Franklin,MS,8.8,8.8 - 10.5 (562),2013-2015
Goodhue,MN,8.8,8.8 - 10.5 (562),2013-2015
Montgomery,MD,8.8,8.8 - 10.5 (562),2013-2015
Jefferson,MT,8.8,8.8 - 10.5 (562),2013-2015
Socorro,NM,8.8,8.8 - 10.5 (562),2013-2015
Morris,NJ,8.8,8.8 - 10.5 (562),2013-2015
Schoharie,NY,8.8,8.8 - 10.5 (562),2013-2015
Polk,NC,8.8,8.8 - 10.5 (562),2013-2015
Rolette,ND,8.8,8.8 - 10.5 (562),2013-2015
Nelson,ND,8.8,8.8 - 10.5 (562),2013-2015
Wasco,OR,8.8,8.8 - 10.5 (562),2013-2015
Kimble,TX,8.8,8.8 - 10.5 (562),2013-2015
Dawson,TX,8.8,8.8 - 10.5 (562),2013-2015
Mitchell,TX,8.8,8.8 - 10.5 (562),2013-2015
Tooele,UT,8.8,8.8 - 10.5 (562),2013-2015
Turner,SD,8.8,8.8 - 10.5 (562),2013-2015
Grant,WA,8.8,8.8 - 10.5 (562),2013-2015
Crook,WY,8.8,8.8 - 10.5 (562),2013-2015
Columbia,WI,8.8,8.8 - 10.5 (562),2013-2015
Adams,WA,8.9,8.8 - 10.5 (562),2013-2015
Fairfax City,VA,8.9,8.8 - 10.5 (562),2013-2015
Pennington,SD,8.9,8.8 - 10.5 (562),2013-2015
Bristol,RI,8.9,8.8 - 10.5 (562),2013-2015
Oconee,SC,8.9,8.8 - 10.5 (562),2013-2015
Westchester,NY,8.9,8.8 - 10.5 (562),2013-2015
Hunterdon,NJ,8.9,8.8 - 10.5 (562),2013-2015
Curry,NM,8.9,8.8 - 10.5 (562),2013-2015
Warren,MO,8.9,8.8 - 10.5 (562),2013-2015
Cedar,MO,8.9,8.8 - 10.5 (562),2013-2015
Hancock,ME,8.9,8.8 - 10.5 (562),2013-2015
Dukes,MA,8.9,8.8 - 10.5 (562),2013-2015
Dukes,MA,8.9,8.8 - 10.5 (562),2013-2015
Putnam,GA,8.9,8.8 - 10.5 (562),2013-2015
Jerome,ID,8.9,8.8 - 10.5 (562),2013-2015
Kootenai,ID,8.9,8.8 - 10.5 (562),2013-2015
Yavapai,AZ,8.9,8.8 - 10.5 (562),2013-2015
El Paso,CO,8.9,8.8 - 10.5 (562),2013-2015
Wayne,IL,8.9,8.8 - 10.5 (562),2013-2015
Wabash,IN,8.9,8.8 - 10.5 (562),2013-2015
Gray,KS,8.9,8.8 - 10.5 (562),2013-2015
Coffey,KS,8.9,8.8 - 10.5 (562),2013-2015
Ford,KS,8.9,8.8 - 10.5 (562),2013-2015
Green,KY,9.0,8.8 - 10.5 (562),2013-2015
Palo Alto,IA,9.0,8.8 - 10.5 (562),2013-2015
White,IN,9.0,8.8 - 10.5 (562),2013-2015
San Francisco,CA,9.0,8.8 - 10.5 (562),2013-2015
El Dorado,CA,9.0,8.8 - 10.5 (562),2013-2015
Colusa,CA,9.0,8.8 - 10.5 (562),2013-2015
Cochise,AZ,9.0,8.8 - 10.5 (562),2013-2015
Fairbanks North Star,AK,9.0,8.8 - 10.5 (562),2013-2015
Morgan,GA,9.0,8.8 - 10.5 (562),2013-2015
Evans,GA,9.0,8.8 - 10.5 (562),2013-2015
Hampshire,MA,9.0,8.8 - 10.5 (562),2013-2015
Middlesex,MA,9.0,8.8 - 10.5 (562),2013-2015
Leelanau,MI,9.0,8.8 - 10.5 (562),2013-2015
Andrew,MO,9.0,8.8 - 10.5 (562),2013-2015
Webster,MO,9.0,8.8 - 10.5 (562),2013-2015
Nassau,NY,9.0,8.8 - 10.5 (562),2013-2015
Essex,NY,9.0,8.8 - 10.5 (562),2013-2015
Strafford,NH,9.0,8.8 - 10.5 (562),2013-2015
Putnam,NY,9.0,8.8 - 10.5 (562),2013-2015
Queens,NY,9.0,8.8 - 10.5 (562),2013-2015
Kingfisher,OK,9.0,8.8 - 10.5 (562),2013-2015
Ransom,ND,9.0,8.8 - 10.5 (562),2013-2015
Hocking,OH,9.0,8.8 - 10.5 (562),2013-2015
Ward,TX,9.0,8.8 - 10.5 (562),2013-2015
Alexandria,VA,9.0,8.8 - 10.5 (562),2013-2015
Sheboygan,WI,9.1,8.8 - 10.5 (562),2013-2015
Sublette,WY,9.1,8.8 - 10.5 (562),2013-2015
Jack,TX,9.1,8.8 - 10.5 (562),2013-2015
Aransas,TX,9.1,8.8 - 10.5 (562),2013-2015
Traill,ND,9.1,8.8 - 10.5 (562),2013-2015
Washoe,NV,9.1,8.8 - 10.5 (562),2013-2015
Sagadahoc,ME,9.1,8.8 - 10.5 (562),2013-2015
Murray,MN,9.1,8.8 - 10.5 (562),2013-2015
Renville,MN,9.1,8.8 - 10.5 (562),2013-2015
Crow Wing,MN,9.1,8.8 - 10.5 (562),2013-2015
Chippewa,MN,9.1,8.8 - 10.5 (562),2013-2015
Hartford,CT,9.1,8.8 - 10.5 (562),2013-2015
Weld,CO,9.1,8.8 - 10.5 (562),2013-2015
Broward,FL,9.1,8.8 - 10.5 (562),2013-2015
Contra Costa,CA,9.1,8.8 - 10.5 (562),2013-2015
Stone,AR,9.1,8.8 - 10.5 (562),2013-2015
Linn,IA,9.1,8.8 - 10.5 (562),2013-2015
Blackford,IN,9.1,8.8 - 10.5 (562),2013-2015
Union,IL,9.1,8.8 - 10.5 (562),2013-2015
Knox,KY,9.1,8.8 - 10.5 (562),2013-2015
Pottawattamie,IA,9.1,8.8 - 10.5 (562),2013-2015
Greenwood,KS,9.2,8.8 - 10.5 (562),2013-2015
Marion,KS,9.2,8.8 - 10.5 (562),2013-2015
Jones,IA,9.2,8.8 - 10.5 (562),2013-2015
Grundy,IA,9.2,8.8 - 10.5 (562),2013-2015
Adams,IA,9.2,8.8 - 10.5 (562),2013-2015
Tipton,IN,9.2,8.8 - 10.5 (562),2013-2015
Logan,CO,9.2,8.8 - 10.5 (562),2013-2015
Indian River,FL,9.2,8.8 - 10.5 (562),2013-2015
Otero,CO,9.2,8.8 - 10.5 (562),2013-2015
Fairfield,CT,9.2,8.8 - 10.5 (562),2013-2015
Sarasota,FL,9.2,8.8 - 10.5 (562),2013-2015
Clay,MN,9.2,8.8 - 10.5 (562),2013-2015
Martin,MN,9.2,8.8 - 10.5 (562),2013-2015
Morrison,MN,9.2,8.8 - 10.5 (562),2013-2015
Polk,MN,9.2,8.8 - 10.5 (562),2013-2015
Norfolk,MA,9.2,8.8 - 10.5 (562),2013-2015
Hill,MT,9.2,8.8 - 10.5 (562),2013-2015
Pondera,MT,9.2,8.8 - 10.5 (562),2013-2015
Howard,NE,9.2,8.8 - 10.5 (562),2013-2015
Warren,NY,9.2,8.8 - 10.5 (562),2013-2015
Swain,NC,9.2,8.8 - 10.5 (562),2013-2015
Putnam,OH,9.2,8.8 - 10.5 (562),2013-2015
Noble,OK,9.2,8.8 - 10.5 (562),2013-2015
Okfuskee,OK,9.2,8.8 - 10.5 (562),2013-2015
Lane,OR,9.2,8.8 - 10.5 (562),2013-2015
Klamath,OR,9.2,8.8 - 10.5 (562),2013-2015
Bexar,TX,9.2,8.8 - 10.5 (562),2013-2015
Johnson,TN,9.2,8.8 - 10.5 (562),2013-2015
Val Verde,TX,9.2,8.8 - 10.5 (562),2013-2015
Aguadilla,PR,9.2,8.8 - 10.5 (562),2013-2015
Monroe,WV,9.2,8.8 - 10.5 (562),2013-2015
Charlottesville,VA,9.2,8.8 - 10.5 (562),2013-2015
Thurston,WA,9.2,8.8 - 10.5 (562),2013-2015
Vega Baja,PR,9.2,8.8 - 10.5 (562),2013-2015
Toa Baja,PR,9.3,8.8 - 10.5 (562),2013-2015
Cidra,PR,9.3,8.8 - 10.5 (562),2013-2015
Whatcom,WA,9.3,8.8 - 10.5 (562),2013-2015
Williamsburg,VA,9.3,8.8 - 10.5 (562),2013-2015
Portage,WI,9.3,8.8 - 10.5 (562),2013-2015
Winnebago,WI,9.3,8.8 - 10.5 (562),2013-2015
Wood,WI,9.3,8.8 - 10.5 (562),2013-2015
Bath,VA,9.3,8.8 - 10.5 (562),2013-2015
Buchanan,VA,9.3,8.8 - 10.5 (562),2013-2015
Kerr,TX,9.3,8.8 - 10.5 (562),2013-2015
Goliad,TX,9.3,8.8 - 10.5 (562),2013-2015
Lake,SD,9.3,8.8 - 10.5 (562),2013-2015
Hanson,SD,9.3,8.8 - 10.5 (562),2013-2015
Brule,SD,9.3,8.8 - 10.5 (562),2013-2015
Edmunds,SD,9.3,8.8 - 10.5 (562),2013-2015
Yankton,SD,9.3,8.8 - 10.5 (562),2013-2015
Washington,OR,9.3,8.8 - 10.5 (562),2013-2015
Multnomah,OR,9.3,8.8 - 10.5 (562),2013-2015
Hughes,OK,9.3,8.8 - 10.5 (562),2013-2015
Holmes,OH,9.3,8.8 - 10.5 (562),2013-2015
Madison,NY,9.3,8.8 - 10.5 (562),2013-2015
Jefferson,NY,9.3,8.8 - 10.5 (562),2013-2015
Teton,MT,9.3,8.8 - 10.5 (562),2013-2015
Penobscot,ME,9.3,8.8 - 10.5 (562),2013-2015
Isanti,MN,9.3,8.8 - 10.5 (562),2013-2015
Chisago,MN,9.3,8.8 - 10.5 (562),2013-2015
Monroe,FL,9.3,8.8 - 10.5 (562),2013-2015
Collier,FL,9.3,8.8 - 10.5 (562),2013-2015
San Luis Obispo,CA,9.3,8.8 - 10.5 (562),2013-2015
Placer,CA,9.3,8.8 - 10.5 (562),2013-2015
Napa,CA,9.3,8.8 - 10.5 (562),2013-2015
Madera,CA,9.3,8.8 - 10.5 (562),2013-2015
Apache,AZ,9.3,8.8 - 10.5 (562),2013-2015
Montgomery,IN,9.3,8.8 - 10.5 (562),2013-2015
Cedar,IA,9.3,8.8 - 10.5 (562),2013-2015
Macoupin,IL,9.3,8.8 - 10.5 (562),2013-2015
Harvey,KS,9.3,8.8 - 10.5 (562),2013-2015
Barton,KS,9.3,8.8 - 10.5 (562),2013-2015
Bourbon,KS,9.3,8.8 - 10.5 (562),2013-2015
Polk,IA,9.4,8.8 - 10.5 (562),2013-2015
Kingman,KS,9.4,8.8 - 10.5 (562),2013-2015
Ottawa,KS,9.4,8.8 - 10.5 (562),2013-2015
Franklin,IN,9.4,8.8 - 10.5 (562),2013-2015
Livingston,IL,9.4,8.8 - 10.5 (562),2013-2015
Jersey,IL,9.4,8.8 - 10.5 (562),2013-2015
Butler,IA,9.4,8.8 - 10.5 (562),2013-2015
Randolph,IN,9.4,8.8 - 10.5 (562),2013-2015
Scott,IN,9.4,8.8 - 10.5 (562),2013-2015
Gila,AZ,9.4,8.8 - 10.5 (562),2013-2015
Los Angeles,CA,9.4,8.8 - 10.5 (562),2013-2015
Adams,CO,9.4,8.8 - 10.5 (562),2013-2015
Wakulla,FL,9.4,8.8 - 10.5 (562),2013-2015
Clinton,MI,9.4,8.8 - 10.5 (562),2013-2015
Carroll,MO,9.4,8.8 - 10.5 (562),2013-2015
Livingston,MO,9.4,8.8 - 10.5 (562),2013-2015
Lewis,NY,9.4,8.8 - 10.5 (562),2013-2015
Otsego,NY,9.4,8.8 - 10.5 (562),2013-2015
Carson City,NV,9.4,8.8 - 10.5 (562),2013-2015
Bergen,NJ,9.4,8.8 - 10.5 (562),2013-2015
Saunders,NE,9.4,8.8 - 10.5 (562),2013-2015
Jackson,OH,9.4,8.8 - 10.5 (562),2013-2015
Ashland,OH,9.4,8.8 - 10.5 (562),2013-2015
McCook,SD,9.4,8.8 - 10.5 (562),2013-2015
Smith,TN,9.4,8.8 - 10.5 (562),2013-2015
Loudoun,VA,9.4,8.8 - 10.5 (562),2013-2015
Emery,UT,9.4,8.8 - 10.5 (562),2013-2015
Uinta,WY,9.4,8.8 - 10.5 (562),2013-2015
Laramie,WY,9.4,8.8 - 10.5 (562),2013-2015
Barceloneta,PR,9.4,8.8 - 10.5 (562),2013-2015
Preston,WV,9.4,8.8 - 10.5 (562),2013-2015
Roane,WV,9.4,8.8 - 10.5 (562),2013-2015
Dane,WI,9.4,8.8 - 10.5 (562),2013-2015
Clark,WI,9.4,8.8 - 10.5 (562),2013-2015
King,WA,9.4,8.8 - 10.5 (562),2013-2015
Calhoun,WV,9.4,8.8 - 10.5 (562),2013-2015
Skamania,WA,9.4,8.8 - 10.5 (562),2013-2015
Greenbrier,WV,9.4,8.8 - 10.5 (562),2013-2015
Hardy,WV,9.4,8.8 - 10.5 (562),2013-2015
Manassas,VA,9.4,8.8 - 10.5 (562),2013-2015
Warren,VA,9.4,8.8 - 10.5 (562),2013-2015
Douglas,WI,9.5,8.8 - 10.5 (562),2013-2015
Marathon,WI,9.5,8.8 - 10.5 (562),2013-2015
Quebradillas,PR,9.5,8.8 - 10.5 (562),2013-2015
Summit,UT,9.5,8.8 - 10.5 (562),2013-2015
Fluvanna,VA,9.5,8.8 - 10.5 (562),2013-2015
Fairfax,VA,9.5,8.8 - 10.5 (562),2013-2015
Lampasas,TX,9.5,8.8 - 10.5 (562),2013-2015
Washington,RI,9.5,8.8 - 10.5 (562),2013-2015
Noble,OH,9.5,8.8 - 10.5 (562),2013-2015
Atoka,OK,9.5,8.8 - 10.5 (562),2013-2015
Mifflin,PA,9.5,8.8 - 10.5 (562),2013-2015
McKean,PA,9.5,8.8 - 10.5 (562),2013-2015
Cattaraugus,NY,9.5,8.8 - 10.5 (562),2013-2015
Cass,ND,9.5,8.8 - 10.5 (562),2013-2015
Jackson,MN,9.5,8.8 - 10.5 (562),2013-2015
Amite,MS,9.5,8.8 - 10.5 (562),2013-2015
Litchfield,CT,9.5,8.8 - 10.5 (562),2013-2015
Teller,CO,9.5,8.8 - 10.5 (562),2013-2015
Worth,GA,9.5,8.8 - 10.5 (562),2013-2015
Wilkes,GA,9.5,8.8 - 10.5 (562),2013-2015
Lake,CA,9.5,8.8 - 10.5 (562),2013-2015
Harrison,IA,9.5,8.8 - 10.5 (562),2013-2015
Kendall,IL,9.5,8.8 - 10.5 (562),2013-2015
Lawrence,IL,9.5,8.8 - 10.5 (562),2013-2015
Stephenson,IL,9.5,8.8 - 10.5 (562),2013-2015
Warren,IA,9.5,8.8 - 10.5 (562),2013-2015
Trimble,KY,9.5,8.8 - 10.5 (562),2013-2015
Morgan,KY,9.6,8.8 - 10.5 (562),2013-2015
Lincoln,KY,9.6,8.8 - 10.5 (562),2013-2015
Chautauqua,KS,9.6,8.8 - 10.5 (562),2013-2015
Johnson,AR,9.6,8.8 - 10.5 (562),2013-2015
Lincoln,CO,9.6,8.8 - 10.5 (562),2013-2015
Freeborn,MN,9.6,8.8 - 10.5 (562),2013-2015
Becker,MN,9.6,8.8 - 10.5 (562),2013-2015
York,ME,9.6,8.8 - 10.5 (562),2013-2015
Carbon,MT,9.6,8.8 - 10.5 (562),2013-2015
Saratoga,NY,9.6,8.8 - 10.5 (562),2013-2015
Valencia,NM,9.6,8.8 - 10.5 (562),2013-2015
Scotts Bluff,NE,9.6,8.8 - 10.5 (562),2013-2015
Thurston,NE,9.6,8.8 - 10.5 (562),2013-2015
Merrimack,NH,9.6,8.8 - 10.5 (562),2013-2015
Rockingham,NH,9.6,8.8 - 10.5 (562),2013-2015
Yamhill,OR,9.6,8.8 - 10.5 (562),2013-2015
Josephine,OR,9.6,8.8 - 10.5 (562),2013-2015
Ellis,OK,9.6,8.8 - 10.5 (562),2013-2015
Sargent,ND,9.6,8.8 - 10.5 (562),2013-2015
Beaufort,SC,9.6,8.8 - 10.5 (562),2013-2015
Decatur,TN,9.6,8.8 - 10.5 (562),2013-2015
San Saba,TX,9.6,8.8 - 10.5 (562),2013-2015
James City,VA,9.6,8.8 - 10.5 (562),2013-2015
Rutland,VT,9.6,8.8 - 10.5 (562),2013-2015
Stephens,TX,9.6,8.8 - 10.5 (562),2013-2015
Grant,WV,9.6,8.8 - 10.5 (562),2013-2015
Natrona,WY,9.7,8.8 - 10.5 (562),2013-2015
Starr,TX,9.7,8.8 - 10.5 (562),2013-2015
Franklin,VT,9.7,8.8 - 10.5 (562),2013-2015
Aiken,SC,9.7,8.8 - 10.5 (562),2013-2015
Loudon,TN,9.7,8.8 - 10.5 (562),2013-2015
Tuscarawas,OH,9.7,8.8 - 10.5 (562),2013-2015
Richland,OH,9.7,8.8 - 10.5 (562),2013-2015
Seneca,OH,9.7,8.8 - 10.5 (562),2013-2015
Jackson,OR,9.7,8.8 - 10.5 (562),2013-2015
Sarpy,NE,9.7,8.8 - 10.5 (562),2013-2015
Churchill,NV,9.7,8.8 - 10.5 (562),2013-2015
Clark,NV,9.7,8.8 - 10.5 (562),2013-2015
Livingston,NY,9.7,8.8 - 10.5 (562),2013-2015
Steuben,NY,9.7,8.8 - 10.5 (562),2013-2015
Benson,ND,9.7,8.8 - 10.5 (562),2013-2015
Valley,MT,9.7,8.8 - 10.5 (562),2013-2015
Ozark,MO,9.7,8.8 - 10.5 (562),2013-2015
Alger,MI,9.7,8.8 - 10.5 (562),2013-2015
Essex,MA,9.7,8.8 - 10.5 (562),2013-2015
Lenawee,MI,9.7,8.8 - 10.5 (562),2013-2015
Luce,MI,9.7,8.8 - 10.5 (562),2013-2015
Manistee,MI,9.7,8.8 - 10.5 (562),2013-2015
Schoolcraft,MI,9.7,8.8 - 10.5 (562),2013-2015
Wright,MN,9.7,8.8 - 10.5 (562),2013-2015
Trinity,CA,9.7,8.8 - 10.5 (562),2013-2015
Monterey,CA,9.7,8.8 - 10.5 (562),2013-2015
Humboldt,CA,9.7,8.8 - 10.5 (562),2013-2015
Union,AR,9.7,8.8 - 10.5 (562),2013-2015
Maricopa,AZ,9.7,8.8 - 10.5 (562),2013-2015
Kenai Peninsula,AK,9.7,8.8 - 10.5 (562),2013-2015
McPherson,KS,9.7,8.8 - 10.5 (562),2013-2015
Jessamine,KY,9.7,8.8 - 10.5 (562),2013-2015
Estill,KY,9.7,8.8 - 10.5 (562),2013-2015
Cerro Gordo,IA,9.7,8.8 - 10.5 (562),2013-2015
Iowa,IA,9.8,8.8 - 10.5 (562),2013-2015
Jefferson,IA,9.8,8.8 - 10.5 (562),2013-2015
Perry,IL,9.8,8.8 - 10.5 (562),2013-2015
Johnson,IL,9.8,8.8 - 10.5 (562),2013-2015
Wabaunsee,KS,9.8,8.8 - 10.5 (562),2013-2015
Ashley,AR,9.8,8.8 - 10.5 (562),2013-2015
Mariposa,CA,9.8,8.8 - 10.5 (562),2013-2015
Nevada,CA,9.8,8.8 - 10.5 (562),2013-2015
Riverside,CA,9.8,8.8 - 10.5 (562),2013-2015
Upson,GA,9.8,8.8 - 10.5 (562),2013-2015
Union,FL,9.8,8.8 - 10.5 (562),2013-2015
Sibley,MN,9.8,8.8 - 10.5 (562),2013-2015
Mackinac,MI,9.8,8.8 - 10.5 (562),2013-2015
Ionia,MI,9.8,8.8 - 10.5 (562),2013-2015
Kennebec,ME,9.8,8.8 - 10.5 (562),2013-2015
Cooper,MO,9.8,8.8 - 10.5 (562),2013-2015
Franklin,NE,9.8,8.8 - 10.5 (562),2013-2015
Dodge,NE,9.8,8.8 - 10.5 (562),2013-2015
Henderson,NC,9.8,8.8 - 10.5 (562),2013-2015
Kings,NY,9.8,8.8 - 10.5 (562),2013-2015
Lyon,NV,9.8,8.8 - 10.5 (562),2013-2015
