County,state,value,range,year
Vega Alta,PR,8.3,3.0 - 8.8 (581),2012-2014
Mason,WA,8.3,3.0 - 8.8 (581),2012-2014
Weber,UT,8.3,3.0 - 8.8 (581),2012-2014
Grayson,VA,8.3,3.0 - 8.8 (581),2012-2014
Calhoun,TX,8.3,3.0 - 8.8 (581),2012-2014
Burnet,TX,8.4,3.0 - 8.8 (581),2012-2014
Spink,SD,8.4,3.0 - 8.8 (581),2012-2014
Turner,SD,8.4,3.0 - 8.8 (581),2012-2014
Summit,UT,8.4,3.0 - 8.8 (581),2012-2014
Tooele,UT,8.4,3.0 - 8.8 (581),2012-2014
Hamilton,TX,8.4,3.0 - 8.8 (581),2012-2014
Pacific,WA,8.4,3.0 - 8.8 (581),2012-2014
Grant,WA,8.4,3.0 - 8.8 (581),2012-2014
Laramie,WY,8.4,3.0 - 8.8 (581),2012-2014
Coamo,PR,8.4,3.0 - 8.8 (581),2012-2014
Carroll,AR,8.4,3.0 - 8.8 (581),2012-2014
Tuolumne,CA,8.4,3.0 - 8.8 (581),2012-2014
Bonneville,ID,8.4,3.0 - 8.8 (581),2012-2014
Worth,IA,8.4,3.0 - 8.8 (581),2012-2014
Greenwood,KS,8.4,3.0 - 8.8 (581),2012-2014
Iowa,IA,8.4,3.0 - 8.8 (581),2012-2014
Cedar,IA,8.4,3.0 - 8.8 (581),2012-2014
Ripley,IN,8.4,3.0 - 8.8 (581),2012-2014
Jerome,ID,8.4,3.0 - 8.8 (581),2012-2014
Dewey,OK,8.4,3.0 - 8.8 (581),2012-2014
Benton,OR,8.4,3.0 - 8.8 (581),2012-2014
Texas,OK,8.4,3.0 - 8.8 (581),2012-2014
Douglas,NV,8.4,3.0 - 8.8 (581),2012-2014
Yates,NY,8.4,3.0 - 8.8 (581),2012-2014
Luce,MI,8.4,3.0 - 8.8 (581),2012-2014
Hancock,ME,8.4,3.0 - 8.8 (581),2012-2014
Otter Tail,MN,8.4,3.0 - 8.8 (581),2012-2014
Rock,MN,8.4,3.0 - 8.8 (581),2012-2014
Ransom,ND,8.5,3.0 - 8.8 (581),2012-2014
Chenango,NY,8.5,3.0 - 8.8 (581),2012-2014
Monroe,IL,8.5,3.0 - 8.8 (581),2012-2014
Lawrence,IN,8.5,3.0 - 8.8 (581),2012-2014
Dickinson,IA,8.5,3.0 - 8.8 (581),2012-2014
Woodford,KY,8.5,3.0 - 8.8 (581),2012-2014
Solano,CA,8.5,3.0 - 8.8 (581),2012-2014
Mariposa,CA,8.5,3.0 - 8.8 (581),2012-2014
Yabucoa,PR,8.5,3.0 - 8.8 (581),2012-2014
Box Elder,UT,8.5,3.0 - 8.8 (581),2012-2014
Iron,UT,8.5,3.0 - 8.8 (581),2012-2014
Bristol,RI,8.5,3.0 - 8.8 (581),2012-2014
Deaf Smith,TX,8.6,3.0 - 8.8 (581),2012-2014
Kane,UT,8.6,3.0 - 8.8 (581),2012-2014
Uintah,UT,8.6,3.0 - 8.8 (581),2012-2014
Natrona,WY,8.6,3.0 - 8.8 (581),2012-2014
Sweetwater,WY,8.6,3.0 - 8.8 (581),2012-2014
Outagamie,WI,8.6,3.0 - 8.8 (581),2012-2014
Delta,CO,8.6,3.0 - 8.8 (581),2012-2014
Apache,AZ,8.6,3.0 - 8.8 (581),2012-2014
Honolulu,HI,8.6,3.0 - 8.8 (581),2012-2014
Evans,GA,8.6,3.0 - 8.8 (581),2012-2014
Otero,CO,8.6,3.0 - 8.8 (581),2012-2014
Atchison,KS,8.6,3.0 - 8.8 (581),2012-2014
Winnebago,IA,8.6,3.0 - 8.8 (581),2012-2014
Morris,KS,8.6,3.0 - 8.8 (581),2012-2014
Cerro Gordo,IA,8.6,3.0 - 8.8 (581),2012-2014
Hancock,IA,8.6,3.0 - 8.8 (581),2012-2014
Jay,IN,8.6,3.0 - 8.8 (581),2012-2014
Randolph,IN,8.6,3.0 - 8.8 (581),2012-2014
Owyhee,ID,8.6,3.0 - 8.8 (581),2012-2014
Polk,NC,8.6,3.0 - 8.8 (581),2012-2014
Tompkins,NY,8.6,3.0 - 8.8 (581),2012-2014
Jackson,NC,8.6,3.0 - 8.8 (581),2012-2014
Beaver,OK,8.6,3.0 - 8.8 (581),2012-2014
Richland,OH,8.6,3.0 - 8.8 (581),2012-2014
Crawford,OH,8.6,3.0 - 8.8 (581),2012-2014
Itasca,MN,8.6,3.0 - 8.8 (581),2012-2014
Manistee,MI,8.6,3.0 - 8.8 (581),2012-2014
Carver,MN,8.6,3.0 - 8.8 (581),2012-2014
Merrick,NE,8.7,3.0 - 8.8 (581),2012-2014
Knox,NE,8.7,3.0 - 8.8 (581),2012-2014
Gallatin,MT,8.7,3.0 - 8.8 (581),2012-2014
San Juan,NM,8.7,3.0 - 8.8 (581),2012-2014
Schuyler,IL,8.7,3.0 - 8.8 (581),2012-2014
Benton,IN,8.7,3.0 - 8.8 (581),2012-2014
Perry,IN,8.7,3.0 - 8.8 (581),2012-2014
White,IN,8.7,3.0 - 8.8 (581),2012-2014
Hamilton,IN,8.7,3.0 - 8.8 (581),2012-2014
Osborne,KS,8.7,3.0 - 8.8 (581),2012-2014
Phillips,KS,8.7,3.0 - 8.8 (581),2012-2014
Marion,KS,8.7,3.0 - 8.8 (581),2012-2014
Anderson,KS,8.7,3.0 - 8.8 (581),2012-2014
Warren,IA,8.7,3.0 - 8.8 (581),2012-2014
Madison,KY,8.7,3.0 - 8.8 (581),2012-2014
Carroll,KY,8.7,3.0 - 8.8 (581),2012-2014
Morgan,GA,8.7,3.0 - 8.8 (581),2012-2014
Towns,GA,8.7,3.0 - 8.8 (581),2012-2014
Pima,AZ,8.7,3.0 - 8.8 (581),2012-2014
Kenai Peninsula,AK,8.7,3.0 - 8.8 (581),2012-2014
Dallas,AR,8.7,3.0 - 8.8 (581),2012-2014
Moffat,CO,8.7,3.0 - 8.8 (581),2012-2014
Santa Cruz,CA,8.7,3.0 - 8.8 (581),2012-2014
Orange,CA,8.7,3.0 - 8.8 (581),2012-2014
Colusa,CA,8.7,3.0 - 8.8 (581),2012-2014
Ritchie,WV,8.7,3.0 - 8.8 (581),2012-2014
Caguas,PR,8.7,3.0 - 8.8 (581),2012-2014
Humacao,PR,8.7,3.0 - 8.8 (581),2012-2014
Lampasas,TX,8.7,3.0 - 8.8 (581),2012-2014
Jackson,TX,8.7,3.0 - 8.8 (581),2012-2014
Coleman,TX,8.7,3.0 - 8.8 (581),2012-2014
Day,SD,8.7,3.0 - 8.8 (581),2012-2014
Fremont,WY,8.8,3.0 - 8.8 (581),2012-2014
San Benito,CA,8.8,3.0 - 8.8 (581),2012-2014
Ventura,CA,8.8,3.0 - 8.8 (581),2012-2014
Juneau,AK,8.8,3.0 - 8.8 (581),2012-2014
Cochise,AZ,8.8,3.0 - 8.8 (581),2012-2014
Randolph,GA,8.8,3.0 - 8.8 (581),2012-2014
Union,FL,8.8,3.0 - 8.8 (581),2012-2014
Webster,IA,8.8,3.0 - 8.8 (581),2012-2014
Gray,KS,8.8,3.0 - 8.8 (581),2012-2014
Riley,KS,8.8,3.0 - 8.8 (581),2012-2014
Jasper,IA,8.8,3.0 - 8.8 (581),2012-2014
Butler,IA,8.8,3.0 - 8.8 (581),2012-2014
Wells,IN,8.8,3.0 - 8.8 (581),2012-2014
Christian,IL,8.8,3.0 - 8.8 (581),2012-2014
Otero,NM,8.8,3.0 - 8.8 (581),2012-2014
Taos,NM,8.8,3.0 - 8.8 (581),2012-2014
Nassau,NY,8.8,3.0 - 8.8 (581),2012-2014
Morris,NJ,8.8,3.0 - 8.8 (581),2012-2014
Chatham,NC,8.8,3.0 - 8.8 (581),2012-2014
McLean,ND,8.8,3.0 - 8.8 (581),2012-2014
Yancey,NC,8.8,3.0 - 8.8 (581),2012-2014
Woods,OK,8.8,3.0 - 8.8 (581),2012-2014
Douglas,OR,8.8,3.0 - 8.8 (581),2012-2014
Jefferson,MT,8.8,3.0 - 8.8 (581),2012-2014
Warren,MO,8.8,3.0 - 8.8 (581),2012-2014
Madison,MO,8.8,3.0 - 8.8 (581),2012-2014
Franklin,MA,8.8,3.0 - 8.8 (581),2012-2014
Hampshire,MA,8.9,8.9 - 10.5 (553),2012-2014
Charlevoix,MI,8.9,8.9 - 10.5 (553),2012-2014
Lincoln,ME,8.9,8.9 - 10.5 (553),2012-2014
Livingston,MO,8.9,8.9 - 10.5 (553),2012-2014
Chouteau,MT,8.9,8.9 - 10.5 (553),2012-2014
Logan,OK,8.9,8.9 - 10.5 (553),2012-2014
Washington,OR,8.9,8.9 - 10.5 (553),2012-2014
Yamhill,OR,8.9,8.9 - 10.5 (553),2012-2014
Monroe,OH,8.9,8.9 - 10.5 (553),2012-2014
Swain,NC,8.9,8.9 - 10.5 (553),2012-2014
Buncombe,NC,8.9,8.9 - 10.5 (553),2012-2014
Warren,NY,8.9,8.9 - 10.5 (553),2012-2014
Dona Ana,NM,8.9,8.9 - 10.5 (553),2012-2014
Lyon,NV,8.9,8.9 - 10.5 (553),2012-2014
Montgomery,NY,8.9,8.9 - 10.5 (553),2012-2014
Schuyler,NY,8.9,8.9 - 10.5 (553),2012-2014
Valencia,NM,8.9,8.9 - 10.5 (553),2012-2014
Kootenai,ID,8.9,8.9 - 10.5 (553),2012-2014
Hancock,IL,8.9,8.9 - 10.5 (553),2012-2014
Adams,IA,8.9,8.9 - 10.5 (553),2012-2014
Tipton,IN,8.9,8.9 - 10.5 (553),2012-2014
Pottawatomie,KS,8.9,8.9 - 10.5 (553),2012-2014
Coffey,KS,8.9,8.9 - 10.5 (553),2012-2014
Bourbon,KS,8.9,8.9 - 10.5 (553),2012-2014
Lincoln,GA,8.9,8.9 - 10.5 (553),2012-2014
Yavapai,AZ,8.9,8.9 - 10.5 (553),2012-2014
Santa Barbara,CA,8.9,8.9 - 10.5 (553),2012-2014
San Francisco,CA,8.9,8.9 - 10.5 (553),2012-2014
Walworth,WI,8.9,8.9 - 10.5 (553),2012-2014
Waushara,WI,8.9,8.9 - 10.5 (553),2012-2014
Chippewa,WI,8.9,8.9 - 10.5 (553),2012-2014
Lares,PR,8.9,8.9 - 10.5 (553),2012-2014
Hughes,SD,8.9,8.9 - 10.5 (553),2012-2014
Utah,UT,8.9,8.9 - 10.5 (553),2012-2014
Val Verde,TX,8.9,8.9 - 10.5 (553),2012-2014
Mitchell,TX,9.0,8.9 - 10.5 (553),2012-2014
Lake,SD,9.0,8.9 - 10.5 (553),2012-2014
Washington,RI,9.0,8.9 - 10.5 (553),2012-2014
Smith,TN,9.0,8.9 - 10.5 (553),2012-2014
Aguadilla,PR,9.0,8.9 - 10.5 (553),2012-2014
Monroe,WV,9.0,8.9 - 10.5 (553),2012-2014
Placer,CA,9.0,8.9 - 10.5 (553),2012-2014
Baca,CO,9.0,8.9 - 10.5 (553),2012-2014
El Paso,CO,9.0,8.9 - 10.5 (553),2012-2014
El Dorado,CA,9.0,8.9 - 10.5 (553),2012-2014
Haralson,GA,9.0,8.9 - 10.5 (553),2012-2014
Hawaii,HI,9.0,8.9 - 10.5 (553),2012-2014
Kauai,HI,9.0,8.9 - 10.5 (553),2012-2014
Ada,ID,9.0,8.9 - 10.5 (553),2012-2014
Putnam,IN,9.0,8.9 - 10.5 (553),2012-2014
Putnam,IL,9.0,8.9 - 10.5 (553),2012-2014
Queens,NY,9.0,8.9 - 10.5 (553),2012-2014
Westchester,NY,9.0,8.9 - 10.5 (553),2012-2014
Graham,NC,9.0,8.9 - 10.5 (553),2012-2014
Hughes,OK,9.0,8.9 - 10.5 (553),2012-2014
Curry,OR,9.0,8.9 - 10.5 (553),2012-2014
Holt,MO,9.0,8.9 - 10.5 (553),2012-2014
Montgomery,MD,9.0,8.9 - 10.5 (553),2012-2014
Crow Wing,MN,9.0,8.9 - 10.5 (553),2012-2014
Renville,MN,9.0,8.9 - 10.5 (553),2012-2014
Renville,MN,9.0,8.9 - 10.5 (553),2012-2014
Winona,MN,9.1,8.9 - 10.5 (553),2012-2014
Houston,MN,9.1,8.9 - 10.5 (553),2012-2014
Hubbard,MN,9.1,8.9 - 10.5 (553),2012-2014
Kandiyohi,MN,9.1,8.9 - 10.5 (553),2012-2014
Freeborn,MN,9.1,8.9 - 10.5 (553),2012-2014
Dodge,MN,9.1,8.9 - 10.5 (553),2012-2014
Olmsted,MN,9.1,8.9 - 10.5 (553),2012-2014
Sagadahoc,ME,9.1,8.9 - 10.5 (553),2012-2014
Quitman,MS,9.1,8.9 - 10.5 (553),2012-2014
Lane,OR,9.1,8.9 - 10.5 (553),2012-2014
Lincoln,OK,9.1,8.9 - 10.5 (553),2012-2014
Jackson,OH,9.1,8.9 - 10.5 (553),2012-2014
Washington,NY,9.1,8.9 - 10.5 (553),2012-2014
Watauga,NC,9.1,8.9 - 10.5 (553),2012-2014
Wabash,IN,9.1,8.9 - 10.5 (553),2012-2014
Grundy,IA,9.1,8.9 - 10.5 (553),2012-2014
Polk,IA,9.1,8.9 - 10.5 (553),2012-2014
Ford,KS,9.1,8.9 - 10.5 (553),2012-2014
Rooks,KS,9.1,8.9 - 10.5 (553),2012-2014
Stafford,KS,9.1,8.9 - 10.5 (553),2012-2014
Green,KY,9.1,8.9 - 10.5 (553),2012-2014
Rabun,GA,9.1,8.9 - 10.5 (553),2012-2014
Hartford,CT,9.1,8.9 - 10.5 (553),2012-2014
Logan,CO,9.1,8.9 - 10.5 (553),2012-2014
San Diego,CA,9.1,8.9 - 10.5 (553),2012-2014
Cleveland,AR,9.1,8.9 - 10.5 (553),2012-2014
Charlottesville,VA,9.1,8.9 - 10.5 (553),2012-2014
Alexandria,VA,9.1,8.9 - 10.5 (553),2012-2014
Vilas,WI,9.1,8.9 - 10.5 (553),2012-2014
Roane,WV,9.1,8.9 - 10.5 (553),2012-2014
Toa Baja,PR,9.1,8.9 - 10.5 (553),2012-2014
Carson,TX,9.1,8.9 - 10.5 (553),2012-2014
Baylor,TX,9.1,8.9 - 10.5 (553),2012-2014
Refugio,TX,9.1,8.9 - 10.5 (553),2012-2014
Hansford,TX,9.1,8.9 - 10.5 (553),2012-2014
Clarke,VA,9.1,8.9 - 10.5 (553),2012-2014
Washington,UT,9.2,8.9 - 10.5 (553),2012-2014
Kerr,TX,9.2,8.9 - 10.5 (553),2012-2014
Bexar,TX,9.2,8.9 - 10.5 (553),2012-2014
Portage,WI,9.2,8.9 - 10.5 (553),2012-2014
Juneau,WI,9.2,8.9 - 10.5 (553),2012-2014
Green,WI,9.2,8.9 - 10.5 (553),2012-2014
Nicholas,WV,9.2,8.9 - 10.5 (553),2012-2014
Madera,CA,9.2,8.9 - 10.5 (553),2012-2014
Fairfield,CT,9.2,8.9 - 10.5 (553),2012-2014
Tolland,CT,9.2,8.9 - 10.5 (553),2012-2014
Broward,FL,9.2,8.9 - 10.5 (553),2012-2014
Camden,GA,9.2,8.9 - 10.5 (553),2012-2014
Miami,IN,9.2,8.9 - 10.5 (553),2012-2014
Richland,IL,9.2,8.9 - 10.5 (553),2012-2014
Perry,IL,9.2,8.9 - 10.5 (553),2012-2014
Perquimans,NC,9.2,8.9 - 10.5 (553),2012-2014
Madison,NY,9.2,8.9 - 10.5 (553),2012-2014
Delaware,NY,9.2,8.9 - 10.5 (553),2012-2014
Silver Bow,MT,9.2,8.9 - 10.5 (553),2012-2014
Teton,MT,9.3,8.9 - 10.5 (553),2012-2014
Webster,MO,9.3,8.9 - 10.5 (553),2012-2014
Dakota,NE,9.3,8.9 - 10.5 (553),2012-2014
Dade,MO,9.3,8.9 - 10.5 (553),2012-2014
Leelanau,MI,9.3,8.9 - 10.5 (553),2012-2014
Mower,MN,9.3,8.9 - 10.5 (553),2012-2014
Martin,MN,9.3,8.9 - 10.5 (553),2012-2014
Chisago,MN,9.3,8.9 - 10.5 (553),2012-2014
Becker,MN,9.3,8.9 - 10.5 (553),2012-2014
Rice,MN,9.3,8.9 - 10.5 (553),2012-2014
Strafford,NH,9.3,8.9 - 10.5 (553),2012-2014
Chaves,NM,9.3,8.9 - 10.5 (553),2012-2014
Stutsman,ND,9.3,8.9 - 10.5 (553),2012-2014
Ashland,OH,9.3,8.9 - 10.5 (553),2012-2014
Malheur,OR,9.3,8.9 - 10.5 (553),2012-2014
Clackamas,OR,9.3,8.9 - 10.5 (553),2012-2014
Tioga,PA,9.3,8.9 - 10.5 (553),2012-2014
Stephenson,IL,9.3,8.9 - 10.5 (553),2012-2014
McDonough,IL,9.3,8.9 - 10.5 (553),2012-2014
Twin Falls,ID,9.3,8.9 - 10.5 (553),2012-2014
Crawford,IL,9.3,8.9 - 10.5 (553),2012-2014
Montgomery,IN,9.3,8.9 - 10.5 (553),2012-2014
Morgan,KY,9.3,8.9 - 10.5 (553),2012-2014
Sarasota,FL,9.3,8.9 - 10.5 (553),2012-2014
Monroe,FL,9.3,8.9 - 10.5 (553),2012-2014
Pueblo,CO,9.3,8.9 - 10.5 (553),2012-2014
Jeff Davis,GA,9.3,8.9 - 10.5 (553),2012-2014
Bannock,ID,9.3,8.9 - 10.5 (553),2012-2014
Napa,CA,9.3,8.9 - 10.5 (553),2012-2014
Contra Costa,CA,9.3,8.9 - 10.5 (553),2012-2014
King,WA,9.3,8.9 - 10.5 (553),2012-2014
Falls Church,VA,9.3,8.9 - 10.5 (553),2012-2014
Davison,SD,9.3,8.9 - 10.5 (553),2012-2014
Pennington,SD,9.3,8.9 - 10.5 (553),2012-2014
San Saba,TX,9.3,8.9 - 10.5 (553),2012-2014
Windham,VT,9.3,8.9 - 10.5 (553),2012-2014
Young,TX,9.4,8.9 - 10.5 (553),2012-2014
Callahan,TX,9.4,8.9 - 10.5 (553),2012-2014
Fairfax City,VA,9.4,8.9 - 10.5 (553),2012-2014
Williamsburg,VA,9.4,8.9 - 10.5 (553),2012-2014
Thurston,WA,9.4,8.9 - 10.5 (553),2012-2014
Hardy,WV,9.4,8.9 - 10.5 (553),2012-2014
Marquette,WI,9.4,8.9 - 10.5 (553),2012-2014
Marathon,WI,9.4,8.9 - 10.5 (553),2012-2014
Washington,WI,9.4,8.9 - 10.5 (553),2012-2014
Corozal,PR,9.4,8.9 - 10.5 (553),2012-2014
Nevada,CA,9.4,8.9 - 10.5 (553),2012-2014
Adams,CO,9.4,8.9 - 10.5 (553),2012-2014
Elbert,CO,9.4,8.9 - 10.5 (553),2012-2014
Collier,FL,9.4,8.9 - 10.5 (553),2012-2014
Jessamine,KY,9.4,8.9 - 10.5 (553),2012-2014
Lyon,KS,9.4,8.9 - 10.5 (553),2012-2014
Poweshiek,IA,9.4,8.9 - 10.5 (553),2012-2014
Owen,IN,9.4,8.9 - 10.5 (553),2012-2014
Blackford,IN,9.4,8.9 - 10.5 (553),2012-2014
Multnomah,OR,9.4,8.9 - 10.5 (553),2012-2014
Fayette,OH,9.4,8.9 - 10.5 (553),2012-2014
Essex,NY,9.4,8.9 - 10.5 (553),2012-2014
Otsego,NY,9.4,8.9 - 10.5 (553),2012-2014
Benson,ND,9.4,8.9 - 10.5 (553),2012-2014
Le Sueur,MN,9.4,8.9 - 10.5 (553),2012-2014
Middlesex,MA,9.4,8.9 - 10.5 (553),2012-2014
Norfolk,MA,9.4,8.9 - 10.5 (553),2012-2014
Penobscot,ME,9.4,8.9 - 10.5 (553),2012-2014
Macon,MO,9.4,8.9 - 10.5 (553),2012-2014
Madison,NE,9.4,8.9 - 10.5 (553),2012-2014
Morrill,NE,9.5,8.9 - 10.5 (553),2012-2014
Shannon,MO,9.5,8.9 - 10.5 (553),2012-2014
Shannon,MO,9.5,8.9 - 10.5 (553),2012-2014
Mackinac,MI,9.5,8.9 - 10.5 (553),2012-2014
Lake,MN,9.5,8.9 - 10.5 (553),2012-2014
Schoharie,NY,9.5,8.9 - 10.5 (553),2012-2014
Jefferson,NY,9.5,8.9 - 10.5 (553),2012-2014
Washoe,NV,9.5,8.9 - 10.5 (553),2012-2014
Seneca,OH,9.5,8.9 - 10.5 (553),2012-2014
DeKalb,IL,9.5,8.9 - 10.5 (553),2012-2014
Lee,IA,9.5,8.9 - 10.5 (553),2012-2014
Linn,IA,9.5,8.9 - 10.5 (553),2012-2014
Pottawattamie,IA,9.5,8.9 - 10.5 (553),2012-2014
Concordia,LA,9.5,8.9 - 10.5 (553),2012-2014
Twiggs,GA,9.5,8.9 - 10.5 (553),2012-2014
Fannin,GA,9.5,8.9 - 10.5 (553),2012-2014
Monterey,CA,9.5,8.9 - 10.5 (553),2012-2014
Lake,CA,9.5,8.9 - 10.5 (553),2012-2014
Los Angeles,CA,9.5,8.9 - 10.5 (553),2012-2014
Alameda,CA,9.5,8.9 - 10.5 (553),2012-2014
Fairbanks North Star,AK,9.5,8.9 - 10.5 (553),2012-2014
Anasco,PR,9.5,8.9 - 10.5 (553),2012-2014
Wood,WI,9.5,8.9 - 10.5 (553),2012-2014
Columbia,WI,9.5,8.9 - 10.5 (553),2012-2014
Dane,WI,9.5,8.9 - 10.5 (553),2012-2014
Whatcom,WA,9.5,8.9 - 10.5 (553),2012-2014
Mayaguez,PR,9.5,8.9 - 10.5 (553),2012-2014
McCormick,SC,9.5,8.9 - 10.5 (553),2012-2014
Beaufort,SC,9.5,8.9 - 10.5 (553),2012-2014
Chittenden,VT,9.5,8.9 - 10.5 (553),2012-2014
Frederick,VA,9.5,8.9 - 10.5 (553),2012-2014
Fairfax,VA,9.6,8.9 - 10.5 (553),2012-2014
Medina,TX,9.6,8.9 - 10.5 (553),2012-2014
Kimble,TX,9.6,8.9 - 10.5 (553),2012-2014
Comal,TX,9.6,8.9 - 10.5 (553),2012-2014
Dodge,WI,9.6,8.9 - 10.5 (553),2012-2014
Winnebago,WI,9.6,8.9 - 10.5 (553),2012-2014
Yuba,CA,9.6,8.9 - 10.5 (553),2012-2014
Adams,ID,9.6,8.9 - 10.5 (553),2012-2014
Litchfield,CT,9.6,8.9 - 10.5 (553),2012-2014
Doniphan,KS,9.6,8.9 - 10.5 (553),2012-2014
Rush,IN,9.6,8.9 - 10.5 (553),2012-2014
Ford,IL,9.6,8.9 - 10.5 (553),2012-2014
Jo Daviess,IL,9.6,8.9 - 10.5 (553),2012-2014
Putnam,OH,9.6,8.9 - 10.5 (553),2012-2014
Clinton,PA,9.6,8.9 - 10.5 (553),2012-2014
Richmond,NY,9.6,8.9 - 10.5 (553),2012-2014
Cass,ND,9.6,8.9 - 10.5 (553),2012-2014
Dukes,MA,9.6,8.9 - 10.5 (553),2012-2014
Hill,MT,9.6,8.9 - 10.5 (553),2012-2014
Missoula,MT,9.7,8.9 - 10.5 (553),2012-2014
Pondera,MT,9.7,8.9 - 10.5 (553),2012-2014
Dent,MO,9.7,8.9 - 10.5 (553),2012-2014
Aroostook,ME,9.7,8.9 - 10.5 (553),2012-2014
Cass,MN,9.7,8.9 - 10.5 (553),2012-2014
Waseca,MN,9.7,8.9 - 10.5 (553),2012-2014
Grand Forks,ND,9.7,8.9 - 10.5 (553),2012-2014
Beaufort,NC,9.7,8.9 - 10.5 (553),2012-2014
Putnam,NY,9.7,8.9 - 10.5 (553),2012-2014
Genesee,NY,9.7,8.9 - 10.5 (553),2012-2014
Scotts Bluff,NE,9.7,8.9 - 10.5 (553),2012-2014
Clark,NV,9.7,8.9 - 10.5 (553),2012-2014
Bergen,NJ,9.7,8.9 - 10.5 (553),2012-2014
Hunterdon,NJ,9.7,8.9 - 10.5 (553),2012-2014
Kingfisher,OK,9.7,8.9 - 10.5 (553),2012-2014
Fulton,OH,9.7,8.9 - 10.5 (553),2012-2014
Johnson,IL,9.7,8.9 - 10.5 (553),2012-2014
Kendall,IL,9.7,8.9 - 10.5 (553),2012-2014
Louisa,IA,9.7,8.9 - 10.5 (553),2012-2014
Columbia,GA,9.7,8.9 - 10.5 (553),2012-2014
Graham,AZ,9.7,8.9 - 10.5 (553),2012-2014
Pendleton,WV,9.7,8.9 - 10.5 (553),2012-2014
Lincoln,WI,9.7,8.9 - 10.5 (553),2012-2014
Greenbrier,WV,9.7,8.9 - 10.5 (553),2012-2014
Jefferson,WV,9.7,8.9 - 10.5 (553),2012-2014
Clallam,WA,9.7,8.9 - 10.5 (553),2012-2014
Manassas,VA,9.7,8.9 - 10.5 (553),2012-2014
Greenville,SC,9.7,8.9 - 10.5 (553),2012-2014
Oconee,SC,9.7,8.9 - 10.5 (553),2012-2014
Gonzales,TX,9.7,8.9 - 10.5 (553),2012-2014
Moore,TX,9.7,8.9 - 10.5 (553),2012-2014
Middlesex,VA,9.7,8.9 - 10.5 (553),2012-2014
Bennington,VT,9.7,8.9 - 10.5 (553),2012-2014
Travis,TX,9.8,8.9 - 10.5 (553),2012-2014
Fayette,TX,9.8,8.9 - 10.5 (553),2012-2014
Providence,RI,9.8,8.9 - 10.5 (553),2012-2014
Hanson,SD,9.8,8.9 - 10.5 (553),2012-2014
Yankton,SD,9.8,8.9 - 10.5 (553),2012-2014
Bailey,TX,9.8,8.9 - 10.5 (553),2012-2014
Scott,VA,9.8,8.9 - 10.5 (553),2012-2014
Prince William,VA,9.8,8.9 - 10.5 (553),2012-2014
Grant,WV,9.8,8.9 - 10.5 (553),2012-2014
Taylor,WV,9.8,8.9 - 10.5 (553),2012-2014
San Luis Obispo,CA,9.8,8.9 - 10.5 (553),2012-2014
Bradford,FL,9.8,8.9 - 10.5 (553),2012-2014
Weld,CO,9.8,8.9 - 10.5 (553),2012-2014
Meriwether,GA,9.8,8.9 - 10.5 (553),2012-2014
Harrison,IA,9.8,8.9 - 10.5 (553),2012-2014
Clay,IN,9.8,8.9 - 10.5 (553),2012-2014
Clinton,IN,9.8,8.9 - 10.5 (553),2012-2014
Marshall,IL,9.8,8.9 - 10.5 (553),2012-2014
Estill,KY,9.8,8.9 - 10.5 (553),2012-2014
Jackson,OR,9.8,8.9 - 10.5 (553),2012-2014
Wagoner,OK,9.8,8.9 - 10.5 (553),2012-2014
Union,PA,9.8,8.9 - 10.5 (553),2012-2014
Merrimack,NH,9.8,8.9 - 10.5 (553),2012-2014
Herkimer,NY,9.8,8.9 - 10.5 (553),2012-2014
Saratoga,NY,9.8,8.9 - 10.5 (553),2012-2014
Seneca,NY,9.8,8.9 - 10.5 (553),2012-2014
Emmons,ND,9.8,8.9 - 10.5 (553),2012-2014
Stearns,MN,9.8,8.9 - 10.5 (553),2012-2014
Polk,MN,9.8,8.9 - 10.5 (553),2012-2014
Carroll,MS,9.8,8.9 - 10.5 (553),2012-2014
Schoolcraft,MI,9.8,8.9 - 10.5 (553),2012-2014
Linn,MO,9.8,8.9 - 10.5 (553),2012-2014
Perry,MO,9.8,8.9 - 10.5 (553),2012-2014
Lewis and Clark,MT,9.8,8.9 - 10.5 (553),2012-2014
Howard,NE,9.9,8.9 - 10.5 (553),2012-2014
Douglas,NE,9.9,8.9 - 10.5 (553),2012-2014
Cedar,NE,9.9,8.9 - 10.5 (553),2012-2014
Putnam,MO,9.9,8.9 - 10.5 (553),2012-2014
Kennebec,ME,9.9,8.9 - 10.5 (553),2012-2014
Franklin,ME,9.9,8.9 - 10.5 (553),2012-2014
Albany,NY,9.9,8.9 - 10.5 (553),2012-2014
Rockingham,NH,9.9,8.9 - 10.5 (553),2012-2014
Linn,OR,9.9,8.9 - 10.5 (553),2012-2014
Major,OK,9.9,8.9 - 10.5 (553),2012-2014
Warren,OH,9.9,8.9 - 10.5 (553),2012-2014
Stevens,KS,9.9,8.9 - 10.5 (553),2012-2014
Jersey,IL,9.9,8.9 - 10.5 (553),2012-2014
Lyon,IA,9.9,8.9 - 10.5 (553),2012-2014
New Haven,CT,9.9,8.9 - 10.5 (553),2012-2014
Indian River,FL,9.9,8.9 - 10.5 (553),2012-2014
Indian River,FL,9.9,8.9 - 10.5 (553),2012-2014
Tehama,CA,9.9,8.9 - 10.5 (553),2012-2014
